Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,23435.74,23419.08,23435.74,23435.74,23419.08,23435.74,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,15902.44,15891.7,15902.44,15902.44,15891.7,15902.44,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,4014.739999999998,4004.5799999999945,4014.739999999998,4014.739999999998,4004.5799999999945,4014.739999999998,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,2725.1600000000035,2721.480000000003,2725.1600000000035,2725.1600000000035,2721.480000000003,2725.1600000000035,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1112.6800000000003,1101.9400000000023,1112.6800000000003,1112.6800000000003,1101.9400000000023,1112.6800000000003,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1371.739999999998,1368.5799999999945,1371.739999999998,1371.739999999998,1368.5799999999945,1371.739999999998,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1202.0199999999968,1185.3600000000004,1202.0199999999968,1202.0199999999968,1185.3600000000004,1202.0199999999968,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1802.8000000000034,1786.9000000000015,1802.8000000000034,1802.8000000000034,1786.9000000000015,1802.8000000000034,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,s_sh_23_1,student_shared,ballpoint pen,9.0,competing,single,s_sh_23_1.jpg,Student,,,sub-45
Desktop or Laptop,Windows 10,Firefox 140.0,1920x1080,1920x918,Temporal Distance Task,cb_09,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1878.9000000000005,1869.82,1878.9000000000005,1878.9000000000005,1869.82,1878.9000000000005,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,3.0,s_s_11_1,student_stem,scientific scale,9.0,unique,single,s_s_11_1.jpg,Student,,,sub-45
