Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,6669.1,6655.4,6669.1,6669.1,6655.4,6669.1,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,7964.5000001907365,7956.400000000002,7964.5000001907365,7964.5000001907365,7956.400000000002,7964.5000001907365,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,9030.100000190734,9024.0,9030.100000190734,9030.100000190734,9024.0,9030.100000190734,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,7864.90000014305,7856.499999999996,7864.90000014305,7864.90000014305,7856.499999999996,7864.90000014305,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,807.4000001430542,800.6000000000058,807.4000001430542,807.4000001430542,800.6000000000058,807.4000001430542,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1613.8000001430485,1601.2999999999954,1613.8000001430485,1613.8000001430485,1601.2999999999954,1613.8000001430485,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2116.300000095369,2101.7000000000044,2116.300000095369,2116.300000095369,2101.7000000000044,2116.300000095369,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,t_i_05_1,travel_Iceland,hiking boots,6.0,unique,single,t_i_05_1.jpg,Travel,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2035.700000047684,2035.0,2035.700000047684,2035.700000047684,2035.0,2035.700000047684,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,t_s_18_1,travel_shared,first aid kit,6.0,competing,single,t_s_18_1.jpg,Travel,,,sub-58
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1313,Temporal Distance Task,cb_06,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1596.2000000953706,1584.6000000000058,1596.2000000953706,1596.2000000953706,1584.6000000000058,1596.2000000953706,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,3.0,t_s_13_1,travel_shared,contact lens case,6.0,competing,paired,t_s_13_1.jpg,Travel,,,sub-58
