Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,6128.000000381468,6118.6,6128.000000381468,6128.000000381468,6118.6,6128.000000381468,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,5840.40000038147,5827.7,5840.40000038147,5840.40000038147,5827.7,5840.40000038147,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,4513.70000038147,4506.6,4513.70000038147,4513.70000038147,4506.6,4513.70000038147,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,3799.5,3786.599999999999,3799.5,3799.5,3786.599999999999,3799.5,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,735.3000000953688,733.3000000000029,735.3000000953688,735.3000000953688,733.3000000000029,735.3000000953688,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1007.2000003814684,1000.0,1007.2000003814684,1007.2000003814684,1000.0,1007.2000003814684,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1386.5999999999985,1373.2999999999993,1386.5999999999985,1386.5999999999985,1373.2999999999993,1386.5999999999985,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,3.700000286102295,0.0,3.700000286102295,3.700000286102295,0.0,3.700000286102295,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2365.4000000953674,2359.900000000001,2365.4000000953674,2365.4000000953674,2359.900000000001,2365.4000000953674,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,64,999.9000000000017,2359.900000000001,2365.800000190735,999.9000000000017,2359.900000000001,2365.800000190735,1.0,1365.9000001907334,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1745.5999999999985,1733.3999999999978,1745.5999999999985,1745.5999999999985,1733.3999999999978,1745.5999999999985,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1449.800000095369,1439.9000000000015,1449.800000095369,1449.800000095369,1439.9000000000015,1449.800000095369,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,3.80000028610084,0.0,3.80000028610084,3.80000028610084,0.0,3.80000028610084,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1993.500000095366,1986.5,1993.500000095366,1993.500000095366,1986.5,1993.500000095366,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,27,1199.8999999999978,1986.5,1994.000000095366,1199.8999999999978,1986.5,1994.000000095366,1.0,794.1000000953682,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,4.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,950.0999999999983,946.6999999999972,950.0999999999983,950.0999999999983,946.6999999999972,950.0999999999983,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,$${counterbalance_group},,sub-98
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,3.80000028610084,0.0,3.80000028610084,3.80000028610084,0.0,3.80000028610084,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,$${counterbalance_group},,sub-98
