Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,14247.399999952317,14234.000000000002,14247.399999952317,14247.399999952317,14234.000000000002,14247.399999952317,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,25465.199999904627,25449.8,25465.199999904627,25465.199999904627,25449.8,25465.199999904627,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,6650.5,6633.800000000002,6650.5,6650.5,6633.800000000002,6650.5,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,9447.199999928474,9432.4,9447.199999928474,9447.199999928474,9432.4,9447.199999928474,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1058.8999999523148,1050.6999999999969,1058.8999999523148,1058.8999999523148,1050.6999999999969,1058.8999999523148,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,42445.59999992848,42433.4,42445.59999992848,42445.59999992848,42433.4,42445.59999992848,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1761.0999999046326,1749.3999999999942,1761.0999999046326,1761.0999999046326,1749.3999999999942,1761.0999999046326,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,t_m_13_1,travel_Miami,floatie,10.0,unique,single,t_m_13_1.jpg,Travel,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1579.9999999046267,1566.599999999991,1579.9999999046267,1579.9999999046267,1566.599999999991,1579.9999999046267,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_i_16_1,travel_Iceland,skis,10.0,unique,paired,t_i_16_1.jpg,Travel,$${counterbalance_group},,sub-86
Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1600x900,1600x731,Temporal Distance Task,cb_10,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.700000000011638,0.0,16.700000000011638,16.700000000011638,0.0,16.700000000011638,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_i_16_1,travel_Iceland,skis,10.0,unique,paired,t_i_16_1.jpg,Travel,$${counterbalance_group},,sub-86
