Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,3643.5999999992546,3633.5,3643.5999999992546,3643.5999999992546,3633.5,3643.5999999992546,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,7812.199999997019,7799.9,7812.199999997019,7812.199999997019,7799.9,7812.199999997019,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,5398.099999997765,5383.299999999998,5398.099999997765,5398.099999997765,5383.299999999998,5398.099999997765,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,4654.399999999256,4650.100000000002,4654.399999999256,4654.399999999256,4650.100000000002,4654.399999999256,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,815.2999999992535,800.0,815.2999999992535,815.2999999992535,800.0,815.2999999992535,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1497.4999999985087,1483.2999999999995,1497.4999999985087,1497.4999999985087,1483.2999999999995,1497.4999999985087,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1576.1999999985092,1566.7999999999995,1576.1999999985092,1576.1999999985092,1566.7999999999995,1576.1999999985092,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,t_s_13_1,travel_shared,contact lens case,4.0,competing,single,t_s_13_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,5.099999998510612,0.0,5.099999998510612,5.099999998510612,0.0,5.099999998510612,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_13_1,travel_shared,contact lens case,4.0,competing,single,t_s_13_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3804.499999997021,3800.1000000000013,3804.499999997021,3804.499999997021,3800.1000000000013,3804.499999997021,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,t_s_13_1,travel_shared,contact lens case,4.0,competing,single,t_s_13_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,35,1250.1000000000022,3800.1000000000013,3804.7999999977656,1250.1000000000022,3800.1000000000013,3804.7999999977656,1.0,2554.6999999977634,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_13_1,travel_shared,contact lens case,4.0,competing,single,t_s_13_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1854.4999999985087,1850.0999999999985,1854.4999999985087,1854.4999999985087,1850.0999999999985,1854.4999999985087,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,t_i_05_1,travel_Iceland,hiking boots,4.0,unique,paired,t_i_05_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1425.7999999977621,1416.6999999999966,1425.7999999977621,1425.7999999977621,1416.6999999999966,1425.7999999977621,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,3.0,t_s_07_1,travel_shared,phone charger cable,4.0,competing,paired,t_s_07_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,3.699999999254942,0.0,3.699999999254942,3.699999999254942,0.0,3.699999999254942,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_07_1,travel_shared,phone charger cable,4.0,competing,paired,t_s_07_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3045.099999997765,3033.5,3045.099999997765,3045.099999997765,3033.5,3045.099999997765,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,3.0,t_s_07_1,travel_shared,phone charger cable,4.0,competing,paired,t_s_07_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,42,1033.4000000000017,3033.5,3045.2999999970198,1033.4000000000017,3033.5,3045.2999999970198,1.0,2011.8999999970185,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_07_1,travel_shared,phone charger cable,4.0,competing,paired,t_s_07_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,4.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1713.1999999992554,1700.0,1713.1999999992554,1713.1999999992554,1700.0,1713.1999999992554,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,4.0,t_m_12_1,travel_Miami,foldable pail and shovel,4.0,unique,paired,t_m_12_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,3.799999997019768,0.0,3.799999997019768,3.799999997019768,0.0,3.799999997019768,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_12_1,travel_Miami,foldable pail and shovel,4.0,unique,paired,t_m_12_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3058.0,3050.0,3058.0,3058.0,3050.0,3058.0,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,4.0,t_m_12_1,travel_Miami,foldable pail and shovel,4.0,unique,paired,t_m_12_1.jpg,Travel,,,sub-37
Desktop or Laptop,Windows 10,Chrome 135.0.0.0,2560x1440,1920x1080,Temporal Distance Task,cb_04,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,77,1766.5999999999985,3050.0,3058.2999999970198,1766.5999999999985,3050.0,3058.2999999970198,1.0,1291.6999999970212,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_12_1,travel_Miami,foldable pail and shovel,4.0,unique,paired,t_m_12_1.jpg,Travel,,,sub-37
