Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,8745.5,8741.6,8745.5,8745.5,8741.6,8745.5,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,14286.799999999907,14279.999999999998,14286.799999999907,14286.799999999907,14279.999999999998,14286.799999999907,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,5927.400000000002,5920.400000000002,5927.400000000002,5927.400000000002,5920.400000000002,5927.400000000002,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,5773.200000000185,5767.5999999999985,5773.200000000185,5773.200000000185,5767.5999999999985,5773.200000000185,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1102.4000000000017,1097.8000000000031,1102.4000000000017,1102.4000000000017,1097.8000000000031,1102.4000000000017,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1195.7000000000914,1195.1999999999969,1195.7000000000914,1195.7000000000914,1195.1999999999969,1195.7000000000914,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2744.400000000001,2738.0,2744.400000000001,2744.400000000001,2738.0,2744.400000000001,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,t_m_13_1,travel_Miami,floatie,10.0,unique,single,t_m_13_1.jpg,Travel,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.099999999816647,0.0,4.099999999816647,4.099999999816647,0.0,4.099999999816647,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_m_13_1,travel_Miami,floatie,10.0,unique,single,t_m_13_1.jpg,Travel,,,sub-35
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,2560x1440,2560x1440,Temporal Distance Task,cb_10,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,4752.300000000003,4746.100000000006,4752.300000000003,4752.300000000003,4746.100000000006,4752.300000000003,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,t_m_13_1,travel_Miami,floatie,10.0,unique,single,t_m_13_1.jpg,Travel,,,sub-35
