Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,15055.599999964235,15049.8,15055.599999964235,15055.599999964235,15049.8,15055.599999964235,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,4700.100000000002,4683.4000000000015,4700.100000000002,4700.100000000002,4683.4000000000015,4700.100000000002,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,3827.60000001192,3816.8999999999987,3827.60000001192,3827.60000001192,3816.8999999999987,3827.60000001192,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,3632.800000000003,3616.400000000001,3632.800000000003,3632.800000000003,3616.400000000001,3632.800000000003,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1283.199999988079,1266.9000000000015,1283.199999988079,1283.199999988079,1266.9000000000015,1283.199999988079,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1187.9000000119195,1183.6999999999969,1187.9000000119195,1187.9000000119195,1183.6999999999969,1187.9000000119195,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1744.499999964239,1732.7000000000046,1744.499999964239,1744.499999964239,1732.7000000000046,1744.499999964239,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,t_i_05_1,travel_Iceland,hiking boots,6.0,unique,single,t_i_05_1.jpg,Travel,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.400000000001455,0.0,16.400000000001455,16.400000000001455,0.0,16.400000000001455,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_i_05_1,travel_Iceland,hiking boots,6.0,unique,single,t_i_05_1.jpg,Travel,,,sub-25
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1920x1080,1912x954,Temporal Distance Task,cb_06,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,6125.099999976155,6116.699999999998,6125.099999976155,6125.099999976155,6116.699999999998,6125.099999976155,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,t_i_05_1,travel_Iceland,hiking boots,6.0,unique,single,t_i_05_1.jpg,Travel,,,sub-25
