Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,9510.800000000188,9500.3,9510.800000000188,9510.800000000188,9500.3,9510.800000000188,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,14806.200000000372,14799.8,14806.200000000372,14806.200000000372,14799.8,14806.200000000372,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,1167.7999999998135,1166.5999999999985,1167.7999999998135,1167.7999999998135,1166.5999999999985,1167.7999999998135,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,5407.9000000000015,5400.0,5407.9000000000015,5407.9000000000015,5400.0,5407.9000000000015,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1273.300000000374,1266.5999999999985,1273.300000000374,1273.300000000374,1266.5999999999985,1273.300000000374,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,2715.0000000001887,2700.1000000000063,2715.0000000001887,2715.0000000001887,2700.1000000000063,2715.0000000001887,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1880.4999999998108,1866.5999999999985,1880.4999999998108,1880.4999999998108,1866.5999999999985,1880.4999999998108,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,9.199999999626016,0.0,9.199999999626016,9.199999999626016,0.0,9.199999999626016,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,$${counterbalance_group},,sub-96
Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1710x1107,1710x981,Temporal Distance Task,cb_09,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,5891.800000000186,5883.299999999997,5891.800000000186,5891.800000000186,5883.299999999997,5891.800000000186,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,$${counterbalance_group},,sub-96
