Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,8204.299999952316,8201.7,8204.299999952316,8204.299999952316,8201.7,8204.299999952316,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,4009.000000047683,4006.699999999999,4009.000000047683,4009.000000047683,4006.699999999999,4009.000000047683,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,9561.1,9556.4,9561.1,9561.1,9556.4,9561.1,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,5870.000000000004,5864.100000000002,5870.000000000004,5870.000000000004,5864.100000000002,5870.000000000004,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1266.500000095366,1263.0,1266.500000095366,1266.500000095366,1263.0,1266.500000095366,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1763.500000095366,1760.2999999999995,1763.500000095366,1763.500000095366,1760.2999999999995,1763.500000095366,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1533.2000000953672,1531.7999999999995,1533.2000000953672,1533.2000000953672,1531.7999999999995,1533.2000000953672,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,2.999999952313374,0.0,2.999999952313374,2.999999952313374,0.0,2.999999952313374,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3020.199999999997,3017.7999999999956,3020.199999999997,3020.199999999997,3017.7999999999956,3020.199999999997,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,83,1686.0999999999985,3017.7999999999956,3020.4000000476813,1686.0999999999985,3017.7999999999956,3020.4000000476813,1.0,1334.3000000476825,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1792.300000095369,1788.9000000000015,1792.300000095369,1792.300000095369,1788.9000000000015,1792.300000095369,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,2.5,0.0,2.5,2.5,0.0,2.5,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1886.1999999999966,1880.5,1886.1999999999966,1886.1999999999966,1880.5,1886.1999999999966,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,80,983.0999999999983,1880.5,1886.1999999999966,983.0999999999983,1880.5,1886.1999999999966,1.0,903.0999999999983,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1301.4000000953674,1297.4000000000015,1301.4000000953674,1301.4000000953674,1297.4000000000015,1301.4000000953674,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,1.9999999523133736,0.0,1.9999999523133736,1.9999999523133736,0.0,1.9999999523133736,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1572.6000000953643,1571.8999999999942,1572.6000000953643,1572.6000000953643,1571.8999999999942,1572.6000000953643,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,74,703.0999999999983,1571.8999999999942,1572.6999999999966,703.0999999999983,1571.8999999999942,1572.6999999999966,1.0,869.5999999999983,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,4.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,814.7000000953702,811.6000000000058,814.7000000953702,814.7000000953702,811.6000000000058,814.7000000953702,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,1.9000001430540576,0.0,1.9000001430540576,1.9000001430540576,0.0,1.9000001430540576,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1411.5999999999985,1406.0,1411.5999999999985,1411.5999999999985,1406.0,1411.5999999999985,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,80,594.4000000000016,1406.0,1411.5999999999985,594.4000000000016,1406.0,1411.5999999999985,1.0,817.1999999999971,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,5.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1391.5999999523196,1388.9000000000015,1391.5999999523196,1391.5999999523196,1388.9000000000015,1391.5999999523196,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,5.0,t_s_03_1,travel_shared,portable charger,8.0,competing,single,t_s_03_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,6.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1566.4000000953674,1566.0999999999985,1566.4000000953674,1566.4000000953674,1566.0999999999985,1566.4000000953674,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,6.0,t_s_24_1,travel_shared,ear plugs,8.0,competing,paired,t_s_24_1.jpg,Travel,,,sub-47
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,3440x1440,3440x1351,Temporal Distance Task,cb_08,6.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,2.6000001430511475,0.0,2.6000001430511475,2.6000001430511475,0.0,2.6000001430511475,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,6.0,t_s_24_1,travel_shared,ear plugs,8.0,competing,paired,t_s_24_1.jpg,Travel,,,sub-47
