Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,7010.700000000094,7000.1,7010.700000000094,7010.700000000094,7000.1,7010.700000000094,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,32822.90000000014,32816.7,32822.90000000014,32822.90000000014,32816.7,32822.90000000014,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,71328.60000000005,71316.5,71328.60000000005,71328.60000000005,71316.5,71328.60000000005,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,4699.300000000003,4683.400000000009,4699.300000000003,4699.300000000003,4683.400000000009,4699.300000000003,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,54926.00000000009,54916.9,54926.00000000009,54926.00000000009,54916.9,54926.00000000009,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,2010.0,1999.7999999999884,2010.0,2010.0,1999.7999999999884,2010.0,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2287.700000000012,2283.200000000012,2287.700000000012,2287.700000000012,2283.200000000012,2287.700000000012,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,s_a_08_1,student_art,sewing machine,5.0,unique,paired,s_a_08_1.jpg,Student,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,5.100000000034925,0.0,5.100000000034925,5.100000000034925,0.0,5.100000000034925,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,s_a_08_1,student_art,sewing machine,5.0,unique,paired,s_a_08_1.jpg,Student,,,sub-44
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1600x900,1600x765,Temporal Distance Task,cb_05,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2106.600000000035,2099.8999999999937,2106.600000000035,2106.600000000035,2099.8999999999937,2106.600000000035,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,s_a_08_1,student_art,sewing machine,5.0,unique,paired,s_a_08_1.jpg,Student,,,sub-44
