Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,7133.399999999998,7116.799999999997,7133.399999999998,7133.399999999998,7116.799999999997,7133.399999999998,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,16439.499999952317,16433.600000000002,16439.499999952317,16439.499999952317,16433.600000000002,16439.499999952317,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,4579.799999928473,4566.399999999998,4579.799999928473,4579.799999928473,4566.399999999998,4579.799999928473,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,7446.700000000003,7433.500000000004,7446.700000000003,7446.700000000003,7433.500000000004,7446.700000000003,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,921.4999999523134,916.3999999999942,921.4999999523134,921.4999999523134,916.3999999999942,921.4999999523134,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1462.5999999523196,1450.4000000000015,1462.5999999523196,1462.5999999523196,1450.4000000000015,1462.5999999523196,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1644.999999904634,1633.2000000000046,1644.999999904634,1644.999999904634,1633.2000000000046,1644.999999904634,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,t_s_02_1,travel_shared,water bottle,2.0,competing,single,t_s_02_1.jpg,Travel,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2104.399999976158,2100.0999999999985,2104.399999976158,2104.399999976158,2100.0999999999985,2104.399999976158,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_s_11_1,travel_shared,eye mask,2.0,competing,paired,t_s_11_1.jpg,Travel,$${counterbalance_group},,sub-75
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,1920x1080,Temporal Distance Task,cb_02,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,11.699999952317741,0.0,11.699999952317741,11.699999952317741,0.0,11.699999952317741,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_11_1,travel_shared,eye mask,2.0,competing,paired,t_s_11_1.jpg,Travel,$${counterbalance_group},,sub-75
