Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,4170.8,4166.8200000000015,4170.8,4170.8,4166.8200000000015,4170.8,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,2254.98,2250.100000000001,2254.98,2254.98,2250.100000000001,2254.98,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,1637.8799999999994,1633.3799999999994,1637.8799999999994,1637.8799999999994,1633.3799999999994,1637.8799999999994,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,7470.5,7466.959999999999,7470.5,7470.5,7466.959999999999,7470.5,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1186.5400000000009,1183.380000000001,1186.5400000000009,1186.5400000000009,1183.380000000001,1186.5400000000009,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1320.16,1316.7000000000007,1320.16,1320.16,1316.7000000000007,1320.16,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2838.4599999999987,2833.259999999999,2838.4599999999987,2838.4599999999987,2833.259999999999,2838.4599999999987,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,t_s_02_1,travel_shared,water bottle,2.0,competing,single,t_s_02_1.jpg,Travel,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1171.0,1166.7000000000007,1171.0,1171.0,1166.7000000000007,1171.0,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_s_11_1,travel_shared,eye mask,2.0,competing,paired,t_s_11_1.jpg,Travel,,,sub-08
Desktop or Laptop,Mac OS 10.15,Firefox 140.0,1440x900,1391x788,Temporal Distance Task,cb_02,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,12.279999999998836,0.0,12.279999999998836,12.279999999998836,0.0,12.279999999998836,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_11_1,travel_shared,eye mask,2.0,competing,paired,t_s_11_1.jpg,Travel,,,sub-08
