Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,8592.799999976158,8584.8,8592.799999976158,8592.799999976158,8584.8,8592.799999976158,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,8766.6,8749.800000000001,8766.6,8766.6,8749.800000000001,8766.6,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,2450.2999999999993,2433.5,2450.2999999999993,2450.2999999999993,2433.5,2450.2999999999993,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,3448.1999999761574,3433.3999999999987,3448.1999999761574,3448.1999999761574,3433.3999999999987,3448.1999999761574,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1126.7999999761596,1116.7000000000007,1126.7999999761596,1126.7999999761596,1116.7000000000007,1126.7999999761596,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1583.2000000000005,1566.4000000000015,1583.2000000000005,1583.2000000000005,1566.4000000000015,1583.2000000000005,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2227.400000023841,2217.2000000000007,2227.400000023841,2227.400000023841,2217.2000000000007,2227.400000023841,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,s_sh_22_1,student_shared,hole puncher,1.0,competing,single,s_sh_22_1.jpg,Student,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,14.700000000000728,0.0,14.700000000000728,14.700000000000728,0.0,14.700000000000728,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,s_sh_22_1,student_shared,hole puncher,1.0,competing,single,s_sh_22_1.jpg,Student,,,sub-30
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x1024,1536x1024,Temporal Distance Task,cb_01,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,4783.100000000002,4766.700000000002,4783.100000000002,4783.100000000002,4766.700000000002,4783.100000000002,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,s_sh_22_1,student_shared,hole puncher,1.0,competing,single,s_sh_22_1.jpg,Student,,,sub-30
