Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,4181.100000095367,4168.3,4181.100000095367,4181.100000095367,4168.3,4181.100000095367,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,7673.700000190734,7669.4,7673.700000190734,7673.700000190734,7669.4,7673.700000190734,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,1845.8000001907349,1834.2000000000005,1845.8000001907349,1845.8000001907349,1834.2000000000005,1845.8000001907349,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,5499.600000190732,5485.399999999998,5499.600000190732,5499.600000190732,5485.399999999998,5499.600000190732,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1028.6000002861038,1017.0,1028.6000002861038,1028.6000002861038,1017.0,1028.6000002861038,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1516.4000000000015,1500.7000000000005,1516.4000000000015,1516.4000000000015,1500.7000000000005,1516.4000000000015,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1967.4000000000005,1950.7000000000005,1967.4000000000005,1967.4000000000005,1950.7000000000005,1967.4000000000005,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,t_s_13_1,travel_shared,contact lens case,4.0,competing,single,t_s_13_1.jpg,Travel,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1262.5,1250.5,1262.5,1262.5,1250.5,1262.5,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_i_05_1,travel_Iceland,hiking boots,4.0,unique,paired,t_i_05_1.jpg,Travel,,,sub-61
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1280x1080,1536x935,Temporal Distance Task,cb_04,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,14.900000000001455,0.0,14.900000000001455,14.900000000001455,0.0,14.900000000001455,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_i_05_1,travel_Iceland,hiking boots,4.0,unique,paired,t_i_05_1.jpg,Travel,,,sub-61
