Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,11043.400000071526,11032.7,11043.400000071526,11043.400000071526,11032.7,11043.400000071526,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,6130.4,6116.699999999999,6130.4,6130.4,6116.699999999999,6130.4,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,3292.9000000476844,3282.6000000000013,3292.9000000476844,3292.9000000476844,3282.6000000000013,3292.9000000476844,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,3761.999999976157,3749.8999999999987,3761.999999976157,3761.999999976157,3749.8999999999987,3761.999999976157,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1275.5000000715265,1266.6000000000022,1275.5000000715265,1275.5000000715265,1266.6000000000022,1275.5000000715265,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1800.5,1783.5,1800.5,1800.5,1783.5,1800.5,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1577.7000000238406,1566.2999999999995,1577.7000000238406,1577.7000000238406,1566.2999999999995,1577.7000000238406,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,s_sh_22_1,student_shared,hole puncher,1.0,competing,single,s_sh_22_1.jpg,Student,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,976.1000000476853,966.2000000000007,976.1000000476853,976.1000000476853,966.2000000000007,976.1000000476853,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,s_sh_08_1,student_shared,post-its,1.0,competing,single,s_sh_08_1.jpg,Student,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2008.0999999761555,2000.1999999999966,2008.0999999761555,2008.0999999761555,2000.1999999999966,2008.0999999761555,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,3.0,s_sh_10_1,student_shared,scissors,1.0,competing,paired,s_sh_10_1.jpg,Student,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,4.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1645.0000000476864,1633.2000000000046,1645.0000000476864,1645.0000000476864,1633.2000000000046,1645.0000000476864,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,4.0,s_s_07_1,student_stem,periodic table,1.0,unique,paired,s_s_07_1.jpg,Student,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,5.400000071524119,0.0,5.400000071524119,5.400000071524119,0.0,5.400000071524119,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,s_s_07_1,student_stem,periodic table,1.0,unique,paired,s_s_07_1.jpg,Student,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2106.0999999999985,2099.900000000001,2106.0999999999985,2106.0999999999985,2099.900000000001,2106.0999999999985,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,4.0,s_s_07_1,student_stem,periodic table,1.0,unique,paired,s_s_07_1.jpg,Student,,,sub-11
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x730,Temporal Distance Task,cb_01,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,72,1249.9000000000015,2099.900000000001,2106.5999999999985,1249.9000000000015,2099.900000000001,2106.5999999999985,1.0,856.6999999999971,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,s_s_07_1,student_stem,periodic table,1.0,unique,paired,s_s_07_1.jpg,Student,,,sub-11
