Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,18529.200000572204,18518.1,18529.200000572204,18529.200000572204,18518.1,18529.200000572204,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,20888.30000038147,20882.6,20888.30000038147,20888.30000038147,20882.6,20888.30000038147,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,8293.400000190732,8277.0,8293.400000190732,8293.400000190732,8277.0,8293.400000190732,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,11295.200000381465,11290.200000000004,11295.200000381465,11295.200000381465,11290.200000000004,11295.200000381465,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1639.3999999999942,1632.2999999999884,1639.3999999999942,1639.3999999999942,1632.2999999999884,1639.3999999999942,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,6660.800000000018,6644.400000000009,6660.800000000018,6660.800000000018,6644.400000000009,6660.800000000018,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1632.0,1615.5,1632.0,1632.0,1615.5,1632.0,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.69999999999709,0.0,16.69999999999709,16.69999999999709,0.0,16.69999999999709,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3918.0000005722095,3913.300000000003,3918.0000005722095,3918.0000005722095,3913.300000000003,3918.0000005722095,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,34,2281.6000000000063,3913.300000000003,3918.6000000000067,2281.6000000000063,3913.300000000003,3918.6000000000067,1.0,1637.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,t_s_23_1,travel_shared,ball cap,8.0,competing,paired,t_s_23_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1620.4000003814724,1615.6999999999966,1620.4000003814724,1620.4000003814724,1615.6999999999966,1620.4000003814724,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.60000000000582,0.0,16.60000000000582,16.60000000000582,0.0,16.60000000000582,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2072.8000005721988,2065.199999999997,2072.8000005721988,2072.8000005721988,2065.199999999997,2072.8000005721988,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,68,1132.5,2065.199999999997,2073.500000381464,1132.5,2065.199999999997,2073.500000381464,1.0,941.0000003814639,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_20_1,travel_shared,travel pill case,8.0,competing,paired,t_s_20_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1164.3999998092622,1149.0999999999913,1164.3999998092622,1164.3999998092622,1149.0999999999913,1164.3999998092622,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.80000000000291,0.0,16.80000000000291,16.80000000000291,0.0,16.80000000000291,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2846.800000000003,2830.699999999997,2846.800000000003,2846.800000000003,2830.699999999997,2846.800000000003,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,61,2264.699999999997,2830.699999999997,2846.800000000003,2264.699999999997,2830.699999999997,2846.800000000003,1.0,582.1000000000057,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,t_s_17_1,travel_shared,toothbrush,8.0,competing,paired,t_s_17_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,4.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1890.1000005722012,1881.6999999999966,1890.1000005722012,1890.1000005722012,1881.6999999999966,1890.1000005722012,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.59999999999127,0.0,16.59999999999127,16.59999999999127,0.0,16.59999999999127,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1501.4999998092678,1498.3000000000034,1501.4999998092678,1501.4999998092678,1498.3000000000034,1501.4999998092678,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,64,932.1000000000058,1498.3000000000034,1502.2000005722077,932.1000000000058,1498.3000000000034,1502.2000005722077,1.0,570.1000005722018,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,t_m_08_1,travel_Miami,flipflops,8.0,unique,paired,t_m_08_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,5.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1299.9000000000087,1282.8000000000031,1299.9000000000087,1299.9000000000087,1282.8000000000031,1299.9000000000087,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,5.0,t_s_03_1,travel_shared,portable charger,8.0,competing,single,t_s_03_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,5.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.5,0.0,16.5,16.5,0.0,16.5,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,5.0,t_s_03_1,travel_shared,portable charger,8.0,competing,single,t_s_03_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,5.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2305.400000190741,2297.9000000000087,2305.400000190741,2305.400000190741,2297.9000000000087,2305.400000190741,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,5.0,t_s_03_1,travel_shared,portable charger,8.0,competing,single,t_s_03_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,5.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,67,1681.7000000000116,2297.9000000000087,2306.2000003814755,1681.7000000000116,2297.9000000000087,2306.2000003814755,1.0,624.5000003814639,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,5.0,t_s_03_1,travel_shared,portable charger,8.0,competing,single,t_s_03_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,6.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1292.1999999999969,1282.3999999999942,1292.1999999999969,1292.1999999999969,1282.3999999999942,1292.1999999999969,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,6.0,t_s_24_1,travel_shared,ear plugs,8.0,competing,paired,t_s_24_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,6.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.5,0.0,16.5,16.5,0.0,16.5,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,6.0,t_s_24_1,travel_shared,ear plugs,8.0,competing,paired,t_s_24_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,6.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2920.0,2914.6000000000067,2920.0,2920.0,2914.6000000000067,2920.0,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,6.0,t_s_24_1,travel_shared,ear plugs,8.0,competing,paired,t_s_24_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,6.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,69,2314.6000000000063,2914.6000000000067,2929.400000572205,2314.6000000000063,2914.6000000000067,2929.400000572205,1.0,614.8000005721988,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,6.0,t_s_24_1,travel_shared,ear plugs,8.0,competing,paired,t_s_24_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,7.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1365.8000000000031,1349.0,1365.8000000000031,1365.8000000000031,1349.0,1365.8000000000031,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,7.0,t_i_12_1,travel_Iceland,tent,8.0,unique,paired,t_i_12_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,7.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.399999809262226,0.0,16.399999809262226,16.399999809262226,0.0,16.399999809262226,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,7.0,t_i_12_1,travel_Iceland,tent,8.0,unique,paired,t_i_12_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,7.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2831.3999999999933,2814.699999999997,2831.3999999999933,2831.3999999999933,2814.699999999997,2831.3999999999933,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,7.0,t_i_12_1,travel_Iceland,tent,8.0,unique,paired,t_i_12_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,7.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,71,2315.0,2814.699999999997,2831.3999999999933,2315.0,2814.699999999997,2831.3999999999933,1.0,516.3999999999942,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,7.0,t_i_12_1,travel_Iceland,tent,8.0,unique,paired,t_i_12_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,8.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2542.199999809265,2531.199999999997,2542.199999809265,2542.199999809265,2531.199999999997,2542.199999809265,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,8.0,t_s_10_1,travel_shared,luggage lock,8.0,competing,paired,t_s_10_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,8.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.80000000000291,0.0,16.80000000000291,16.80000000000291,0.0,16.80000000000291,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,8.0,t_s_10_1,travel_shared,luggage lock,8.0,competing,paired,t_s_10_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,8.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1965.5999998092595,1964.5999999999915,1965.5999998092595,1965.5999998092595,1964.5999999999915,1965.5999998092595,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,8.0,t_s_10_1,travel_shared,luggage lock,8.0,competing,paired,t_s_10_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,8.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,70,1298.5,1964.5999999999915,1966.3000005721988,1298.5,1964.5999999999915,1966.3000005721988,1.0,667.8000005721988,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,8.0,t_s_10_1,travel_shared,luggage lock,8.0,competing,paired,t_s_10_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,9.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1827.4000003814729,1815.400000000009,1827.4000003814729,1827.4000003814729,1815.400000000009,1827.4000003814729,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,9.0,t_m_20_1,travel_Miami,inflatable beachball,8.0,unique,single,t_m_20_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,10.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2807.900000190741,2797.900000000009,2807.900000190741,2807.900000190741,2797.900000000009,2807.900000190741,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,10.0,t_i_03_1,travel_Iceland,winter jacket,8.0,unique,single,t_i_03_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,11.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1102.099999809259,1098.7999999999884,1102.099999809259,1102.099999809259,1098.7999999999884,1102.099999809259,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,11.0,t_s_22_1,travel_shared,belt,8.0,competing,paired,t_s_22_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,11.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,16.799999999988362,0.0,16.799999999988362,16.799999999988362,0.0,16.799999999988362,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,11.0,t_s_22_1,travel_shared,belt,8.0,competing,paired,t_s_22_1.jpg,Travel,$${counterbalance_group},,sub-81
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1536x864,1536x864,Temporal Distance Task,cb_08,11.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2130.9000001907407,2114.9000000000087,2130.9000001907407,2130.9000001907407,2114.9000000000087,2130.9000001907407,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,11.0,t_s_22_1,travel_shared,belt,8.0,competing,paired,t_s_22_1.jpg,Travel,$${counterbalance_group},,sub-81
