Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,35669.8,35658.200000000004,35669.8,35669.8,35658.200000000004,35669.8,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,58082.199999964236,58079.9,58082.199999964236,58082.199999964236,58079.9,58082.199999964236,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,33637.39999998808,33624.499999999985,33637.39999998808,33637.39999998808,33624.499999999985,33637.39999998808,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,39656.39999998808,39642.400000000016,39656.39999998808,39656.39999998808,39642.400000000016,39656.39999998808,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,2722.7999999999884,2717.2999999999884,2722.7999999999884,2722.7999999999884,2717.2999999999884,2722.7999999999884,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,7859.300000011923,7851.899999999994,7859.300000011923,7859.300000011923,7851.899999999994,7859.300000011923,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,num_miss,3000.800000000017,3000.800000000017,3000.800000000017,3000.800000000017,3000.800000000017,3000.800000000017,1.0,0.0,0.0,num_miss_tag,Time Limit,screen,0.0,screen,temp_dist_trial,1.0,t_s_02_1,travel_shared,water bottle,2.0,competing,single,t_s_02_1.jpg,Travel,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,283.0,266.6000000000058,283.0,283.0,266.6000000000058,283.0,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,2.0,t_s_11_1,travel_shared,eye mask,2.0,competing,paired,t_s_11_1.jpg,Travel,,,sub-03
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x768,Temporal Distance Task,cb_02,2.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,9.00000001193257,0.0,9.00000001193257,9.00000001193257,0.0,9.00000001193257,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,2.0,t_s_11_1,travel_shared,eye mask,2.0,competing,paired,t_s_11_1.jpg,Travel,,,sub-03
