Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,15216.6,15199.9,15216.6,15216.6,15199.9,15216.6,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,18239.2,18233.3,18239.2,18239.2,18233.3,18239.2,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,9490.4,9483.4,9490.4,9490.4,9483.4,9490.4,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,7862.2999999523145,7849.800000000002,7862.2999999523145,7862.2999999523145,7849.800000000002,7862.2999999523145,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1647.3000000238392,1633.3999999999942,1647.3000000238392,1647.3000000238392,1633.3999999999942,1647.3000000238392,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,5790.099999952319,5783.800000000002,5790.099999952319,5790.099999952319,5783.800000000002,5790.099999952319,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2998.699999928475,2982.8999999999933,2998.699999928475,2998.699999928475,2982.8999999999933,2998.699999928475,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,s_sh_21_1,student_shared,file holder,3.0,competing,single,s_sh_21_1.jpg,Student,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,17.30000000000291,0.0,17.30000000000291,17.30000000000291,0.0,17.30000000000291,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,s_sh_21_1,student_shared,file holder,3.0,competing,single,s_sh_21_1.jpg,Student,,,sub-02
Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1280x720,2560x1170,Temporal Distance Task,cb_03,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,dist_miss,6999.899999999994,6999.899999999994,6999.899999999994,6999.899999999994,6999.899999999994,6999.899999999994,1.0,0.0,0.0,dist_miss_tag,Time Limit,screen,0.0,screen,temp_dist_trial,1.0,s_sh_21_1,student_shared,file holder,3.0,competing,single,s_sh_21_1.jpg,Student,,,sub-02
