Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,8680.380000000001,8669.759999999998,8680.380000000001,8680.380000000001,8669.759999999998,8680.380000000001,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Travel,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,7328.620000000001,7318.340000000003,7328.620000000001,7328.620000000001,7318.340000000003,7328.620000000001,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Travel,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,4085.0,4068.32,4085.0,4085.0,4068.32,4085.0,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Travel,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,5201.68,5185.02,5201.68,5201.68,5185.02,5201.68,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Travel,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1301.619999999999,1284.9599999999991,1301.619999999999,1301.619999999999,1284.9599999999991,1301.619999999999,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Travel,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1612.9799999999993,1600.0,1612.9799999999993,1612.9799999999993,1600.0,1612.9799999999993,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Travel,,,,,,,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1760.9799999999993,1749.9999999999966,1760.9799999999993,1760.9799999999993,1749.9999999999966,1760.9799999999993,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,t_m_13_1,travel_Miami,floatie,10.0,unique,single,t_m_13_1.jpg,Travel,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2668.340000000004,2651.6600000000035,2668.340000000004,2668.340000000004,2651.6600000000035,2668.340000000004,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,t_i_16_1,travel_Iceland,skis,10.0,unique,paired,t_i_16_1.jpg,Travel,,,sub-21
Desktop or Laptop,Windows 10,Firefox 139.0,1536x864,1536x779,Temporal Distance Task,cb_10,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1131.3199999999995,1116.6599999999962,1131.3199999999995,1131.3199999999995,1116.6599999999962,1131.3199999999995,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,3.0,t_i_06_1,travel_Iceland,knit hat,10.0,unique,single,t_i_06_1.jpg,Travel,,,sub-21
