Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,5825.799999904632,5816.0999999999985,5825.799999904632,5825.799999904632,5816.0999999999985,5825.799999904632,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,5185.199999904633,5182.6,5185.199999904633,5185.199999904633,5182.6,5185.199999904633,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,1522.9000000953674,1516.2999999999995,1522.9000000953674,1522.9000000953674,1516.2999999999995,1522.9000000953674,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,4022.4999997138975,4016.0,4022.4999997138975,4022.4999997138975,4016.0,4022.4999997138975,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,822.4999997138983,816.7000000000007,822.4999997138983,822.4999997138983,816.7000000000007,822.4999997138983,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,869.5,866.4000000000017,869.5,869.5,866.4000000000017,869.5,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1971.0999999999985,1966.2999999999995,1971.0999999999985,1971.0999999999985,1966.2999999999995,1971.0999999999985,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,1.0,s_sh_13_1,student_shared,index cards,7.0,competing,paired,s_sh_13_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,2.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,2747.600000095368,2733.0,2747.600000095368,2747.600000095368,2733.0,2747.600000095368,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,2.0,s_a_09_1,student_art,picture frame,7.0,unique,single,s_a_09_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,3.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2131.7999999999993,2115.7000000000007,2131.7999999999993,2131.7999999999993,2115.7000000000007,2131.7999999999993,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,3.0,s_sh_02_1,student_shared,eraser,7.0,competing,paired,s_sh_02_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,5.599999904632568,0.0,5.599999904632568,5.599999904632568,0.0,5.599999904632568,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,s_sh_02_1,student_shared,eraser,7.0,competing,paired,s_sh_02_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3158.2999997138977,3150.0,3158.2999997138977,3158.2999997138977,3150.0,3158.2999997138977,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,3.0,s_sh_02_1,student_shared,eraser,7.0,competing,paired,s_sh_02_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,3.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,58,1266.7999999999993,3150.0,3158.7999997138977,1266.7999999999993,3150.0,3158.7999997138977,1.0,1891.9999997138987,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,3.0,s_sh_02_1,student_shared,eraser,7.0,competing,paired,s_sh_02_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,4.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1400.0,1382.9000000000015,1400.0,1400.0,1382.9000000000015,1400.0,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,4.0,s_sh_07_1,student_shared,ruler,7.0,competing,paired,s_sh_07_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.299999713897705,0.0,4.299999713897705,4.299999713897705,0.0,4.299999713897705,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,s_sh_07_1,student_shared,ruler,7.0,competing,paired,s_sh_07_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2648.0,2632.5,2648.0,2648.0,2632.5,2648.0,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,4.0,s_sh_07_1,student_shared,ruler,7.0,competing,paired,s_sh_07_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,4.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,87,816.5,2632.5,2648.900000000001,816.5,2632.5,2648.900000000001,1.0,1832.4000000000005,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,4.0,s_sh_07_1,student_shared,ruler,7.0,competing,paired,s_sh_07_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,5.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1695.0999999046326,1683.5999999999985,1695.0999999046326,1695.0999999046326,1683.5999999999985,1695.0999999046326,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,5.0,s_s_16_1,student_stem,toolbox,7.0,unique,paired,s_s_16_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,5.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.199999809265137,0.0,4.199999809265137,4.199999809265137,0.0,4.199999809265137,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,5.0,s_s_16_1,student_stem,toolbox,7.0,unique,paired,s_s_16_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,5.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1577.2999997138975,1566.0,1577.2999997138975,1577.2999997138975,1566.0,1577.2999997138975,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,5.0,s_s_16_1,student_stem,toolbox,7.0,unique,paired,s_s_16_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,5.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,44,482.6999999999971,1566.0,1577.5999999046326,482.6999999999971,1566.0,1577.5999999046326,1.0,1094.8999999046357,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,5.0,s_s_16_1,student_stem,toolbox,7.0,unique,paired,s_s_16_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,6.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1179.5,1166.4000000000015,1179.5,1179.5,1166.4000000000015,1179.5,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,6.0,s_a_18_1,student_art,tutu,7.0,unique,paired,s_a_18_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,7.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1314.8999999046355,1299.8000000000031,1314.8999999046355,1314.8999999046355,1299.8000000000031,1314.8999999046355,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,7.0,s_a_05_1,student_art,clay,7.0,unique,paired,s_a_05_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,7.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.300000095368887,0.0,4.300000095368887,4.300000095368887,0.0,4.300000095368887,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,7.0,s_a_05_1,student_art,clay,7.0,unique,paired,s_a_05_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,7.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,2148.099999809266,2132.400000000001,2148.099999809266,2148.099999809266,2132.400000000001,2148.099999809266,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,7.0,s_a_05_1,student_art,clay,7.0,unique,paired,s_a_05_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,7.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,59,599.8000000000029,2132.400000000001,2148.599999809266,599.8000000000029,2132.400000000001,2148.599999809266,1.0,1548.7999998092637,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,7.0,s_a_05_1,student_art,clay,7.0,unique,paired,s_a_05_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,8.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1632.4000000953674,1616.4000000000015,1632.4000000953674,1632.4000000953674,1616.4000000000015,1632.4000000953674,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,8.0,s_sh_04_1,student_shared,laptop stand,7.0,competing,single,s_sh_04_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,9.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1149.2999997138975,1133.0,1149.2999997138975,1149.2999997138975,1133.0,1149.2999997138975,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,9.0,s_a_14_1,student_art,guitar pick,7.0,unique,paired,s_a_14_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,9.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.1999999999970905,0.0,4.1999999999970905,4.1999999999970905,0.0,4.1999999999970905,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,9.0,s_a_14_1,student_art,guitar pick,7.0,unique,paired,s_a_14_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,9.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1358.4999997138948,1349.5,1358.4999997138948,1358.4999997138948,1349.5,1358.4999997138948,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,9.0,s_a_14_1,student_art,guitar pick,7.0,unique,paired,s_a_14_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,9.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,29,599.8999999999943,1349.5,1358.9999997138948,599.8999999999943,1349.5,1358.9999997138948,1.0,759.0999997139006,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,9.0,s_a_14_1,student_art,guitar pick,7.0,unique,paired,s_a_14_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,10.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1161.1000000953645,1149.7999999999956,1161.1000000953645,1161.1000000953645,1149.7999999999956,1161.1000000953645,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,10.0,s_a_01_1,student_art,paintbrush,7.0,unique,paired,s_a_01_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,11.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1232.8999997138962,1216.5999999999985,1232.8999997138962,1232.8999997138962,1216.5999999999985,1232.8999997138962,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,11.0,s_sh_16_1,student_shared,stapler,7.0,competing,paired,s_sh_16_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,12.0,temp_dist_trial,num_items,zn7si1,1.0,response,1_ITEM,1206.7999997138975,1200.0999999999985,1206.7999997138975,1206.7999997138975,1200.0999999999985,1206.7999997138975,1.0,0.0,0.0,,Click Response,1_count,3.0,object-46,temp_dist_trial,12.0,s_a_07_1,student_art,yarn,7.0,unique,paired,s_a_07_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,13.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1029.300000095369,1016.5,1029.300000095369,1029.300000095369,1016.5,1029.300000095369,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,13.0,s_sh_21_1,student_shared,file holder,7.0,competing,paired,s_sh_21_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,13.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.299999904629659,0.0,4.299999904629659,4.299999904629659,0.0,4.299999904629659,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,13.0,s_sh_21_1,student_shared,file holder,7.0,competing,paired,s_sh_21_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,13.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1226.6000000953645,1216.5,1226.6000000953645,1226.6000000953645,1216.5,1226.6000000953645,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,13.0,s_sh_21_1,student_shared,file holder,7.0,competing,paired,s_sh_21_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,13.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,61,582.8999999999943,1216.5,1226.9999997138948,582.8999999999943,1216.5,1226.9999997138948,1.0,644.0999997139006,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,13.0,s_sh_21_1,student_shared,file holder,7.0,competing,paired,s_sh_21_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,14.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1097.6000000953643,1082.5,1097.6000000953643,1097.6000000953643,1082.5,1097.6000000953643,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,14.0,s_sh_11_1,student_shared,pencil case,7.0,competing,paired,s_sh_11_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,14.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,4.399999809262227,0.0,4.399999809262227,4.399999809262227,0.0,4.399999809262227,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,14.0,s_sh_11_1,student_shared,pencil case,7.0,competing,paired,s_sh_11_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,14.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,1820.2999999046292,1816.3999999999944,1820.2999999046292,1820.2999999046292,1816.3999999999944,1820.2999999046292,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,14.0,s_sh_11_1,student_shared,pencil case,7.0,competing,paired,s_sh_11_1.jpg,Student,,,sub-41
Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1366x768,1366x599,Temporal Distance Task,cb_07,14.0,temp_dist_trial,dist_items,qkpkxw,2.0,response,87,616.0999999999984,1816.3999999999944,1820.6000000953643,616.0999999999984,1816.3999999999944,1820.6000000953643,1.0,1204.500000095366,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,14.0,s_sh_11_1,student_shared,pencil case,7.0,competing,paired,s_sh_11_1.jpg,Student,,,sub-41
