Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,10997.64,10992.54,10997.64,10997.64,10992.54,10997.64,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,22077.1,22072.22,22077.1,22077.1,22072.22,22077.1,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,8448.879999999997,8444.059999999998,8448.879999999997,8448.879999999997,8444.059999999998,8448.879999999997,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,4650.82,4645.5999999999985,4650.82,4650.82,4645.5999999999985,4650.82,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,997.2200000000012,993.9199999999984,997.2200000000012,997.2200000000012,993.9199999999984,997.2200000000012,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,1325.3000000000031,1319.9400000000023,1325.3000000000031,1325.3000000000031,1319.9400000000023,1325.3000000000031,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,1944.3600000000006,1943.9800000000034,1944.3600000000006,1944.3600000000006,1943.9800000000034,1944.3600000000006,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,6.57999999999447,0.0,6.57999999999447,6.57999999999447,0.0,6.57999999999447,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,,,sub-26
Desktop or Laptop,Windows 10,Firefox 140.0,3440x1440,3440x1279,Temporal Distance Task,cb_09,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,4589.760000000002,4586.260000000002,4589.760000000002,4589.760000000002,4586.260000000002,4589.760000000002,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,s_a_05_1,student_art,clay,9.0,unique,paired,s_a_05_1.jpg,Student,,,sub-26
