Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,$${counterbalance_group},,,,,,info,BEGIN,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,6616.900000023841,6600.000000000001,6616.900000023841,6616.900000023841,6600.000000000001,6616.900000023841,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,17550.499999928474,17533.0,17550.499999928474,17550.499999928474,17533.0,17550.499999928474,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,9899.799999999992,9866.499999999996,9899.799999999992,9899.799999999992,9866.499999999996,9899.799999999992,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_1,5823.599999952319,5800.0,5823.599999952319,5823.599999952319,5800.0,5823.599999952319,0.0,0.0,0.0,,Click Response,choice_1,3.0,object-343,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen,3tnme7,5.0,continue,,3149.900000023845,3133.300000000003,3149.900000023845,3149.900000023845,3133.300000000003,3149.900000023845,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen_2,52v7ur,6.0,continue,,5727.100000023842,5699.0999999999985,5727.100000023842,5727.100000023842,5699.0999999999985,5727.100000023842,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,intro_screen_3,i7lvwx,7.0,continue,,887.5999999284758,866.7000000000045,887.5999999284758,887.5999999284758,866.7000000000045,887.5999999284758,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,test_q1,5ieqx1,8.0,response,choice_3,1541.4999999523136,1533.2999999999954,1541.4999999523136,1541.4999999523136,1533.2999999999954,1541.4999999523136,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,,,sub-13
Desktop or Laptop,Windows 10,Edge 138.0.0.0,1280x720,1232x602,Temporal Distance Task,cb_05,1.0,temp_instructions,score_corr,7ilvjr,9.0,continue,,1353.9000000000015,1333.3000000000031,1353.9000000000015,1353.9000000000015,1333.3000000000031,1353.9000000000015,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,,,sub-13
