Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Task Name,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: trial,Spreadsheet: stimulus_id,Spreadsheet: expected_goal,Spreadsheet: stimulus_name,Spreadsheet: c_group,Spreadsheet: condition,Spreadsheet: paired_status,Spreadsheet: stimulus_path,Spreadsheet: block_type,Manipulation: Spreadsheet,Store: enc_test_acc,sub_label
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_instructions,intro_screen,3tnme7,1.0,continue,,9634.40000000298,9627.1,9634.40000000298,9634.40000000298,9627.1,9634.40000000298,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-29,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_instructions,intro_screen_2,52v7ur,2.0,continue,,10958.900000000003,10943.000000000002,10958.900000000003,10958.900000000003,10943.000000000002,10958.900000000003,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-39,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_instructions,intro_screen_3,i7lvwx,3.0,continue,,7868.800000002979,7861.699999999998,7868.800000002979,7868.800000002979,7861.699999999998,7868.800000002979,1.0,0.0,0.0,,Click To Continue,Continue Button,4.0,object-67,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_instructions,test_q1,5ieqx1,4.0,response,choice_3,6347.700000004472,6330.400000000002,6347.700000004472,6347.700000004472,6330.400000000002,6347.700000004472,1.0,0.0,0.0,,Click Response,choice_3,5.0,object-345,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_instructions,score_corr,7ilvjr,5.0,continue,,1479.5,1464.6999999999966,1479.5,1479.5,1464.6999999999966,1479.5,1.0,0.0,0.0,,Click To Continue,Continue Button,3.0,object-23,temp_instructions,,,Student,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_eventStart,Screen 1,dgtyxe,1.0,continue,,3825.800000000003,3814.800000000003,3825.800000000003,3825.800000000003,3814.800000000003,3825.800000000003,1.0,0.0,0.0,,Click To Continue,Next Button,3.0,object-43,temp_eventStart,,,Student,,,,,,,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_dist_trial,num_items,zn7si1,1.0,response,2_ITEM,2073.8000000044703,2064.900000000001,2073.8000000044703,2073.8000000044703,2064.900000000001,2073.8000000044703,1.0,0.0,0.0,,Click Response,2_count,5.0,object-49,temp_dist_trial,1.0,s_sh_21_1,student_shared,file holder,3.0,competing,single,s_sh_21_1.jpg,Student,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,info,,5.300000002978777,0.0,5.300000002978777,5.300000002978777,0.0,5.300000002978777,1.0,0.0,0.0,,Slider,Slider,4.0,object-56,temp_dist_trial,1.0,s_sh_21_1,student_shared,file holder,3.0,competing,single,s_sh_21_1.jpg,Student,$${counterbalance_group},,sub-84
Desktop or Laptop,Windows 10,Chrome 138.0.0.0,1920x1080,2133x1200,Temporal Distance Task,cb_03,1.0,temp_dist_trial,dist_items,qkpkxw,2.0,continue,,3545.9999999985084,3530.7999999999956,3545.9999999985084,3545.9999999985084,3530.7999999999956,3545.9999999985084,1.0,0.0,0.0,,Click To Continue,Next button,7.0,object-60,temp_dist_trial,1.0,s_sh_21_1,student_shared,file holder,3.0,competing,single,s_sh_21_1.jpg,Student,$${counterbalance_group},,sub-84
