Spreadsheet,Spreadsheet Index,Display,Trial Count,Screen ,Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32013.0,566.7000000000007,mouse,,,0.5,0.7956810631229236,0.0,0.0,616,123
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32046.3,600.0,mouse,,,0.5049833887043189,0.7458471760797343,0.0,0.0,620,153
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32079.6,633.2999999999993,mouse,,,0.5249169435215947,0.6212624584717608,0.0,0.0,636,228
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32112.9,666.6000000000022,mouse,,,0.5336378737541528,0.5299003322259136,0.0,0.0,643,283
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32146.3,700.0,mouse,,,0.5460963455149501,0.4916943521594685,0.0,0.0,653,306
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32179.6,733.2999999999993,mouse,,,0.5485880398671097,0.4867109634551495,0.0,0.0,655,309
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32212.9,766.6000000000023,mouse,,,0.5498338870431894,0.4833887043189369,0.0,0.0,656,311
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32246.3,800.0,mouse,,,0.5510797342192691,0.4833887043189369,0.0,0.0,657,311
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32279.7,833.4000000000017,mouse,,,0.5535714285714286,0.4800664451827242,0.0,0.0,659,313
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32312.9,866.6000000000023,mouse,,,0.5573089700996677,0.4700996677740864,0.0,0.0,662,319
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32346.3,900.0,mouse,,,0.5647840531561462,0.4601328903654485,0.0,0.0,668,325
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32379.7,933.4000000000017,mouse,,,0.5660299003322259,0.4601328903654485,0.0,0.0,669,325
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32412.9,966.6000000000024,mouse,,,0.5647840531561462,0.4667774086378738,0.0,0.0,668,321
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32446.3,1000.0,mouse,,,0.5460963455149501,0.5265780730897011,0.0,0.0,653,285
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32479.6,1033.2999999999993,mouse,,,0.5161960132890365,0.6162790697674418,0.0,0.0,629,231
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32513.0,1066.7000000000007,mouse,,,0.4838039867109635,0.6993355481727574,0.0,0.0,603,181
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32546.3,1100.0,mouse,,,0.476328903654485,0.7275747508305648,0.0,0.0,597,164
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32579.6,1133.2999999999993,mouse,,,0.4750830564784053,0.7425249169435215,0.0,0.0,596,155
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32613.0,1166.7000000000007,mouse,,,0.4750830564784053,0.7508305647840532,0.0,0.0,596,150
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32646.3,1200.0,mouse,,,0.4750830564784053,0.7591362126245847,0.0,0.0,596,145
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32679.6,1233.2999999999993,mouse,,,0.4750830564784053,0.7657807308970099,0.0,0.0,596,141
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32712.9,1266.6000000000022,mouse,,,0.4713455149501661,0.7840531561461794,0.0,0.0,593,130
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32746.3,1300.0,mouse,,,0.4676079734219269,0.7990033222591362,0.0,0.0,590,121
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32779.6,1333.2999999999993,mouse,,,0.4663621262458472,0.8056478405315615,0.0,0.0,589,117
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,32812.9,1366.6000000000022,mouse,,,0.4663621262458472,0.8073089700996677,0.0,0.0,589,116
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33012.9,1566.6000000000022,mouse,,,0.4676079734219269,0.8073089700996677,0.0,0.0,590,116
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33146.2,1699.8999999999978,mouse,,,0.4688538205980066,0.8073089700996677,0.0,0.0,591,116
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33179.6,1733.2999999999995,mouse,,,0.4725913621262458,0.8073089700996677,0.0,0.0,594,116
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33212.9,1766.6000000000022,mouse,,,0.4850498338870432,0.7990033222591362,0.0,0.0,604,121
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33246.2,1799.8999999999978,mouse,,,0.5647840531561462,0.7109634551495017,0.0,0.0,668,174
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33279.6,1833.2999999999995,mouse,,,0.6308139534883721,0.6295681063122924,0.0,0.0,721,223
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33312.9,1866.6000000000024,mouse,,,0.6769102990033222,0.5598006644518272,0.0,0.0,758,265
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33346.3,1900.0000000000039,mouse,,,0.7055647840531559,0.5199335548172758,0.0,0.0,781,289
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33379.6,1933.2999999999995,mouse,,,0.7279900332225913,0.4833887043189369,0.0,0.0,799,311
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33412.9,1966.6000000000024,mouse,,,0.7392026578073089,0.4584717607973422,0.0,0.0,808,326
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33446.3,2000.0000000000039,mouse,,,0.7429401993355481,0.4518272425249169,0.0,0.0,811,330
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33479.6,2033.2999999999995,mouse,,,0.7479235880398671,0.4401993355481728,0.0,0.0,815,337
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33512.9,2066.600000000002,mouse,,,0.7516611295681063,0.4318936877076413,0.0,0.0,818,342
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,33546.2,2099.899999999998,mouse,,,0.7616279069767441,0.4086378737541528,0.0,0.0,826,356
