Spreadsheet,Spreadsheet Index,Display,Trial Count,Screen ,Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25784.6,569.6999999999971,mouse,,,0.4869791666666667,0.7958333333333334,0.0,0.0,1255,294
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25801.3,586.3999999999978,mouse,,,0.4651041666666666,0.7694444444444444,0.0,0.0,1213,332
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25818.0,603.0999999999984,mouse,,,0.4348958333333333,0.7458333333333333,0.0,0.0,1155,366
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25834.6,619.6999999999971,mouse,,,0.39947916666666666,0.7180555555555556,0.0,0.0,1087,406
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25851.2,636.2999999999993,mouse,,,0.36302083333333335,0.6791666666666667,0.0,0.0,1017,462
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25867.9,653.0,mouse,,,0.3348958333333333,0.6402777777777777,0.0,0.0,963,518
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25884.6,669.6999999999971,mouse,,,0.31197916666666664,0.6,0.0,0.0,919,576
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25901.2,686.2999999999993,mouse,,,0.29322916666666665,0.5555555555555556,0.0,0.0,883,640
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25917.9,703.0,mouse,,,0.28177083333333336,0.5138888888888888,0.0,0.0,861,700
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25934.6,719.6999999999971,mouse,,,0.2682291666666667,0.4777777777777778,0.0,0.0,835,752
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25951.2,736.2999999999993,mouse,,,0.2546875,0.44027777777777777,0.0,0.0,809,806
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25967.9,753.0,mouse,,,0.2442708333333333,0.4118055555555555,0.0,0.0,789,847
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25984.6,769.6999999999971,mouse,,,0.2385416666666667,0.3861111111111111,0.0,0.0,778,884
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26001.2,786.2999999999993,mouse,,,0.2317708333333333,0.3604166666666667,0.0,0.0,765,921
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26017.9,803.0,mouse,,,0.2296875,0.34097222222222223,0.0,0.0,761,949
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26034.6,819.6999999999971,mouse,,,0.2296875,0.3277777777777777,0.0,0.0,761,968
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26051.3,836.3999999999977,mouse,,,0.2359375,0.3090277777777778,0.0,0.0,773,995
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26067.9,853.0,mouse,,,0.246875,0.2930555555555555,0.0,0.0,794,1018
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26084.6,869.6999999999971,mouse,,,0.26614583333333336,0.2777777777777778,0.0,0.0,831,1040
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26101.2,886.2999999999993,mouse,,,0.29739583333333336,0.2611111111111111,0.0,0.0,891,1064
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26117.9,903.0,mouse,,,0.34427083333333336,0.2416666666666667,0.0,0.0,981,1092
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26134.5,919.5999999999983,mouse,,,0.39166666666666666,0.2236111111111111,0.0,0.0,1072,1118
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26151.2,936.2999999999993,mouse,,,0.4729166666666666,0.2,0.0,0.0,1228,1152
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26167.9,953.0,mouse,,,0.5479166666666667,0.1777777777777778,0.0,0.0,1372,1184
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26184.5,969.5999999999983,mouse,,,0.6302083333333334,0.1527777777777778,0.0,0.0,1530,1220
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26201.3,986.3999999999976,mouse,,,0.7177083333333333,0.12916666666666665,0.0,0.0,1698,1254
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26217.9,1003.0,mouse,,,0.7864583333333334,0.10972222222222228,0.0,0.0,1830,1282
cb_01,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,26234.5,1019.5999999999983,mouse,,,0.84375,0.0986111111111111,0.0,0.0,1940,1298
