Spreadsheet,Spreadsheet Index,Display,Trial Count,Screen ,Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24641.3,116.5,mouse,,,0.4934711643090315,0.8248095756256801,0.0,0.0,952,161
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24658.0,133.20000000000073,mouse,,,0.4779651795429815,0.8052230685527748,0.0,0.0,933,179
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24674.6,149.79999999999927,mouse,,,0.4689880304678999,0.794341675734494,0.0,0.0,922,189
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24691.3,166.5,mouse,,,0.4665397170837867,0.7899891186071817,0.0,0.0,919,193
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24708.0,183.2000000000008,mouse,,,0.4640914036996736,0.7856365614798695,0.0,0.0,916,197
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24724.6,199.79999999999927,mouse,,,0.4624591947769314,0.7791077257889009,0.0,0.0,914,203
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24741.3,216.5,mouse,,,0.4649075081610446,0.7758433079434168,0.0,0.0,917,206
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24758.0,233.2000000000008,mouse,,,0.4640914036996736,0.7758433079434168,0.0,0.0,916,206
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24775.0,250.2000000000008,mouse,,,0.4616430903155604,0.7725788900979326,0.0,0.0,913,209
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24808.0,283.20000000000067,mouse,,,0.4616430903155604,0.7704026115342764,0.0,0.0,913,211
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24824.7,299.90000000000146,mouse,,,0.4616430903155604,0.7682263329706203,0.0,0.0,913,213
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24874.8,350.0,mouse,,,0.4624591947769314,0.7693144722524483,0.0,0.0,914,212
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24891.5,366.7000000000008,mouse,,,0.4632752992383025,0.7736670293797606,0.0,0.0,915,208
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24908.0,383.2000000000008,mouse,,,0.4632752992383025,0.7758433079434168,0.0,0.0,915,206
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24924.6,399.7999999999992,mouse,,,0.4608269858541894,0.7878128400435256,0.0,0.0,912,195
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24941.5,416.7000000000008,mouse,,,0.4583786724700762,0.7910772578890097,0.0,0.0,909,192
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24958.1,433.2999999999992,mouse,,,0.4575625680087051,0.7910772578890097,0.0,0.0,908,192
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24974.7,449.9000000000015,mouse,,,0.4518498367791077,0.7791077257889009,0.0,0.0,901,203
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,24991.3,466.5,mouse,,,0.4314472252448313,0.7214363438520129,0.0,0.0,876,256
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25008.0,483.2000000000008,mouse,,,0.4053318824809576,0.6528835690968444,0.0,0.0,844,319
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25024.6,499.7999999999992,mouse,,,0.3735038084874864,0.5701849836779107,0.0,0.0,805,395
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25041.3,516.5,mouse,,,0.3392274211099021,0.4559303590859629,0.0,0.0,763,500
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25058.4,533.6000000000022,mouse,,,0.2984221980413493,0.3492927094668118,0.0,0.0,713,598
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25075.0,550.2000000000007,mouse,,,0.2665941240478781,0.24700761697497275,0.0,0.0,674,692
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25091.7,566.9000000000016,mouse,,,0.22415669205658328,0.14145810663764954,0.0,0.0,622,789
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25107.9,583.1000000000022,mouse,,,0.20620239390642006,0.11751904243743196,0.0,0.0,600,811
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25124.6,599.7999999999993,mouse,,,0.20212187159956474,0.11534276387377584,0.0,0.0,595,813
cb_05,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,25174.8,650.0,mouse,,,0.20375408052230684,0.11534276387377584,0.0,0.0,597,813
