Spreadsheet,Spreadsheet Index,Display,Trial Count,Screen ,Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14431.1,0.0,mouse,,,0.4954303122619954,0.8408225437928408,0.0,0.0,1272,209
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14547.9,116.79999999999927,mouse,,,0.4954303122619954,0.8408225437928408,0.0,0.0,1272,209
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14831.4,400.2999999999992,mouse,,,0.4954303122619954,0.8400609291698401,0.0,0.0,1272,210
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14848.1,417.0,mouse,,,0.4965727341964966,0.8332063975628332,0.0,0.0,1274,219
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14864.7,433.60000000000036,mouse,,,0.4971439451637472,0.8217821782178218,0.0,0.0,1275,234
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14881.5,450.3999999999997,mouse,,,0.4988575780654989,0.8073115003808073,0.0,0.0,1278,253
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14898.1,467.0,mouse,,,0.5011424219345011,0.7928408225437928,0.0,0.0,1282,272
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14914.9,483.7999999999992,mouse,,,0.5039984767707539,0.7806549885757806,0.0,0.0,1287,288
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14931.5,500.3999999999997,mouse,,,0.5074257425742574,0.773038842345773,0.0,0.0,1293,298
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14948.1,517.0,mouse,,,0.5097105864432597,0.7692307692307692,0.0,0.0,1297,303
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14964.9,533.7999999999993,mouse,,,0.5108530083777608,0.7661843107387662,0.0,0.0,1299,307
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14981.5,550.3999999999996,mouse,,,0.5108530083777608,0.7623762376237624,0.0,0.0,1299,312
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,14998.2,567.1000000000004,mouse,,,0.5108530083777608,0.7570449352627571,0.0,0.0,1299,319
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15014.9,583.7999999999993,mouse,,,0.5114242193450115,0.7494287890327495,0.0,0.0,1300,329
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15031.6,600.5,mouse,,,0.511995430312262,0.7418126428027418,0.0,0.0,1301,339
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15048.2,617.1000000000004,mouse,,,0.5137090632140137,0.7334348819497334,0.0,0.0,1304,350
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15064.9,633.7999999999993,mouse,,,0.5148514851485149,0.7258187357197259,0.0,0.0,1306,360
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15081.7,650.6000000000004,mouse,,,0.515993907083016,0.7189642041127189,0.0,0.0,1308,369
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15098.3,667.1999999999989,mouse,,,0.5165651180502666,0.7090632140137091,0.0,0.0,1309,382
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15114.9,683.7999999999993,mouse,,,0.5171363290175172,0.6953541507996954,0.0,0.0,1310,400
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15131.6,700.5,mouse,,,0.5177075399847677,0.6747905559786748,0.0,0.0,1311,427
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15148.4,717.2999999999993,mouse,,,0.51999238385377,0.6397562833206398,0.0,0.0,1315,473
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15165.0,733.8999999999997,mouse,,,0.5245620715917746,0.5955826351865956,0.0,0.0,1323,531
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15181.7,750.6000000000003,mouse,,,0.5297029702970297,0.5536938309215538,0.0,0.0,1332,586
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15198.4,767.2999999999993,mouse,,,0.5337014470677837,0.5163747143945163,0.0,0.0,1339,635
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15215.1,784.0,mouse,,,0.5354150799695354,0.4927646610814928,0.0,0.0,1342,666
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15231.7,800.6000000000003,mouse,,,0.5371287128712872,0.4752475247524752,0.0,0.0,1345,689
cb_06,1,enc_practice_trials,1,practice_stim,vjbp84,3,3,15248.4,817.2999999999993,mouse,,,0.5388423457730388,0.463061690784463,0.0,0.0,1348,705
