Spreadsheet,Spreadsheet Index,Display,Trial Count,Screen ,Screen ID,Screen Index,Screen Counter,Timestamp,Elapsed,Type,Name,Unique ID,X Normalised,Y Normalised,W Normalised,H Normalised,X Raw,Y Raw
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92480.8,99.90000000000872,mouse,,,0.5020833333333333,0.8277777777777777,0.0,0.0,963,186
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92497.4,116.5,mouse,,,0.5034722222222222,0.8268518518518518,0.0,0.0,965,187
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92514.0,133.10000000000582,mouse,,,0.5048611111111111,0.825,0.0,0.0,967,189
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92530.7,149.8000000000029,mouse,,,0.5069444444444444,0.8222222222222222,0.0,0.0,970,192
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92547.4,166.5,mouse,,,0.5097222222222222,0.8203703703703704,0.0,0.0,974,194
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92564.1,183.20000000001164,mouse,,,0.5118055555555555,0.8175925925925926,0.0,0.0,977,197
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92580.8,199.90000000000873,mouse,,,0.5145833333333333,0.8148148148148149,0.0,0.0,981,200
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92597.4,216.5,mouse,,,0.5173611111111112,0.812037037037037,0.0,0.0,985,203
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92614.0,233.10000000000585,mouse,,,0.5215277777777778,0.8046296296296296,0.0,0.0,991,211
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92630.6,249.70000000001164,mouse,,,0.525,0.7962962962962963,0.0,0.0,996,220
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92647.3,266.40000000000873,mouse,,,0.5291666666666667,0.787037037037037,0.0,0.0,1002,230
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92664.0,283.1000000000058,mouse,,,0.5340277777777778,0.7712962962962963,0.0,0.0,1009,247
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92680.6,299.70000000001164,mouse,,,0.5416666666666666,0.7444444444444445,0.0,0.0,1020,276
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92697.3,316.40000000000873,mouse,,,0.5465277777777777,0.7203703703703703,0.0,0.0,1027,302
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92714.0,333.1000000000058,mouse,,,0.5493055555555556,0.6953703703703704,0.0,0.0,1031,329
cb_09,1,enc_practice_trials,1,practice_stim,vjbp84,5,5,92730.6,349.7000000000116,mouse,,,0.5541666666666667,0.6712962962962963,0.0,0.0,1038,355
