Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Reaction Time,display,block,block_trial,stimulus_id,expected_goal,fold,stimulus_name,c_group,condition,within_block_dist,paired_status,stimulus_path,expected_location,block_split,respStim_1,respStim_2,sub_label,acc,both_enc_acc,assoc_stim1_acc,assoc_stim2_acc,x_pos,y_pos,time_trajectories
cb_09,1.0,enc_trial,stim,response,Miami trip,1898.1000000715287,enc_trial,1.0,1.0,t_s_11_1,travel_shared,fold-a-single,eye mask,9.0,competing,,single,t_s_11_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-36,1.0,,1.0,,0.5090329436769394 0.5111583421891605 0.5154091392136025 0.5196599362380446 0.5249734325185972 0.5313496280552603 0.5419766206163655 0.5547290116896918 0.565356004250797 0.5759829968119022 0.589798087141339 0.6057385759829969 0.6259298618490967 0.6546227417640808 0.6950053134962806 0.7321997874601488 0.7619553666312433 0.7747077577045696 0.7842720510095643 0.7895855472901169 0.7917109458023379 0.7927736450584485 0.7927736450584485 0.7927736450584485 0.7895855472901169 0.7693942614240171 0.740701381509033 0.6631243358129649 0.565356004250797 0.4643995749202976 0.38575982996811903 0.3390010626992561 0.31562167906482463 0.2954303931987248 0.2773645058448459 0.2454835281615303 0.2263549415515409 0.21785334750265675 0.2157279489904357 0.20935175345377247 0.19128586609989373 0.1636556854410202 0.14984059511158346 0.1392136025504782 0.1392136025504782 0.1392136025504782 0.1381509032943677 0.13708820403825714 0.13708820403825714 0.13708820403825714 0.13708820403825714 0.13708820403825714 0.14240170031880978 0.16790648246546228 0.22848034006376194 0.3475026567481403 0.5132837407013815 0.6556854410201913 0.7375132837407014 0.7619553666312433 0.7725823591923485 0.7747077577045696 0.7810839532412327 0.7885228480340064 0.7917109458023379 0.7927736450584485 0.7959617428267801 0.8023379383634431 0.8289054197662061 0.8629117959617428 0.8841657810839533 0.8894792773645058,0.8329791002479632 0.8202267091746369 0.7947219270279844 0.7649663478568898 0.7337938363443146 0.6927027984413745 0.6360255047821466 0.569429684732554 0.5042507970244421 0.4589089620970599 0.4050655331207935 0.35547290116896924 0.3002125398512221 0.23786751682607155 0.1840240878498052 0.15143464399574924 0.1344314558979809 0.12876372653205814 0.12734679419057734 0.12734679419057734 0.12734679419057734 0.12734679419057734 0.12734679419057734 0.12734679419057734 0.12876372653205814 0.12876372653205814 0.1301806588735388 0.13159759121501946 0.13584838823946155 0.13868225292242298 0.14434998228834572 0.15001771165426847 0.15426850867871056 0.15993623804463342 0.16277010272759473 0.1641870350690755 0.16560396741055616 0.16560396741055616 0.16560396741055616 0.16277010272759473 0.157102373361672 0.1486007793127878 0.14434998228834572 0.1415161176053843 0.1415161176053843 0.14009918526390364 0.14009918526390364 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13868225292242298 0.13584838823946155 0.1344314558979809 0.1301806588735388 0.12734679419057734 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.12451292950761605 0.11742826780021255 0.10892667375132836 0.10184201204392496 0.10184201204392496,430.5 450.5 470.5 490.5 510.5 530.5 550.5 570.5 590.5 610.5 630.5 650.5 670.5 690.5 710.5 730.5 750.5 770.5 790.5 810.5 830.5 850.5 870.5 890.5 910.5 930.5 950.5 970.5 990.5 1010.5 1030.5 1050.5 1070.5 1090.5 1110.5 1130.5 1150.5 1170.5 1190.5 1210.5 1230.5 1250.5 1270.5 1290.5 1310.5 1330.5 1350.5 1370.5 1390.5 1410.5 1430.5 1450.5 1470.5 1490.5 1510.5 1530.5 1550.5 1570.5 1590.5 1610.5 1630.5 1650.5 1670.5 1690.5 1710.5 1730.5 1750.5 1770.5 1790.5 1810.5 1830.5 1850.5
cb_09,2.0,enc_trial,stim,response,Miami trip,1681.5,enc_trial,1.0,2.0,t_s_12_2,travel_shared,fold-b,clear toiletry bag,9.0,competing,close,paired,t_s_12_2.jpg,,travel-b1,Iceland trip,Miami trip,sub-36,0.0,0.0,0.0,0.0,0.4973432518597237 0.4994686503719448 0.5037194473963869 0.5090329436769394 0.5164718384697131 0.5260361317747078 0.536663124335813 0.5472901168969182 0.5611052072263549 0.5727948990435706 0.5919234856535601 0.6068012752391073 0.6206163655685439 0.6312433581296493 0.6376195536663124 0.640807651434644 0.6418703506907545 0.638682252922423 0.6291179596174282 0.6142401700318809 0.5961742826780021 0.5770456960680127 0.5611052072263549 0.5536663124335813 0.5526036131774708 0.5526036131774708 0.5526036131774708 0.5526036131774708 0.5547290116896918 0.5568544102019128 0.5781083953241233 0.6036131774707758 0.6376195536663124 0.6801275239107333 0.7247608926673751 0.8012752391073327 0.8660998937300743 0.9064824654622742 0.9224229543039321 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9234856535600424 0.9224229543039321 0.9149840595111584 0.9032943676939428 0.8937300743889479 0.8884165781083954 0.8831030818278427 0.8831030818278427 0.8820403825717322,0.8386468296138859 0.8343960325894438 0.8202267091746369 0.7975557917109458 0.7706340772228126 0.7422954303931988 0.7153737159050655 0.6884520014169324 0.6586964222458378 0.6317747077577045 0.5864328728303223 0.5453418349273822 0.5056677293659229 0.4688274884874247 0.4362380446333688 0.4036486007793128 0.3668083599008147 0.3413035777541622 0.3044633368756642 0.26762309599716616 0.2392844491675522 0.21944739638682254 0.20386114063053484 0.19394261424017 0.18827488487424726 0.18827488487424726 0.18827488487424726 0.18827488487424726 0.18827488487424726 0.1868579525327666 0.17977329082536309 0.16702089975203682 0.1528515763372299 0.1415161176053843 0.1344314558979809 0.12734679419057734 0.12309599716613527 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12026213248317395 0.12167906482465465 0.12167906482465465 0.1259298618490967 0.1344314558979809 0.14293304994686507 0.14718384697130715 0.15001771165426847 0.15143464399574924 0.15143464399574924,500.0 520.0 540.0 560.0 580.0 600.0 620.0 640.0 660.0 680.0 700.0 720.0 740.0 760.0 780.0 800.0 820.0 840.0 860.0 880.0 900.0 920.0 940.0 960.0 980.0 1000.0 1020.0 1040.0 1060.0 1080.0 1100.0 1120.0 1140.0 1160.0 1180.0 1200.0 1220.0 1240.0 1260.0 1280.0 1300.0 1320.0 1340.0 1360.0 1380.0 1400.0 1420.0 1440.0 1460.0 1480.0 1500.0 1520.0 1540.0 1560.0 1580.0 1600.0
cb_09,3.0,enc_trial,stim,response,Iceland trip,1006.1999999999972,enc_trial,1.0,3.0,t_i_01_1,travel_Iceland,fold-d-single,gloves,9.0,unique,,single,t_i_01_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-36,1.0,,1.0,,0.4952178533475027 0.4941551540913922 0.4941551540913922 0.4920297555791711 0.4845908607863975 0.4697130712008502 0.4473963868225293 0.41020191285866103 0.3560042507970245 0.3241232731137088 0.2858660998937301 0.25717321997874604 0.2359192348565356 0.2125398512221041 0.19234856535600425 0.1785334750265675 0.17003188097768332 0.16578108395324126 0.1594048884165781 0.15409139213602552 0.14452709883103082 0.1339001062699256 0.1232731137088204 0.12221041445270987,0.8457314913212894 0.8414806942968474 0.8315621679064824 0.8088912504427914 0.7507970244420828 0.6459440311725115 0.4829968119022317 0.3157987956075098 0.17835635848388245 0.12026213248317395 0.06216790648246553 0.03524619199433232 0.022493800921006057 0.01540913921360254 0.011158342189160451 0.011158342189160451 0.01824300389656397 0.028161530286928808 0.04658165072617782 0.06783563584838825 0.09475735033652144 0.12734679419057734 0.1528515763372299 0.15851930570315265,521.1999999999971 541.1999999999971 561.1999999999971 581.1999999999971 601.1999999999971 621.1999999999971 641.1999999999971 661.1999999999971 681.1999999999971 701.1999999999971 721.1999999999971 741.1999999999971 761.1999999999971 781.1999999999971 801.1999999999971 821.1999999999971 841.1999999999971 861.1999999999971 881.1999999999971 901.1999999999972 921.1999999999972 941.1999999999972 961.1999999999972 981.1999999999972
cb_09,4.0,enc_trial,stim,response,Miami trip,1590.599999999991,enc_trial,1.0,4.0,t_s_08_1,travel_shared,fold-a-single,hand lotion,9.0,competing,,single,t_s_08_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-36,1.0,,1.0,,0.5079702444208289 0.5090329436769394 0.5132837407013815 0.5175345377258236 0.5239107332624867 0.5398512221041445 0.5834218916046758 0.6461211477151966 0.7045696068012752 0.7364505844845909 0.7619553666312433 0.7693942614240171 0.7693942614240171 0.7693942614240171 0.7693942614240171 0.7693942614240171 0.7693942614240171 0.7693942614240171 0.7693942614240171 0.7704569606801275 0.7757704569606801 0.7853347502656748 0.7938363443145591 0.8002125398512221 0.8044633368756642 0.8097768331562167 0.8140276301806588 0.8225292242295429 0.8278427205100957 0.8289054197662061 0.8289054197662061 0.8310308182784272 0.8363443145589798 0.8405951115834219 0.842720510095643 0.8469713071200851 0.8554729011689692 0.8671625929861849 0.8767268862911796 0.8820403825717322,0.8358129649309245 0.8244775061990791 0.8032235210768686 0.7763018065887354 0.7267091746369111 0.630357775416224 0.4914984059511158 0.34697130712008506 0.2392844491675522 0.18544102019128586 0.14293304994686507 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1301806588735388 0.1344314558979809 0.13868225292242298 0.14293304994686507 0.14434998228834572 0.14576691462982638 0.14434998228834572 0.14293304994686507 0.14009918526390364 0.1372653205809422 0.13584838823946155 0.13584838823946155 0.13301452355650026 0.12876372653205814 0.12451292950761605 0.12309599716613527 0.12026213248317395 0.11742826780021255 0.1117605384342898 0.1075097414098477 0.10609280906836692,486.3999999999942 506.3999999999942 526.3999999999942 546.3999999999942 566.3999999999943 586.3999999999943 606.3999999999943 626.3999999999943 646.3999999999943 666.3999999999943 686.3999999999943 706.3999999999942 726.3999999999942 746.3999999999942 766.3999999999942 786.3999999999942 806.3999999999942 826.3999999999942 846.3999999999942 866.3999999999942 886.3999999999942 906.3999999999942 926.3999999999942 946.3999999999942 966.3999999999942 986.3999999999942 1006.3999999999942 1026.3999999999942 1046.3999999999942 1066.3999999999942 1086.3999999999942 1106.3999999999942 1126.3999999999942 1146.3999999999942 1166.3999999999942 1186.3999999999942 1206.3999999999942 1226.3999999999942 1246.3999999999942 1266.3999999999942
cb_09,5.0,enc_trial,stim,response,Miami trip,1398.8000000476895,enc_trial,1.0,5.0,t_s_12_1,travel_shared,fold-b,clear toiletry bag,9.0,competing,close,paired,t_s_12_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-36,0.0,0.0,0.0,0.0,0.5090329436769394 0.5090329436769394 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5079702444208289 0.5058448459086079 0.5026567481402763 0.4984059511158342 0.4930924548352816 0.4941551540913922 0.5015940488841658 0.5047821466524973 0.5090329436769394 0.5175345377258236 0.5302869287991498 0.5472901168969182 0.5600425079702445 0.5706695005313497 0.5802337938363443 0.5951115834218916 0.6142401700318809 0.6620616365568545 0.7268862911795961 0.7874601487778958 0.8225292242295429 0.8374070138150903 0.8405951115834219 0.8437832093517534 0.8459086078639745 0.8501594048884166 0.8533475026567482 0.8533475026567482 0.8544102019128587,0.8343960325894438 0.8315621679064824 0.8287283032235211 0.8273113708820403 0.8273113708820403 0.8273113708820403 0.8273113708820403 0.8273113708820403 0.8273113708820403 0.8273113708820403 0.8273113708820403 0.8159759121501948 0.7876372653205809 0.7281261069783918 0.6275239107332624 0.4688274884874247 0.33563584838823945 0.26478923131420473 0.17835635848388245 0.11459440311725112 0.06925256818986891 0.03241232731137088 0.009741409847679794 -0.0030109812256464696 -0.011512575274530644 -0.020014169323414814 -0.02284803400637614 -0.02284803400637614 -0.008678710591569326 0.01540913921360254 0.042330853701735734 0.07208643287283034 0.10609280906836692 0.1301806588735388 0.14293304994686507 0.15568544102019133 0.16560396741055616 0.16985476443499825 0.16985476443499825,618.1000000000057 638.1000000000057 658.1000000000057 678.1000000000057 698.1000000000058 718.1000000000058 738.1000000000058 758.1000000000058 778.1000000000058 798.1000000000058 818.1000000000058 838.1000000000058 858.1000000000058 878.1000000000058 898.1000000000058 918.1000000000056 938.1000000000056 958.1000000000056 978.1000000000056 998.1000000000056 1018.1000000000056 1038.1000000000058 1058.1000000000058 1078.1000000000058 1098.1000000000058 1118.1000000000058 1138.1000000000058 1158.1000000000058 1178.1000000000058 1198.1000000000058 1218.1000000000058 1238.1000000000058 1258.1000000000058 1278.1000000000058 1298.1000000000058 1318.1000000000058 1338.1000000000058 1358.1000000000058 1378.1000000000058
cb_09,6.0,enc_trial,stim,response,Miami trip,1422.4000000476804,enc_trial,1.0,6.0,t_m_05_1,travel_Miami,fold-d-single,sunscreen,9.0,unique,,single,t_m_05_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-36,1.0,,1.0,,0.4920297555791711 0.4920297555791711 0.4930924548352816 0.4941551540913922 0.4962805526036132 0.4994686503719448 0.4994686503719448 0.4952178533475027 0.4782146652497343 0.4558979808714134 0.4038257173219979 0.3485653560042508 0.3007438894792774 0.26992561105207225 0.2518597236981934 0.2412327311370882 0.2327311370882041 0.2252922422954304 0.2125398512221041 0.20403825717322 0.20403825717322 0.2125398512221041 0.2454835281615303 0.3283740701381509 0.4697130712008502 0.6227417640807651 0.7109458023379384 0.7917109458023379 0.8150903294367694 0.8161530286928799 0.8150903294367694 0.8150903294367694 0.8182784272051009 0.8225292242295429 0.8235919234856536 0.8257173219978746 0.8257173219978746 0.8257173219978746 0.8257173219978746 0.8278427205100957 0.8299681190223167 0.8310308182784272,0.8485653560042508 0.842897626638328 0.8301452355650017 0.8159759121501948 0.7933049946865037 0.7422954303931988 0.6473609635139922 0.4929153382925965 0.3115479985830677 0.20244420828905416 0.06358483882394618 -0.020014169323414814 -0.06677293659227779 -0.09086078639744954 -0.10077931278781448 -0.10219624512929504 -0.09936238044633372 -0.09369465108041086 -0.07810839532412328 -0.05827134254339361 -0.037017357421183165 -0.014346439957491963 0.006907545164718365 0.026744597945448145 0.042330853701735734 0.05650017711654265 0.06500177116542682 0.07633722989727243 0.08342189160467584 0.08767268862911792 0.09759121501948287 0.11317747077577045 0.12734679419057734 0.13868225292242298 0.14718384697130715 0.15851930570315265 0.1641870350690755 0.1641870350690755 0.16560396741055616 0.16985476443499825 0.17410556145944034 0.175522493800921,569.3999999999943 589.3999999999943 609.3999999999943 629.3999999999943 649.3999999999943 669.3999999999943 689.3999999999942 709.3999999999942 729.3999999999942 749.3999999999942 769.3999999999942 789.3999999999942 809.3999999999942 829.3999999999942 849.3999999999942 869.3999999999942 889.3999999999942 909.3999999999944 929.3999999999944 949.3999999999944 969.3999999999944 989.3999999999944 1009.3999999999944 1029.3999999999942 1049.3999999999942 1069.3999999999942 1089.3999999999942 1109.3999999999942 1129.3999999999942 1149.3999999999942 1169.3999999999942 1189.3999999999942 1209.3999999999942 1229.3999999999942 1249.3999999999942 1269.3999999999942 1289.3999999999942 1309.3999999999942 1329.3999999999942 1349.3999999999942 1369.3999999999942 1389.3999999999942
cb_09,7.0,enc_trial,stim,response,Miami trip,946.499999976164,enc_trial,1.0,7.0,t_m_13_1,travel_Miami,fold-d-single,floatie,9.0,unique,,single,t_m_13_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-36,1.0,,1.0,,0.4952178533475027 0.4941551540913922 0.4920297555791711 0.4888416578108396 0.4845908607863975 0.4803400637619554 0.4814027630180659 0.5026567481402763 0.5334750265674814 0.5717321997874601 0.6450584484590861 0.7013815090329437 0.7364505844845909 0.7608926673751328 0.7821466524973433 0.8012752391073327 0.8214665249734325 0.8352816153028693 0.8533475026567482 0.8682252922422954 0.8746014877789585 0.8756641870350691 0.8724760892667375 0.869287991498406 0.8682252922422954,0.8117251151257527 0.8018065887353879 0.7848034006376196 0.7607155508324477 0.7281261069783918 0.6785334750265675 0.5750974140984768 0.43340417995040736 0.2888770811193766 0.22369819341126465 0.15568544102019133 0.11034360609280902 0.08342189160467584 0.0664187035069076 0.05650017711654265 0.0508324477506199 0.049415515409139237 0.05366631243358133 0.06783563584838825 0.0848388239461566 0.10467587672688627 0.12309599716613527 0.14009918526390364 0.15001771165426847 0.15143464399574924,458.40000000000884 478.40000000000884 498.40000000000884 518.4000000000088 538.4000000000088 558.4000000000088 578.4000000000087 598.4000000000087 618.4000000000087 638.4000000000087 658.4000000000087 678.4000000000087 698.4000000000087 718.4000000000087 738.4000000000087 758.4000000000087 778.4000000000087 798.4000000000087 818.4000000000087 838.4000000000087 858.4000000000087 878.4000000000087 898.4000000000087 918.4000000000087 938.4000000000087
cb_09,8.0,enc_trial,stim,response,Miami trip,969.100000023842,enc_trial,1.0,8.0,t_m_19_1,travel_Miami,fold-b,surfboard,9.0,unique,close,paired,t_m_19_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-36,0.0,0.0,1.0,1.0,0.4941551540913922 0.4941551540913922 0.4941551540913922 0.4941551540913922 0.4962805526036132 0.5270988310308182 0.6259298618490967 0.7481402763018066 0.8544102019128587 0.9043570669500532 0.9224229543039321 0.9256110520722636 0.9192348565356004 0.9117959617428268 0.8990435706695006 0.8937300743889479 0.8926673751328374 0.8926673751328374 0.8926673751328374 0.8916046758767269 0.8905419766206164 0.8884165781083954,0.8400637619553666 0.8329791002479632 0.8159759121501948 0.7791356712716968 0.7153737159050655 0.5765143464399575 0.3852284803400637 0.2137796670208998 0.12026213248317395 0.09050655331207937 0.08058802692171453 0.07775416223875309 0.07917109458023375 0.08625575628763726 0.10184201204392496 0.11317747077577045 0.11459440311725112 0.11601133545873188 0.11601133545873188 0.11601133545873188 0.11601133545873188 0.1188452001416932,493.0 513.0 533.0 553.0 573.0 593.0 613.0 633.0 653.0 673.0 693.0 713.0 733.0 753.0 773.0 793.0 813.0 833.0 853.0 873.0 893.0 913.0
cb_09,9.0,enc_trial,stim,response,Miami trip,2067.9000000238448,enc_trial,1.0,9.0,t_s_10_1,travel_shared,fold-c,luggage lock,9.0,competing,far,paired,t_s_10_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-36,1.0,1.0,0.0,1.0,0.4930924548352816 0.4920297555791711 0.4909670563230606 0.4899043570669501 0.487778958554729 0.4867162592986185 0.48565356004250804 0.4845908607863975 0.4824654622741764 0.4814027630180659 0.4782146652497343 0.4792773645058449 0.4824654622741764 0.4835281615302869 0.4824654622741764 0.4814027630180659 0.4792773645058449 0.4782146652497343 0.4760892667375133 0.4729011689691817 0.4675876726886291 0.4622741764080765 0.4548352816153029 0.4463336875664187 0.43783209351753455 0.4272051009564293 0.4155154091392136 0.3846971307120085 0.3273113708820404 0.2412327311370882 0.1689691817215728 0.13496280552603612 0.1275239107332625 0.1275239107332625 0.13071200850159406 0.13708820403825714 0.14133900106269925 0.14452709883103082 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.14665249734325184 0.1477151965993624 0.17109458023379384 0.22422954303931988 0.3166843783209352 0.4782146652497343 0.5972369819341127 0.7725823591923485 0.9011689691817216 0.951115834218916 0.9606801275239109 0.9617428267800212 0.9617428267800212 0.9617428267800212 0.9638682252922424 0.9638682252922424 0.9617428267800212 0.9532412327311371 0.9383634431455898 0.91817215727949 0.8990435706695006 0.8916046758767269 0.8905419766206164,0.8414806942968474 0.8386468296138859 0.8372298972724053 0.8358129649309245 0.8358129649309245 0.8315621679064824 0.8188097768331563 0.80605738575983 0.7876372653205809 0.7720510095642933 0.7422954303931988 0.6827842720510096 0.6062699256110521 0.5495926319518243 0.5085015940488842 0.4801629472192703 0.4617428267800212 0.4518243003896564 0.4390719093163301 0.4277364505844846 0.4135671271696777 0.4008147360963514 0.3852284803400637 0.3597236981934112 0.30162947219270275 0.2307828551186681 0.1840240878498052 0.1188452001416932 0.07492029755579166 0.047998583067658473 0.03808005667729364 0.04091392136025507 0.049415515409139237 0.06358483882394618 0.07492029755579166 0.09334041799504078 0.10892667375132836 0.12026213248317395 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.1259298618490967 0.13584838823946155 0.16135317038611408 0.1911087495572087 0.2166135317038611 0.22653205809422605 0.2307828551186681 0.2166135317038611 0.19677647892313144 0.17977329082536309 0.16702089975203682 0.15568544102019133 0.13584838823946155 0.1188452001416932 0.09334041799504078 0.07633722989727243 0.06783563584838825 0.06500177116542682 0.0664187035069076 0.07633722989727243 0.08200495926319518 0.0848388239461566,548.6999999999971 568.6999999999971 588.6999999999971 608.6999999999971 628.6999999999971 648.6999999999971 668.6999999999971 688.6999999999971 708.6999999999971 728.6999999999971 748.6999999999971 768.6999999999971 788.6999999999971 808.6999999999971 828.6999999999971 848.6999999999971 868.6999999999971 888.6999999999971 908.6999999999972 928.6999999999972 948.6999999999972 968.6999999999972 988.6999999999972 1008.6999999999972 1028.6999999999969 1048.6999999999969 1068.6999999999969 1088.6999999999969 1108.6999999999969 1128.6999999999969 1148.6999999999969 1168.6999999999969 1188.6999999999969 1208.6999999999969 1228.6999999999969 1248.6999999999969 1268.6999999999969 1288.6999999999969 1308.6999999999969 1328.6999999999969 1348.6999999999969 1368.6999999999969 1388.6999999999969 1408.6999999999969 1428.6999999999969 1448.6999999999969 1468.6999999999969 1488.6999999999969 1508.6999999999969 1528.6999999999969 1548.6999999999969 1568.6999999999969 1588.6999999999969 1608.6999999999969 1628.6999999999969 1648.6999999999969 1668.6999999999969 1688.6999999999969 1708.6999999999969 1728.6999999999969 1748.6999999999969 1768.6999999999969 1788.6999999999969 1808.6999999999969 1828.6999999999969 1848.6999999999969 1868.6999999999969 1888.6999999999969 1908.6999999999969 1928.6999999999969 1948.6999999999969 1968.6999999999969 1988.6999999999969 2008.6999999999969 2028.6999999999969 2048.699999999997
cb_09,10.0,enc_trial,stim,response,Miami trip,1456.6999999761608,enc_trial,1.0,10.0,t_s_02_1,travel_shared,fold-b,water bottle,9.0,competing,close,paired,t_s_02_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-36,1.0,1.0,0.0,0.0,0.4930924548352816 0.4930924548352816 0.4930924548352816 0.4930924548352816 0.4941551540913922 0.4973432518597237 0.51009564293305 0.5239107332624867 0.5334750265674814 0.5430393198724761 0.5589798087141339 0.5770456960680127 0.5982996811902231 0.6259298618490967 0.6588735387885228 0.6971307120085016 0.7385759829968119 0.7640807651434643 0.7938363443145591 0.8172157279489904 0.8342189160467588 0.8437832093517534 0.8480340063761955 0.8480340063761955 0.8469713071200851 0.8459086078639745 0.8448459086078641,0.8386468296138859 0.8202267091746369 0.7805526036131775 0.7196245129295076 0.6388593694651079 0.5283386468296138 0.4135671271696777 0.3228834573149132 0.2548707049238399 0.2109458023379384 0.1528515763372299 0.10467587672688627 0.06216790648246553 0.026744597945448145 -0.00017711654268515176 -0.020014169323414814 -0.02426496634785691 -0.01859723698193405 -0.00017711654268515176 0.022493800921006057 0.049415515409139237 0.07492029755579166 0.0961742826780021 0.11034360609280902 0.12309599716613527 0.12734679419057734 0.12876372653205814,569.5 589.5 609.5 629.5 649.5 669.5 689.5 709.5 729.5 749.5 769.5 789.5 809.5 829.5 849.5 869.5 889.5 909.5 929.5 949.5 969.5 989.5 1009.5 1029.5 1049.5 1069.5 1089.5
