Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Reaction Time,display,block,block_trial,stimulus_id,expected_goal,fold,stimulus_name,c_group,condition,within_block_dist,paired_status,stimulus_path,expected_location,block_split,respStim_1,respStim_2,sub_label,acc,both_enc_acc,assoc_stim1_acc,assoc_stim2_acc,x_pos,y_pos,time_trajectories
cb_03,1.0,enc_trial,stim,response,Iceland trip,1877.3000000000463,enc_trial,1.0,1.0,t_i_20_1,travel_Iceland,fold-b-single,lantern,3.0,unique,,single,t_i_20_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-59,1.0,,1.0,,0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.500390625 0.498046875 0.486328125 0.457421875 0.416015625 0.362890625 0.319140625 0.251953125 0.194140625 0.148828125 0.119921875 0.106640625 0.105078125 0.105078125 0.105078125 0.105078125 0.105078125 0.105078125 0.105078125 0.105078125 0.105078125 0.105859375 0.105859375 0.105859375,0.8333333333333334 0.83125 0.8270833333333334 0.825 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8239583333333333 0.8166666666666667 0.8 0.7583333333333333 0.68125 0.575 0.4885416666666666 0.36458333333333337 0.2833333333333333 0.23750000000000004 0.2125 0.2 0.1958333333333333 0.1958333333333333 0.1958333333333333 0.1958333333333333 0.1947916666666667 0.19375 0.1927083333333333 0.19062500000000004 0.1875 0.18541666666666667 0.18333333333333326 0.18229166666666666,883.0 903.0 923.0 943.0 963.0 983.0 1003.0 1023.0 1043.0 1063.0 1083.0 1103.0 1123.0 1143.0 1163.0 1183.0 1203.0 1223.0 1243.0 1263.0 1283.0 1303.0 1323.0 1343.0 1363.0 1383.0 1403.0 1423.0 1443.0 1463.0 1483.0 1503.0 1523.0 1543.0 1563.0 1583.0 1603.0 1623.0 1643.0 1663.0 1683.0 1703.0 1723.0 1743.0 1763.0 1783.0 1803.0 1823.0 1843.0 1863.0 1883.0
cb_03,2.0,enc_trial,stim,response,Iceland trip,2315.199999997014,enc_trial,1.0,2.0,t_s_24_1,travel_shared,fold-c,ear plugs,3.0,competing,far,paired,t_s_24_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,0.0,0.0,0.498828125 0.497265625 0.491796875 0.483203125 0.472265625 0.464453125 0.461328125 0.460546875 0.460546875 0.460546875 0.460546875 0.460546875 0.460546875 0.460546875 0.461328125 0.462109375 0.462109375 0.462890625 0.462890625 0.462890625 0.461328125 0.453515625 0.442578125 0.438671875 0.448828125 0.452734375 0.420703125 0.344921875 0.221484375 0.125390625 0.067578125 0.053515625 0.055078125 0.062109375 0.078515625 0.091015625 0.097265625 0.102734375 0.105859375 0.106640625 0.107421875,0.8 0.7958333333333334 0.78125 0.7604166666666666 0.7395833333333333 0.725 0.71875 0.7177083333333334 0.7177083333333334 0.7177083333333334 0.7177083333333334 0.7177083333333334 0.7177083333333334 0.7177083333333334 0.71875 0.71875 0.7197916666666666 0.7197916666666666 0.7208333333333333 0.721875 0.7239583333333333 0.7229166666666667 0.7104166666666667 0.6645833333333333 0.5489583333333333 0.446875 0.3041666666666667 0.209375 0.1479166666666667 0.12395833333333328 0.11041666666666672 0.109375 0.11250000000000004 0.11458333333333336 0.11979166666666664 0.11979166666666664 0.11979166666666664 0.11875000000000002 0.11875000000000002 0.11875000000000002 0.11875000000000002,1508.8999999999942 1528.8999999999942 1548.8999999999942 1568.8999999999942 1588.8999999999942 1608.8999999999942 1628.8999999999942 1648.8999999999942 1668.8999999999942 1688.8999999999942 1708.8999999999942 1728.8999999999942 1748.8999999999942 1768.8999999999942 1788.8999999999942 1808.8999999999944 1828.8999999999944 1848.8999999999944 1868.8999999999944 1888.8999999999944 1908.8999999999944 1928.8999999999944 1948.8999999999944 1968.8999999999944 1988.8999999999944 2008.8999999999944 2028.8999999999944 2048.8999999999937 2068.8999999999937 2088.8999999999937 2108.8999999999937 2128.8999999999937 2148.8999999999937 2168.8999999999937 2188.8999999999937 2208.8999999999937 2228.8999999999937 2248.8999999999937 2268.8999999999937 2288.8999999999937 2308.8999999999937
cb_03,3.0,enc_trial,stim,response,Miami trip,2182.200000001496,enc_trial,1.0,3.0,t_s_02_1,travel_shared,fold-b,water bottle,3.0,competing,close,paired,t_s_02_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,0.0,1.0,0.498828125 0.498828125 0.498046875 0.498046875 0.498046875 0.498046875 0.498046875 0.498046875 0.498046875 0.498046875 0.497265625 0.497265625 0.497265625 0.496484375 0.496484375 0.496484375 0.496484375 0.496484375 0.495703125 0.495703125 0.494921875 0.494140625 0.494140625 0.494140625 0.493359375 0.492578125 0.492578125 0.491015625 0.487890625 0.482421875 0.471484375 0.457421875 0.438671875 0.423828125 0.396484375 0.366796875 0.339453125 0.312890625 0.296484375 0.287890625 0.283203125 0.280078125 0.276953125 0.274609375 0.274609375 0.274609375 0.273828125 0.270703125 0.266796875 0.264453125 0.262109375 0.261328125 0.261328125 0.262109375 0.279296875 0.348046875 0.445703125 0.505859375 0.583984375 0.655859375 0.711328125 0.742578125 0.756640625 0.766015625 0.770703125 0.772265625 0.772265625 0.772265625 0.774609375 0.780859375 0.787890625 0.794140625 0.805078125 0.813671875 0.824609375 0.831640625 0.833984375 0.833984375 0.833984375 0.833984375 0.833984375 0.834765625,0.7989583333333333 0.7989583333333333 0.7989583333333333 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.7979166666666666 0.796875 0.796875 0.796875 0.796875 0.796875 0.7958333333333334 0.7958333333333334 0.7947916666666667 0.79375 0.79375 0.79375 0.7927083333333333 0.7916666666666666 0.7916666666666666 0.790625 0.7885416666666667 0.784375 0.7739583333333333 0.7541666666666667 0.7229166666666667 0.6802083333333333 0.646875 0.5833333333333333 0.5020833333333333 0.4135416666666667 0.3447916666666667 0.309375 0.2927083333333333 0.28541666666666665 0.2822916666666667 0.2770833333333333 0.2729166666666667 0.27083333333333337 0.27083333333333337 0.26875000000000004 0.2625 0.25625 0.2520833333333333 0.2489583333333333 0.2479166666666667 0.2479166666666667 0.246875 0.2395833333333333 0.22291666666666665 0.21458333333333326 0.2125 0.2125 0.2083333333333333 0.2 0.19166666666666665 0.18229166666666666 0.17291666666666672 0.16666666666666666 0.16562500000000002 0.16562500000000002 0.16562500000000002 0.1645833333333333 0.15833333333333333 0.15104166666666666 0.14583333333333334 0.14166666666666672 0.13854166666666667 0.13645833333333335 0.13645833333333335 0.13645833333333335 0.13645833333333335 0.13645833333333335 0.13645833333333335 0.13645833333333335 0.13645833333333335,507.7000000000117 527.7000000000116 547.7000000000116 567.7000000000115 587.7000000000114 607.7000000000114 627.7000000000114 647.7000000000112 667.7000000000112 687.7000000000113 707.7000000000113 727.7000000000112 747.700000000011 767.700000000011 787.700000000011 807.7000000000107 827.7000000000107 847.7000000000107 867.7000000000107 887.7000000000107 907.7000000000104 927.7000000000104 947.7000000000104 967.7000000000104 987.7000000000104 1007.7000000000104 1027.7000000000103 1047.7000000000098 1067.7000000000098 1087.7000000000098 1107.7000000000098 1127.7000000000098 1147.7000000000098 1167.7000000000098 1187.7000000000098 1207.7000000000094 1227.7000000000094 1247.7000000000094 1267.7000000000094 1287.7000000000094 1307.7000000000094 1327.7000000000094 1347.7000000000094 1367.7000000000094 1387.7000000000091 1407.7000000000091 1427.7000000000091 1447.700000000009 1467.700000000009 1487.700000000009 1507.700000000009 1527.700000000009 1547.700000000009 1567.700000000009 1587.7000000000085 1607.7000000000085 1627.7000000000085 1647.7000000000085 1667.7000000000085 1687.7000000000082 1707.7000000000082 1727.7000000000082 1747.700000000008 1767.700000000008 1787.700000000008 1807.700000000008 1827.700000000008 1847.700000000008 1867.700000000008 1887.700000000008 1907.7000000000075 1927.7000000000075 1947.7000000000075 1967.7000000000075 1987.7000000000075 2007.7000000000075 2027.7000000000075 2047.7000000000075 2067.700000000007 2087.700000000007 2107.700000000007 2127.700000000007
cb_03,4.0,enc_trial,stim,response,Iceland trip,1566.8000000015018,enc_trial,1.0,4.0,t_i_15_1,travel_Iceland,fold-a,compass,3.0,unique,far,paired,t_i_15_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,1.0,1.0,0.486328125 0.480078125 0.463671875 0.434765625 0.400390625 0.369140625 0.338671875 0.305859375 0.275390625 0.256640625 0.234765625 0.216796875 0.201953125 0.192578125 0.189453125 0.189453125 0.188671875 0.187890625 0.187890625 0.187890625 0.186328125 0.181640625 0.171484375 0.162890625 0.157421875 0.156640625 0.156640625,0.8114583333333334 0.8041666666666667 0.778125 0.7291666666666667 0.6520833333333333 0.5645833333333333 0.4760416666666667 0.3979166666666667 0.3302083333333333 0.2895833333333333 0.23750000000000004 0.19791666666666666 0.16874999999999996 0.14166666666666672 0.125 0.11562499999999998 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11562499999999998 0.12291666666666667 0.1322916666666667 0.13958333333333328 0.14270833333333333 0.14375000000000004 0.14375000000000004,1056.9000000000233 1076.9000000000233 1096.9000000000233 1116.9000000000233 1136.9000000000233 1156.9000000000233 1176.9000000000233 1196.9000000000233 1216.9000000000233 1236.9000000000233 1256.9000000000233 1276.9000000000233 1296.9000000000233 1316.9000000000233 1336.9000000000233 1356.9000000000233 1376.9000000000233 1396.9000000000233 1416.9000000000233 1436.9000000000233 1456.9000000000233 1476.9000000000233 1496.9000000000233 1516.9000000000233 1536.9000000000233 1556.9000000000233 1576.9000000000233
cb_03,5.0,enc_trial,stim,response,Miami trip,1505.7000000029807,enc_trial,1.0,5.0,t_s_23_1,travel_shared,fold-c,ball cap,3.0,competing,far,paired,t_s_23_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,0.0,0.0,0.508203125 0.507421875 0.506640625 0.508203125 0.516015625 0.527734375 0.534765625 0.537890625 0.541796875 0.544140625 0.547265625 0.548046875 0.548046875 0.548828125 0.553515625 0.566796875 0.583203125 0.592578125 0.601953125 0.608984375 0.625390625 0.653515625 0.686328125 0.719140625 0.748046875 0.767578125 0.791015625 0.805078125 0.811328125 0.816015625 0.819921875 0.822265625 0.825390625 0.828515625 0.833203125 0.837890625 0.841015625 0.841015625 0.841796875,0.8041666666666667 0.8020833333333334 0.796875 0.78125 0.7458333333333333 0.7041666666666666 0.675 0.6541666666666667 0.6375 0.6302083333333333 0.6229166666666667 0.6229166666666667 0.6229166666666667 0.6208333333333333 0.6072916666666667 0.5802083333333333 0.5458333333333334 0.5260416666666667 0.503125 0.4875 0.45625 0.4135416666666667 0.3666666666666667 0.31770833333333337 0.27083333333333337 0.2416666666666667 0.20729166666666665 0.1875 0.17708333333333334 0.16874999999999996 0.16249999999999998 0.15937500000000004 0.15416666666666667 0.15000000000000002 0.14375000000000004 0.13958333333333328 0.13749999999999996 0.13749999999999996 0.13749999999999996,702.2999999999884 722.2999999999884 742.2999999999884 762.2999999999884 782.2999999999884 802.2999999999884 822.2999999999884 842.2999999999884 862.2999999999884 882.2999999999884 902.2999999999884 922.2999999999884 942.2999999999884 962.2999999999884 982.2999999999884 1002.2999999999884 1022.2999999999884 1042.2999999999884 1062.2999999999884 1082.2999999999884 1102.2999999999884 1122.2999999999884 1142.2999999999886 1162.2999999999886 1182.2999999999886 1202.2999999999886 1222.2999999999886 1242.2999999999886 1262.2999999999886 1282.2999999999886 1302.2999999999886 1322.2999999999886 1342.2999999999886 1362.2999999999886 1382.2999999999884 1402.2999999999884 1422.2999999999884 1442.2999999999884 1462.2999999999884
cb_03,6.0,enc_trial,stim,response,Miami trip,1897.7999999999884,enc_trial,1.0,6.0,t_s_04_2,travel_shared,fold-c,instant camera,3.0,competing,far,paired,t_s_04_2.jpg,,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,1.0,1.0,0.491796875 0.491015625 0.491015625 0.491015625 0.489453125 0.488671875 0.486328125 0.484765625 0.483203125 0.483203125 0.481640625 0.480078125 0.478515625 0.476953125 0.475390625 0.473046875 0.469921875 0.466015625 0.460546875 0.450390625 0.436328125 0.416796875 0.391796875 0.364453125 0.339453125 0.320703125 0.288671875 0.258984375 0.237890625 0.225390625 0.221484375 0.220703125 0.219921875 0.219921875 0.223046875 0.238671875 0.286328125 0.383203125 0.498828125 0.591015625 0.676171875 0.723046875 0.769140625 0.794140625 0.803515625 0.808203125 0.812109375 0.817578125 0.823828125 0.826953125 0.829296875 0.831640625 0.833203125 0.834765625,0.8177083333333334 0.815625 0.8083333333333333 0.7989583333333333 0.790625 0.7833333333333333 0.771875 0.7583333333333333 0.7416666666666667 0.73125 0.7145833333333333 0.7 0.6791666666666667 0.6572916666666666 0.6354166666666667 0.6166666666666667 0.5989583333333333 0.5854166666666667 0.5635416666666666 0.5333333333333333 0.4958333333333334 0.4552083333333333 0.4166666666666666 0.37916666666666665 0.3458333333333333 0.3270833333333333 0.30104166666666665 0.28125 0.2666666666666667 0.25416666666666665 0.2479166666666667 0.24375 0.23854166666666665 0.234375 0.22083333333333333 0.20208333333333328 0.17500000000000004 0.14166666666666672 0.11875000000000002 0.11354166666666665 0.11250000000000004 0.11145833333333333 0.11041666666666672 0.11250000000000004 0.11250000000000004 0.11354166666666665 0.11458333333333336 0.11458333333333336 0.1166666666666667 0.1166666666666667 0.1177083333333333 0.1177083333333333 0.1177083333333333 0.1177083333333333,799.6999999999823 819.6999999999823 839.6999999999823 859.6999999999823 879.6999999999823 899.6999999999823 919.6999999999823 939.6999999999823 959.6999999999823 979.6999999999823 999.6999999999823 1019.6999999999823 1039.6999999999823 1059.6999999999823 1079.6999999999823 1099.6999999999823 1119.6999999999823 1139.6999999999825 1159.6999999999825 1179.6999999999825 1199.6999999999825 1219.6999999999825 1239.6999999999825 1259.6999999999825 1279.6999999999825 1299.6999999999825 1319.6999999999825 1339.6999999999825 1359.6999999999825 1379.6999999999825 1399.6999999999825 1419.6999999999825 1439.6999999999825 1459.6999999999825 1479.6999999999825 1499.6999999999825 1519.6999999999825 1539.6999999999825 1559.6999999999825 1579.6999999999825 1599.6999999999825 1619.6999999999825 1639.6999999999825 1659.6999999999825 1679.6999999999825 1699.6999999999825 1719.6999999999825 1739.6999999999825 1759.6999999999825 1779.6999999999825 1799.6999999999825 1819.6999999999825 1839.6999999999825 1859.6999999999825
cb_03,7.0,enc_trial,stim,response,Iceland trip,2371.200000000012,enc_trial,1.0,7.0,t_m_04_1,travel_Miami,fold-e,UV jacket,3.0,unique,close,paired,t_m_04_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,0.0,0.0,0.492578125 0.490234375 0.486328125 0.479296875 0.470703125 0.455078125 0.422265625 0.380078125 0.336328125 0.305859375 0.267578125 0.238671875 0.220703125 0.209765625 0.206640625 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.205078125 0.204296875 0.202734375 0.201953125 0.201171875 0.201171875 0.201171875 0.201171875 0.200390625 0.198828125 0.198046875 0.195703125 0.192578125 0.185546875 0.176953125 0.172265625 0.170703125 0.170703125 0.170703125 0.170703125 0.180078125 0.241015625 0.347265625 0.477734375 0.601953125 0.700390625 0.777734375 0.815234375 0.831640625 0.842578125 0.844140625 0.844140625 0.844140625 0.844140625 0.844140625 0.844140625 0.844140625 0.844140625 0.844140625 0.844140625 0.842578125 0.828515625 0.776953125 0.672265625 0.586328125 0.457421875 0.357421875 0.284765625 0.241015625 0.221484375 0.219140625 0.219140625 0.219140625 0.219140625 0.219140625 0.219140625 0.216796875 0.208984375 0.191015625 0.169921875 0.156640625 0.144140625 0.139453125 0.137890625,0.81875 0.8166666666666667 0.80625 0.7875 0.7583333333333333 0.709375 0.6291666666666667 0.5302083333333334 0.4364583333333333 0.378125 0.309375 0.26041666666666663 0.228125 0.2083333333333333 0.19791666666666666 0.19375 0.1927083333333333 0.1927083333333333 0.1927083333333333 0.1927083333333333 0.19166666666666665 0.19166666666666665 0.19062500000000004 0.1875 0.18645833333333328 0.18645833333333328 0.18645833333333328 0.18645833333333328 0.18645833333333328 0.18645833333333328 0.18541666666666667 0.18541666666666667 0.18541666666666667 0.18333333333333326 0.18229166666666666 0.18125 0.1791666666666667 0.17812499999999998 0.17812499999999998 0.17812499999999998 0.17812499999999998 0.17812499999999998 0.17604166666666665 0.17500000000000004 0.17500000000000004 0.17291666666666672 0.17083333333333328 0.17291666666666672 0.171875 0.16979166666666667 0.16770833333333335 0.16770833333333335 0.16770833333333335 0.16770833333333335 0.16770833333333335 0.16770833333333335 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.1645833333333333 0.16666666666666666 0.17500000000000004 0.17604166666666665 0.1645833333333333 0.14166666666666672 0.12187499999999996 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11250000000000004 0.11458333333333336 0.12083333333333335 0.13124999999999998 0.14166666666666672 0.14687499999999998 0.15000000000000002 0.15000000000000002 0.15104166666666666,702.2999999999884 722.2999999999884 742.2999999999884 762.2999999999884 782.2999999999884 802.2999999999884 822.2999999999884 842.2999999999884 862.2999999999884 882.2999999999884 902.2999999999884 922.2999999999884 942.2999999999884 962.2999999999884 982.2999999999884 1002.2999999999884 1022.2999999999884 1042.2999999999884 1062.2999999999884 1082.2999999999884 1102.2999999999884 1122.2999999999884 1142.2999999999886 1162.2999999999886 1182.2999999999886 1202.2999999999886 1222.2999999999886 1242.2999999999886 1262.2999999999886 1282.2999999999886 1302.2999999999886 1322.2999999999886 1342.2999999999886 1362.2999999999886 1382.2999999999884 1402.2999999999884 1422.2999999999884 1442.2999999999884 1462.2999999999884 1482.2999999999884 1502.2999999999884 1522.2999999999884 1542.2999999999884 1562.2999999999884 1582.2999999999884 1602.2999999999884 1622.2999999999884 1642.2999999999884 1662.2999999999884 1682.2999999999884 1702.2999999999884 1722.2999999999884 1742.2999999999884 1762.2999999999884 1782.2999999999884 1802.2999999999884 1822.2999999999884 1842.2999999999884 1862.2999999999884 1882.2999999999884 1902.2999999999884 1922.2999999999884 1942.2999999999884 1962.2999999999884 1982.2999999999884 2002.2999999999884 2022.2999999999884 2042.2999999999884 2062.2999999999884 2082.2999999999884 2102.2999999999884 2122.2999999999884 2142.2999999999884 2162.2999999999884 2182.2999999999884 2202.2999999999884 2222.2999999999884 2242.2999999999884 2262.2999999999884 2282.2999999999884 2302.2999999999884 2322.2999999999884 2342.2999999999884 2362.2999999999884 2382.2999999999884
cb_03,8.0,enc_trial,stim,response,Iceland trip,1122.699999997014,enc_trial,1.0,8.0,t_i_19_1,travel_Iceland,fold-b-single,rope,3.0,unique,,single,t_i_19_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-59,1.0,,1.0,,0.511328125 0.511328125 0.511328125 0.516015625 0.535546875 0.562109375 0.580078125 0.583203125 0.574609375 0.551171875 0.518359375 0.469140625 0.394921875 0.307421875 0.235546875 0.204296875 0.191015625 0.186328125 0.184765625 0.183984375 0.181640625 0.178515625 0.173828125 0.168359375 0.166015625 0.164453125 0.162890625 0.160546875,0.828125 0.8229166666666666 0.8072916666666666 0.7729166666666667 0.7020833333333334 0.6041666666666667 0.4927083333333333 0.3875 0.33125000000000004 0.2666666666666667 0.22083333333333333 0.19062500000000004 0.171875 0.15520833333333328 0.13645833333333335 0.12708333333333333 0.12395833333333328 0.12291666666666667 0.12187499999999996 0.12083333333333335 0.1177083333333333 0.11458333333333336 0.11250000000000004 0.11041666666666672 0.11041666666666672 0.11041666666666672 0.11145833333333333 0.11354166666666665,577.1000000000057 597.1000000000057 617.1000000000057 637.1000000000057 657.1000000000057 677.1000000000057 697.1000000000058 717.1000000000058 737.1000000000058 757.1000000000058 777.1000000000058 797.1000000000058 817.1000000000058 837.1000000000058 857.1000000000058 877.1000000000058 897.1000000000058 917.1000000000056 937.1000000000056 957.1000000000056 977.1000000000056 997.1000000000056 1017.1000000000056 1037.1000000000058 1057.1000000000058 1077.1000000000058 1097.1000000000058 1117.1000000000058
cb_03,9.0,enc_trial,stim,response,Iceland trip,1241.3000000015018,enc_trial,1.0,9.0,t_s_11_1,travel_shared,fold-a-single,eye mask,3.0,competing,,single,t_s_11_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-59,1.0,,1.0,,0.512890625 0.512109375 0.508984375 0.502734375 0.494140625 0.483203125 0.472265625 0.462109375 0.454296875 0.448828125 0.444140625 0.442578125 0.440234375 0.433203125 0.419140625 0.405078125 0.394140625 0.389453125 0.385546875 0.387890625 0.395703125 0.401953125 0.405859375 0.416796875 0.439453125 0.456640625 0.469140625 0.468359375 0.459765625 0.443359375 0.427734375 0.416796875 0.408203125 0.402734375 0.392578125 0.380859375 0.373046875 0.362109375 0.342578125 0.313671875 0.275390625 0.248046875 0.215234375 0.191796875 0.176953125 0.169140625 0.167578125,0.81875 0.8177083333333334 0.8125 0.8010416666666667 0.7822916666666666 0.7572916666666667 0.7333333333333334 0.7083333333333333 0.6854166666666667 0.66875 0.6416666666666666 0.6104166666666666 0.5770833333333334 0.5479166666666666 0.5145833333333334 0.48125 0.453125 0.4364583333333333 0.41041666666666665 0.3822916666666667 0.3520833333333333 0.3291666666666667 0.3125 0.29166666666666663 0.265625 0.2520833333333333 0.240625 0.23750000000000004 0.2333333333333333 0.2260416666666667 0.21458333333333326 0.20625000000000004 0.20104166666666667 0.19895833333333326 0.1958333333333333 0.19375 0.19166666666666665 0.18958333333333333 0.18854166666666672 0.18541666666666667 0.184375 0.18333333333333326 0.1802083333333333 0.17500000000000004 0.16979166666666667 0.16666666666666666 0.16666666666666666,229.5 249.5 269.5 289.5 309.5 329.5 349.5 369.5 389.5 409.5 429.5 449.5 469.5 489.5 509.5 529.5 549.5 569.5 589.5 609.5 629.5 649.5 669.5 689.5 709.5 729.5 749.5 769.5 789.5 809.5 829.5 849.5 869.5 889.5 909.5 929.5 949.5 969.5 989.5 1009.5 1029.5 1049.5 1069.5 1089.5 1109.5 1129.5 1149.5
cb_03,10.0,enc_trial,stim,response,Iceland trip,1727.4999999985157,enc_trial,1.0,10.0,t_s_02_2,travel_shared,fold-b,water bottle,3.0,competing,close,paired,t_s_02_2.jpg,,travel-b1,Iceland trip,Miami trip,sub-59,1.0,1.0,0.0,1.0,0.498046875 0.497265625 0.497265625 0.497265625 0.496484375 0.496484375 0.495703125 0.495703125 0.494921875 0.494921875 0.493359375 0.492578125 0.492578125 0.493359375 0.501171875 0.516015625 0.530859375 0.539453125 0.559765625 0.583984375 0.609765625 0.629296875 0.637890625 0.640234375 0.644140625 0.648828125 0.656640625 0.662890625 0.666015625 0.666015625 0.668359375 0.673046875 0.678515625 0.682421875 0.685546875 0.683984375 0.675390625 0.653515625 0.608203125 0.541015625 0.461328125 0.406640625 0.324609375 0.250390625 0.188671875 0.142578125 0.116015625 0.104296875 0.103515625,0.8145833333333333 0.8145833333333333 0.8135416666666666 0.8114583333333334 0.8104166666666667 0.8104166666666667 0.8083333333333333 0.803125 0.79375 0.7854166666666667 0.7760416666666666 0.76875 0.759375 0.7416666666666667 0.7041666666666666 0.6479166666666667 0.59375 0.5604166666666667 0.5104166666666667 0.4572916666666666 0.4041666666666667 0.37083333333333335 0.35416666666666663 0.34687500000000004 0.33854166666666663 0.33333333333333337 0.32291666666666663 0.3145833333333333 0.309375 0.30729166666666663 0.30104166666666665 0.29166666666666663 0.2833333333333333 0.278125 0.27083333333333337 0.2645833333333333 0.2572916666666667 0.2479166666666667 0.23750000000000004 0.2270833333333333 0.215625 0.203125 0.18333333333333326 0.16562500000000002 0.1489583333333333 0.13749999999999996 0.13124999999999998 0.12708333333333333 0.12708333333333333,618.8999999999943 638.8999999999943 658.8999999999943 678.8999999999943 698.8999999999942 718.8999999999942 738.8999999999942 758.8999999999942 778.8999999999942 798.8999999999942 818.8999999999942 838.8999999999942 858.8999999999942 878.8999999999942 898.8999999999942 918.8999999999944 938.8999999999944 958.8999999999944 978.8999999999944 998.8999999999944 1018.8999999999944 1038.8999999999942 1058.8999999999942 1078.8999999999942 1098.8999999999942 1118.8999999999942 1138.8999999999942 1158.8999999999942 1178.8999999999942 1198.8999999999942 1218.8999999999942 1238.8999999999942 1258.8999999999942 1278.8999999999942 1298.8999999999942 1318.8999999999942 1338.8999999999942 1358.8999999999942 1378.8999999999942 1398.8999999999942 1418.8999999999942 1438.8999999999942 1458.8999999999942 1478.8999999999942 1498.8999999999942 1518.8999999999942 1538.8999999999942 1558.8999999999942 1578.8999999999942
