Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Reaction Time,display,block,block_trial,stimulus_id,expected_goal,fold,stimulus_name,c_group,condition,within_block_dist,paired_status,stimulus_path,expected_location,block_split,respStim_1,respStim_2,sub_label,acc,both_enc_acc,assoc_stim1_acc,assoc_stim2_acc,x_pos,y_pos,time_trajectories
cb_01,1.0,enc_trial,stim,response,Miami trip,1287.4000000089434,enc_trial,1.0,1.0,t_m_17_1,travel_Miami,fold-a,water gun,1.0,unique,close,paired,t_m_17_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-49,1.0,1.0,1.0,1.0,0.4842602308499475 0.4850472193074502 0.4850472193074502 0.4850472193074502 0.4850472193074502 0.4850472193074502 0.483473242392445 0.4826862539349423 0.481112277019937 0.4795383001049318 0.4771773347324239 0.4740293809024134 0.4732423924449108 0.4771773347324239 0.4889821615949633 0.5070828961175237 0.585781741867786 0.6408709338929696 0.6975341028331584 0.7510493179433368 0.7896117523609654 0.8321091290661071 0.8391920251836307 0.8431269674711438 0.8462749213011543 0.8517838405036727 0.8667366211962225 0.8706715634837356 0.8722455403987409 0.8722455403987409 0.8722455403987409 0.8722455403987409 0.8722455403987409 0.8722455403987409 0.8722455403987409,0.8289611752360966 0.8258132214060859 0.8216159496327387 0.8174186778593914 0.8121720881427072 0.8058761804826863 0.7922350472193075 0.7869884575026234 0.7817418677859391 0.7754459601259182 0.7691500524658972 0.7513116474291709 0.7313746065057712 0.6998950682056664 0.6547743966421826 0.6012591815320042 0.4575026232948584 0.3830010493179433 0.310598111227702 0.2539349422875131 0.22455403987408185 0.20356768100734526 0.2004197271773347 0.1983210912906611 0.19622245540398744 0.1909758656873033 0.17628541448058765 0.16998950682056668 0.16894018887722986 0.16894018887722986 0.167890870933893 0.16054564533053514 0.15844700944386148 0.15634837355718778 0.15529905561385104,583.8000000000029 603.8000000000029 623.8000000000029 643.8000000000029 663.8000000000029 683.8000000000029 703.8000000000029 723.8000000000029 743.8000000000029 763.8000000000029 783.8000000000029 803.8000000000029 823.8000000000029 843.8000000000029 863.8000000000029 883.8000000000029 903.8000000000028 923.8000000000028 943.8000000000028 963.8000000000028 983.8000000000028 1003.8000000000028 1023.8000000000028 1043.8000000000031 1063.8000000000031 1083.8000000000031 1103.8000000000031 1123.8000000000031 1143.8000000000031 1163.8000000000031 1183.8000000000031 1203.8000000000031 1223.8000000000031 1243.8000000000031 1263.8000000000031
cb_01,2.0,enc_trial,stim,response,Iceland trip,1656.8000000089378,enc_trial,1.0,2.0,t_i_10_1,travel_Iceland,fold-b,trekking poles,1.0,unique,far,paired,t_i_10_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-49,1.0,1.0,1.0,1.0,0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4968520461699895 0.4968520461699895 0.4976390346274922 0.4984260230849947 0.4992130115424974 0.5015739769150053 0.5047219307450157 0.5070828961175237 0.5094438614900315 0.5125918153200419 0.5157397691500525 0.529118572927597 0.5401364113326338 0.5527282266526757 0.5700419727177335 0.5881427072402938 0.6274921301154249 0.6511017838405037 0.6786463798530955 0.7054039874081847 0.7337355718782791 0.7518363064008394 0.7486883525708291 0.7274396642182581 0.6873032528856243 0.6322140608604407 0.4929171038824764 0.4338929695697796 0.3874606505771249 0.35598111227701995 0.3378803777544596 0.30482686253934943 0.2930220356768101 0.2780692549842602 0.26705141657922354 0.2583945435466947 0.2434417628541448 0.2332109129066107 0.21747114375655827 0.2009443861490032 0.1891395592864638 0.1749737670514166 0.167890870933893 0.16238195173137462 0.15451206715634838 0.14979013641133265 0.1482161594963274,0.8300104931794334 0.8300104931794334 0.8300104931794334 0.8289611752360966 0.8289611752360966 0.8268625393494229 0.8258132214060859 0.8247639034627492 0.8226652675760755 0.8205666316894019 0.8132214060860441 0.8016789087093389 0.7953830010493179 0.789087093389297 0.7806925498426023 0.7691500524658972 0.7303252885624344 0.7040923399790137 0.6757607555089191 0.6421825813221407 0.6054564533053515 0.5267576075550893 0.4774396642182581 0.42287513116474296 0.3693599160545645 0.31479538300104937 0.26337880377754463 0.2528856243441763 0.2329485834207765 0.21091290661070305 0.19307450157397688 0.16054564533053514 0.14375655823714584 0.12801678908709335 0.11962224554039867 0.1175236096537251 0.11017838405036727 0.10912906610703044 0.10912906610703044 0.11122770199370413 0.11332633788037773 0.11647429171038826 0.11962224554039867 0.12277019937040926 0.1269674711437565 0.1290661070304302 0.1311647429171039 0.13221406086044074 0.13221406086044074 0.1332633788037776 0.13431269674711432 0.13431269674711432,450.3999999999942 470.3999999999942 490.3999999999942 510.3999999999942 530.3999999999942 550.3999999999942 570.3999999999943 590.3999999999943 610.3999999999943 630.3999999999943 650.3999999999943 670.3999999999943 690.3999999999942 710.3999999999942 730.3999999999942 750.3999999999942 770.3999999999942 790.3999999999942 810.3999999999942 830.3999999999942 850.3999999999942 870.3999999999942 890.3999999999942 910.3999999999942 930.3999999999942 950.3999999999942 970.3999999999942 990.3999999999942 1010.3999999999942 1030.3999999999942 1050.3999999999942 1070.3999999999942 1090.3999999999942 1110.3999999999942 1130.3999999999942 1150.3999999999942 1170.3999999999942 1190.3999999999942 1210.3999999999942 1230.3999999999942 1250.3999999999942 1270.3999999999942 1290.3999999999942 1310.3999999999942 1330.3999999999942 1350.3999999999942 1370.3999999999942 1390.3999999999942 1410.3999999999942 1430.3999999999942 1450.3999999999942 1470.3999999999942
cb_01,3.0,enc_trial,stim,response,Iceland trip,2135.5,enc_trial,1.0,3.0,t_i_18_1,travel_Iceland,fold-c-single,ski mask,1.0,unique,,single,t_i_18_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-49,1.0,,1.0,,0.5039349422875131 0.5055089192025184 0.5070828961175237 0.5086568730325288 0.5110178384050367 0.5125918153200419 0.5196747114375656 0.5236096537250787 0.529118572927597 0.5330535152151101 0.5385624344176285 0.5566631689401889 0.5676810073452256 0.5802728226652676 0.5920776495278071 0.6101783840503673 0.6550367261280168 0.6778593913955928 0.6975341028331584 0.7179958027282266 0.7392444910807975 0.7990556138509969 0.8266002098635887 0.8478488982161596 0.8651626442812173 0.8769674711437566 0.8887722980062959 0.8903462749213013 0.8903462749213013 0.8903462749213013 0.882476390346275 0.8321091290661071 0.784102833158447 0.7187827911857293 0.6424449108079748 0.5605981112277021 0.4079223504721931 0.349685204616999 0.3087618048268625 0.28279118572927603 0.2654774396642183 0.25131164742917106 0.2458027282266527 0.2410807974816369 0.2324239244491081 0.22298006295907666 0.20724029380902406 0.2056663168940189 0.2056663168940189 0.2056663168940189 0.2056663168940189 0.2040923399790137 0.2025183630640084 0.1985834207764953 0.19228751311647432 0.186778593913956 0.1749737670514166 0.16946484784889826 0.16395592864637987 0.16080797481636938 0.1584470094438615 0.1584470094438615 0.1584470094438615 0.1576600209863589 0.1576600209863589 0.15687303252885626,0.8079748163693599 0.7985309548793285 0.789087093389297 0.7796432318992654 0.7670514165792235 0.7544596012591815 0.7292759706190977 0.7156348373557188 0.6977964323189927 0.6778593913955928 0.6547743966421826 0.5886673662119623 0.5508919202518363 0.5131164742917104 0.4753410283315844 0.4291710388247639 0.3242392444910808 0.2738719832109129 0.2360965372507869 0.2025183630640084 0.16894018887722986 0.12277019937040926 0.11437565582371455 0.10912906610703044 0.10493179433368316 0.10283315844700948 0.09968520461699892 0.09968520461699892 0.09968520461699892 0.09968520461699892 0.10703043022035674 0.1269674711437565 0.13955928646379856 0.15320041972717735 0.16474291710388245 0.17103882476390342 0.17103882476390342 0.16998950682056668 0.16159496327387202 0.15320041972717735 0.14585519412381953 0.1385099685204617 0.13746065057712487 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13641133263378802 0.13536201469045114 0.13536201469045114 0.13536201469045114 0.13431269674711432 0.13431269674711432 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776,483.8000000000029 503.8000000000029 523.8000000000029 543.8000000000029 563.8000000000029 583.8000000000029 603.8000000000029 623.8000000000029 643.8000000000029 663.8000000000029 683.8000000000029 703.8000000000029 723.8000000000029 743.8000000000029 763.8000000000029 783.8000000000029 803.8000000000029 823.8000000000029 843.8000000000029 863.8000000000029 883.8000000000029 903.8000000000028 923.8000000000028 943.8000000000028 963.8000000000028 983.8000000000028 1003.8000000000028 1023.8000000000028 1043.8000000000031 1063.8000000000031 1083.8000000000031 1103.8000000000031 1123.8000000000031 1143.8000000000031 1163.8000000000031 1183.8000000000031 1203.8000000000031 1223.8000000000031 1243.8000000000031 1263.8000000000031 1283.8000000000031 1303.8000000000031 1323.8000000000031 1343.8000000000031 1363.8000000000031 1383.8000000000031 1403.8000000000031 1423.8000000000031 1443.8000000000031 1463.8000000000031 1483.8000000000031 1503.8000000000031 1523.8000000000031 1543.8000000000031 1563.8000000000031 1583.8000000000031 1603.8000000000031 1623.8000000000031 1643.8000000000031 1663.8000000000031 1683.8000000000031 1703.8000000000031 1723.8000000000031 1743.8000000000031 1763.8000000000031 1783.8000000000031
cb_01,4.0,enc_trial,stim,response,Miami trip,1211.6000000029746,enc_trial,1.0,4.0,t_m_17_2,travel_Miami,fold-a,water gun,1.0,unique,close,paired,t_m_17_2.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-49,1.0,1.0,1.0,1.0,0.4960650577124869 0.4992130115424974 0.5031479538300105 0.5047219307450157 0.5031479538300105 0.4944910807974817 0.4826862539349423 0.4763903462749213 0.4716684155299056 0.4693074501573977 0.4693074501573977 0.5070828961175237 0.5519412381951732 0.6109653725078699 0.6715634837355718 0.7337355718782791 0.8273871983210913 0.85099685204617 0.8753934942287513 0.8950682056663171 0.9155299055613852 0.9485834207764954 0.9540923399790135 0.9548793284365164 0.9556663168940188 0.9533053515215112 0.9273347324239244 0.9108079748163694 0.8919202518363065 0.8730325288562435 0.8557187827911859 0.8478488982161596,0.8384050367261279 0.8216159496327387 0.7953830010493179 0.7492130115424973 0.6998950682056664 0.6484784889821615 0.5435466946484785 0.4942287513116474 0.4512067156348374 0.4155299055613851 0.3704092339979014 0.28436516264428124 0.25918153200419725 0.2434417628541448 0.2371458551941238 0.2256033578174187 0.19307450157397688 0.17838405036726124 0.15634837355718778 0.13641133263378802 0.11437565582371455 0.08814270724029383 0.08814270724029383 0.08814270724029383 0.08814270724029383 0.0944386149003148 0.11332633788037773 0.12277019937040926 0.1332633788037776 0.142707240293809 0.1500524658971668 0.15110178384050366,517.2999999999884 537.2999999999884 557.2999999999884 577.2999999999884 597.2999999999884 617.2999999999884 637.2999999999884 657.2999999999884 677.2999999999884 697.2999999999884 717.2999999999884 737.2999999999884 757.2999999999884 777.2999999999884 797.2999999999884 817.2999999999884 837.2999999999884 857.2999999999884 877.2999999999884 897.2999999999884 917.2999999999884 937.2999999999884 957.2999999999884 977.2999999999884 997.2999999999884 1017.2999999999884 1037.2999999999884 1057.2999999999884 1077.2999999999884 1097.2999999999884 1117.2999999999884 1137.2999999999886
cb_01,5.0,enc_trial,stim,response,Miami trip,1066.1000000059576,enc_trial,1.0,5.0,t_m_07_1,travel_Miami,fold-c-single,sunglasses,1.0,unique,,single,t_m_07_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-49,1.0,,1.0,,0.4976390346274922 0.4976390346274922 0.4976390346274922 0.4984260230849947 0.5 0.5007869884575026 0.5039349422875131 0.506295907660021 0.5078698845750262 0.5118048268625394 0.5141657922350472 0.5228226652675759 0.5306925498426023 0.5377754459601259 0.5448583420776495 0.5527282266526757 0.5700419727177335 0.5849947534102833 0.6046694648478489 0.631427072402938 0.662906610703043 0.7305876180482687 0.7707240293809023 0.7998426023084995 0.8352570828961176 0.8588667366211963 0.8832633788037776 0.8927072402938091 0.9021511017838406 0.9100209863588667 0.9147429171038826 0.9155299055613852,0.8247639034627492 0.8184679958027282 0.8132214060860441 0.8058761804826863 0.7953830010493179 0.7796432318992654 0.7471143756558237 0.7355718782791185 0.7229800629590766 0.7061909758656872 0.6915005246589716 0.6526757607555089 0.627492130115425 0.6044071353620146 0.5760755508919202 0.5466946484784889 0.4900314795383001 0.4554039874081847 0.4165792235047221 0.3683105981112277 0.3126967471143757 0.21406086044071349 0.1731374606505771 0.1521511017838405 0.13221406086044074 0.12067156348373552 0.11227701993704098 0.11122770199370413 0.1080797481636936 0.10703043022035674 0.10703043022035674 0.10703043022035674,367.09999999999116 387.09999999999116 407.09999999999116 427.09999999999116 447.09999999999116 467.09999999999116 487.09999999999116 507.09999999999116 527.0999999999912 547.0999999999912 567.0999999999913 587.0999999999913 607.0999999999913 627.0999999999913 647.0999999999913 667.0999999999913 687.0999999999913 707.0999999999913 727.0999999999913 747.0999999999913 767.0999999999913 787.0999999999913 807.0999999999913 827.0999999999913 847.0999999999913 867.0999999999913 887.0999999999913 907.0999999999913 927.0999999999913 947.0999999999913 967.0999999999913 987.0999999999913
cb_01,6.0,enc_trial,stim,response,Miami trip,1967.79999999702,enc_trial,1.0,6.0,t_s_21_1,travel_shared,fold-b,umbrella,1.0,competing,far,paired,t_s_21_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-49,0.0,0.0,1.0,1.0,0.5023609653725079 0.5031479538300105 0.5039349422875131 0.5039349422875131 0.5047219307450157 0.5047219307450157 0.5055089192025184 0.506295907660021 0.506295907660021 0.5070828961175237 0.5070828961175237 0.5078698845750262 0.5086568730325288 0.5086568730325288 0.5094438614900315 0.5102308499475341 0.5110178384050367 0.5110178384050367 0.5118048268625394 0.5125918153200419 0.5125918153200419 0.5141657922350472 0.5149527806925498 0.5157397691500525 0.5165267576075551 0.5181007345225603 0.5204616998950682 0.5220356768100735 0.5236096537250787 0.5259706190975866 0.5283315844700944 0.5393494228751312 0.5456453305351522 0.5527282266526757 0.5605981112277021 0.5708289611752361 0.6109653725078699 0.6361490031479539 0.6621196222455404 0.6928121720881427 0.723504721930745 0.7833158447009444 0.8045645330535152 0.8210912906610703 0.834470094438615 0.8486358866736622 0.8683105981112278 0.8746065057712488 0.8816894018887723 0.8903462749213013 0.8982161594963275 0.9068730325288564 0.9084470094438616 0.9084470094438616 0.9084470094438616 0.9084470094438616 0.9084470094438616 0.9076600209863588 0.9052990556138508 0.9029380902413432 0.9005771248688353 0.8982161594963275 0.8966421825813222 0.8950682056663171 0.8934942287513117 0.8927072402938091 0.8919202518363065,0.8268625393494229 0.8258132214060859 0.8247639034627492 0.8237145855194123 0.8216159496327387 0.8205666316894019 0.8195173137460651 0.8174186778593914 0.8153200419727178 0.8142707240293809 0.8132214060860441 0.8121720881427072 0.8111227701993704 0.8090241343126967 0.8079748163693599 0.8058761804826863 0.8037775445960126 0.8027282266526757 0.8006295907660022 0.7974816369359916 0.7964323189926548 0.7911857292759706 0.789087093389297 0.7859391395592865 0.782791185729276 0.7796432318992654 0.7712486883525709 0.7670514165792235 0.7628541448058762 0.7565582371458552 0.7502623294858342 0.7271773347324241 0.7145855194123821 0.7009443861490032 0.6852046169989507 0.664218258132214 0.5739769150052466 0.5204616998950682 0.4679958027282266 0.40923399790136417 0.35781741867785943 0.2749213011542497 0.2486883525708289 0.22980062959076605 0.2161594963273872 0.20356768100734526 0.18782791185729275 0.18363064008394547 0.17628541448058765 0.167890870933893 0.15739769150052466 0.14480587618048268 0.14165792235047214 0.13746065057712487 0.13431269674711432 0.13221406086044074 0.13011542497376705 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.1290661070304302 0.13011542497376705,583.8999999999943 603.8999999999943 623.8999999999943 643.8999999999943 663.8999999999943 683.8999999999943 703.8999999999942 723.8999999999942 743.8999999999942 763.8999999999942 783.8999999999942 803.8999999999942 823.8999999999942 843.8999999999942 863.8999999999942 883.8999999999942 903.8999999999944 923.8999999999944 943.8999999999944 963.8999999999944 983.8999999999944 1003.8999999999944 1023.8999999999944 1043.8999999999942 1063.8999999999942 1083.8999999999942 1103.8999999999942 1123.8999999999942 1143.8999999999942 1163.8999999999942 1183.8999999999942 1203.8999999999942 1223.8999999999942 1243.8999999999942 1263.8999999999942 1283.8999999999942 1303.8999999999942 1323.8999999999942 1343.8999999999942 1363.8999999999942 1383.8999999999942 1403.8999999999942 1423.8999999999942 1443.8999999999942 1463.8999999999942 1483.8999999999942 1503.8999999999942 1523.8999999999942 1543.8999999999942 1563.8999999999942 1583.8999999999942 1603.8999999999942 1623.8999999999942 1643.8999999999942 1663.8999999999942 1683.8999999999942 1703.8999999999942 1723.8999999999942 1743.8999999999942 1763.8999999999942 1783.8999999999942 1803.8999999999944 1823.8999999999944 1843.8999999999944 1863.8999999999944 1883.8999999999944 1903.8999999999944
cb_01,7.0,enc_trial,stim,response,Iceland trip,2120.1000000089407,enc_trial,1.0,7.0,t_i_13_1,travel_Iceland,fold-a,sleeping bag,1.0,unique,close,paired,t_i_13_1.jpg,Iceland,travel-b1,Iceland trip,Miami trip,sub-49,1.0,1.0,1.0,1.0,0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4968520461699895 0.4976390346274922 0.4976390346274922 0.4976390346274922 0.4984260230849947 0.4992130115424974 0.5015739769150053 0.5031479538300105 0.5039349422875131 0.5047219307450157 0.5055089192025184 0.5055089192025184 0.506295907660021 0.5078698845750262 0.5078698845750262 0.506295907660021 0.5039349422875131 0.5007869884575026 0.4952780692549842 0.4929171038824764 0.4905561385099685 0.4897691500524659 0.4889821615949633 0.4897691500524659 0.4921301154249738 0.4960650577124869 0.5015739769150053 0.5094438614900315 0.5362014690451207 0.5613850996852046 0.5905036726128017 0.6259181532004198 0.6589716684155299 0.710912906610703 0.7290136411332634 0.7423924449108079 0.75498426023085 0.7652151101783841 0.7856768100734522 0.7919727177334732 0.7990556138509969 0.8061385099685205 0.8132214060860441 0.8266002098635887 0.8313221406086044 0.8352570828961176 0.8391920251836307 0.8423399790136412 0.8431269674711438 0.8250262329485835 0.7856768100734522 0.723504721930745 0.6432318992654774 0.4858342077649528 0.4087093389296957 0.35204616998950683 0.3111227701993704 0.28436516264428124 0.2505246589716684 0.2418677859391396 0.2339979013641133 0.22376705141657924 0.2056663168940189 0.17812172088142708 0.16867785939139562 0.16238195173137462 0.15923399790136414 0.1584470094438615,0.8121720881427072 0.8069254984260231 0.8016789087093389 0.7953830010493179 0.7869884575026234 0.7743966421825813 0.7471143756558237 0.7313746065057712 0.7103882476390346 0.6904512067156348 0.6747114375655824 0.6495278069254984 0.6379853095487933 0.6253934942287513 0.6117523609653726 0.5960125918153201 0.5645330535152151 0.5477439664218258 0.5309548793284364 0.5131164742917104 0.4963273871983212 0.4637985309548793 0.4470094438614899 0.4302203567681008 0.4186778593913956 0.4081846799580273 0.3871983210912907 0.3725078698845751 0.3546694648478489 0.3420776495278069 0.32843651626442816 0.304302203567681 0.2969569779643232 0.29590766002098634 0.29590766002098634 0.29590766002098634 0.28961175236096537 0.2780692549842603 0.2602308499475341 0.23819517313746064 0.21825813221406087 0.1909758656873033 0.18048268625393493 0.17418677859391396 0.16894018887722986 0.16474291710388245 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16264428121720886 0.1773347324239245 0.19622245540398744 0.21406086044071349 0.2318992654774397 0.2486883525708289 0.2486883525708289 0.2486883525708289 0.2360965372507869 0.22350472193074492 0.20356768100734526 0.1951731374606505 0.18782791185729275 0.18258132214060865 0.17628541448058765 0.16894018887722986 0.16894018887722986 0.16684155299055614 0.16474291710388245 0.1636935991605456,583.8999999999943 603.8999999999943 623.8999999999943 643.8999999999943 663.8999999999943 683.8999999999943 703.8999999999942 723.8999999999942 743.8999999999942 763.8999999999942 783.8999999999942 803.8999999999942 823.8999999999942 843.8999999999942 863.8999999999942 883.8999999999942 903.8999999999944 923.8999999999944 943.8999999999944 963.8999999999944 983.8999999999944 1003.8999999999944 1023.8999999999944 1043.8999999999942 1063.8999999999942 1083.8999999999942 1103.8999999999942 1123.8999999999942 1143.8999999999942 1163.8999999999942 1183.8999999999942 1203.8999999999942 1223.8999999999942 1243.8999999999942 1263.8999999999942 1283.8999999999942 1303.8999999999942 1323.8999999999942 1343.8999999999942 1363.8999999999942 1383.8999999999942 1403.8999999999942 1423.8999999999942 1443.8999999999942 1463.8999999999942 1483.8999999999942 1503.8999999999942 1523.8999999999942 1543.8999999999942 1563.8999999999942 1583.8999999999942 1603.8999999999942 1623.8999999999942 1643.8999999999942 1663.8999999999942 1683.8999999999942 1703.8999999999942 1723.8999999999942 1743.8999999999942 1763.8999999999942 1783.8999999999942 1803.8999999999944 1823.8999999999944 1843.8999999999944 1863.8999999999944 1883.8999999999944 1903.8999999999944 1923.8999999999944 1943.8999999999944 1963.8999999999944 1983.8999999999944 2003.8999999999944 2023.8999999999944 2043.8999999999944 2063.8999999999937 2083.8999999999937
cb_01,8.0,enc_trial,stim,response,Iceland trip,2127.9000000029773,enc_trial,1.0,8.0,t_s_12_1,travel_shared,fold-b,clear toiletry bag,1.0,competing,far,paired,t_s_12_1.jpg,,travel-b1,Iceland trip,Miami trip,sub-49,1.0,1.0,0.0,0.0,0.4952780692549842 0.4952780692549842 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4960650577124869 0.4976390346274922 0.4976390346274922 0.4992130115424974 0.5015739769150053 0.5055089192025184 0.5133788037775446 0.5220356768100735 0.5369884575026233 0.5448583420776495 0.5527282266526757 0.5629590766002098 0.5794858342077649 0.6243441762854145 0.6534627492130115 0.6833683105981112 0.7069779643231899 0.7211437565582371 0.7360965372507869 0.7431794333683106 0.7526232948583421 0.7620671563483735 0.7730849947534103 0.7880377754459601 0.7927597061909758 0.7951206715634838 0.7974816369359916 0.7974816369359916 0.7880377754459601 0.7683630640083945 0.7423924449108079 0.7156348373557188 0.6928121720881427 0.6298530954879329 0.5897166841552991 0.5495802728226653 0.506295907660021 0.4693074501573977 0.4110703043022036 0.38667366211962223 0.3677859391395593 0.3551941238195173 0.3473242392444911 0.33551941238195176 0.330797481636936 0.3276495278069255 0.32214060860440713 0.3150577124868835 0.2961699895068205 0.2867261280167891 0.2796432318992655 0.2694123819517314 0.2505246589716684 0.21353620146904514 0.2009443861490032 0.19228751311647432 0.18048268625393496 0.1655299055613851 0.14349422875131168 0.1411332633788038 0.1411332633788038 0.1411332633788038 0.14034627492130114,0.8289611752360966 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8279118572927597 0.8268625393494229 0.8237145855194123 0.8174186778593914 0.8121720881427072 0.7974816369359916 0.7796432318992654 0.7534102833158447 0.7187827911857293 0.6831059811122769 0.6222455403987408 0.5928646379853095 0.5666316894018888 0.5330535152151101 0.4931794333683106 0.4008394543546695 0.3525708289611752 0.3084994753410283 0.2759706190975866 0.2560335781741868 0.22980062959076605 0.21720881427072405 0.20461699895068208 0.1909758656873033 0.17628541448058765 0.16054564533053514 0.15634837355718778 0.1542497376705142 0.1521511017838405 0.1521511017838405 0.15320041972717735 0.15739769150052466 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.16159496327387202 0.15529905561385104 0.14585519412381953 0.1406086044071354 0.13955928646379856 0.13955928646379856 0.13955928646379856 0.1385099685204617 0.13536201469045114 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.1332633788037776 0.13431269674711432 0.13536201469045114 0.13536201469045114 0.13536201469045114 0.13641133263378802 0.13955928646379856 0.14690451206715638 0.1500524658971668 0.15320041972717735 0.15634837355718778 0.16054564533053514 0.1636935991605456 0.1636935991605456 0.1636935991605456 0.1636935991605456 0.1636935991605456,166.8000000000029 186.8000000000029 206.8000000000029 226.8000000000029 246.8000000000029 266.8000000000029 286.80000000000285 306.80000000000285 326.80000000000285 346.8000000000029 366.8000000000029 386.8000000000029 406.8000000000029 426.8000000000029 446.8000000000029 466.8000000000029 486.8000000000029 506.8000000000029 526.8000000000029 546.8000000000029 566.8000000000029 586.8000000000029 606.8000000000029 626.8000000000029 646.8000000000029 666.8000000000029 686.8000000000029 706.8000000000029 726.8000000000029 746.8000000000029 766.8000000000029 786.8000000000029 806.8000000000029 826.8000000000029 846.8000000000029 866.8000000000029 886.8000000000029 906.8000000000028 926.8000000000028 946.8000000000028 966.8000000000028 986.8000000000028 1006.8000000000028 1026.8000000000031 1046.8000000000031 1066.8000000000031 1086.8000000000031 1106.8000000000031 1126.8000000000031 1146.8000000000031 1166.8000000000031 1186.8000000000031 1206.8000000000031 1226.8000000000031 1246.8000000000031 1266.8000000000031 1286.8000000000031 1306.8000000000031 1326.8000000000031 1346.8000000000031 1366.8000000000031 1386.8000000000031 1406.8000000000031 1426.8000000000031 1446.8000000000031 1466.8000000000031 1486.8000000000031 1506.8000000000031 1526.8000000000031 1546.8000000000031 1566.8000000000031 1586.8000000000031 1606.8000000000031 1626.8000000000031 1646.8000000000031 1666.8000000000031
cb_01,9.0,enc_trial,stim,response,Miami trip,1434.8999999999942,enc_trial,1.0,9.0,t_m_03_1,travel_Miami,fold-c-single,wetsuit,1.0,unique,,single,t_m_03_1.jpg,Miami,travel-b1,Iceland trip,Miami trip,sub-49,1.0,,1.0,,0.5 0.5007869884575026 0.5007869884575026 0.5007869884575026 0.5007869884575026 0.5007869884575026 0.4992130115424974 0.4992130115424974 0.4992130115424974 0.4976390346274922 0.4960650577124869 0.4929171038824764 0.4881951731374606 0.483473242392445 0.4795383001049318 0.4724554039874082 0.4551416579223505 0.445697796432319 0.4386149003147954 0.4307450157397691 0.4236621196222456 0.41028331584470096 0.4079223504721931 0.4079223504721931 0.41028331584470096 0.42444910807974817 0.483473242392445 0.5259706190975866 0.5708289611752361 0.6180482686253935 0.662906610703043 0.7400314795383001 0.7738719832109129 0.7998426023084995 0.8155823714585521 0.8250262329485835 0.8399790136411334 0.8462749213011543 0.8525708289611753 0.8565057712486884 0.8604407135362016 0.8698845750262331 0.8722455403987409,0.8321091290661071 0.8216159496327387 0.8090241343126967 0.7932843651626442 0.7628541448058762 0.7292759706190977 0.6516264428121721 0.6075550891920252 0.5645330535152151 0.5162644281217209 0.465897166841553 0.385099685204617 0.3525708289611752 0.3126967471143757 0.2759706190975866 0.2476390346274921 0.21406086044071349 0.20356768100734526 0.19412381951731367 0.18572927597061906 0.1773347324239245 0.16264428121720886 0.15949632738719832 0.15739769150052466 0.1542497376705142 0.1500524658971668 0.142707240293809 0.1290661070304302 0.1080797481636936 0.08499475341028329 0.06715634837355723 0.06400839454354668 0.07555089192025187 0.08709338929695698 0.09758656873032534 0.10283315844700948 0.1175236096537251 0.1269674711437565 0.13431269674711432 0.13746065057712487 0.1385099685204617 0.1406086044071354 0.14165792235047214,467.0 487.0 507.0 527.0 547.0 567.0 587.0 607.0 627.0 647.0 667.0 687.0 707.0 727.0 747.0 767.0 787.0 807.0 827.0 847.0 867.0 887.0 907.0 927.0 947.0 967.0 987.0 1007.0 1027.0 1047.0 1067.0 1087.0 1107.0 1127.0 1147.0 1167.0 1187.0 1207.0 1227.0 1247.0 1267.0 1287.0 1307.0
