"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-99","t_m_17_1.jpg",3,"close","paired","unique",1,"2_ITEM",1162.10000000038,1,"t_m_17"
"sub-99","t_i_10_1.jpg",15,"far","paired","unique",1,"1_ITEM",953.699999999255,0,"t_i_10"
"sub-99","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1859.20000000074,1,"t_i_18"
"sub-99","t_m_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1811.40000000224,1,"t_m_07"
"sub-99","t_i_13_1.jpg",3,"close","paired","unique",1,"1_ITEM",1124.80000000223,0,"t_i_13"
"sub-99","t_s_12_1.jpg",15,"far","paired","competing",1,"1_ITEM",953.700000001496,0,"t_s_12"
"sub-99","t_i_14_1.jpg",NA,"","single","unique",1,"1_ITEM",952.400000000751,1,"t_i_14"
"sub-99","t_m_18_1.jpg",17,"far","paired","unique",1,"2_ITEM",1907.00000000111,1,"t_m_18"
"sub-99","t_s_22_1.jpg",3,"close","paired","competing",1,"2_ITEM",1137.10000000225,1,"t_s_22"
"sub-99","t_m_01_1.jpg",7,"close","paired","unique",1,"1_ITEM",1028.00000000224,0,"t_m_01"
"sub-99","t_m_19_1.jpg",17,"far","paired","unique",1,"2_ITEM",1997.19999999926,1,"t_m_19"
"sub-99","t_s_06_1.jpg",14,"far","paired","competing",1,"2_ITEM",1226.00000000111,1,"t_s_06"
"sub-99","t_s_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1037.20000000112,1,"t_s_13"
"sub-99","t_i_15_1.jpg",5,"close","paired","unique",1,"1_ITEM",2108.69999999925,0,"t_i_15"
"sub-99","t_s_15_1.jpg",NA,"","single","competing",1,"2_ITEM",1464,0,"t_s_15"
"sub-99","t_s_04_1.jpg",NA,"","single","competing",1,"1_ITEM",1721.90000000075,1,"t_s_04"
"sub-99","t_s_20_1.jpg",4,"close","paired","competing",1,"1_ITEM",1892.50000000076,0,"t_s_20"
"sub-99","t_s_24_1.jpg",NA,"","single","competing",1,"1_ITEM",914.200000000739,1,"t_s_24"
"sub-99","s_sh_24_1.jpg",17,"far","paired","competing",1,"2_ITEM",1198.89999999999,1,"s_sh_24"
"sub-99","s_sh_07_1.jpg",6,"close","paired","competing",1,"1_ITEM",1449.90000000075,0,"s_sh_07"
"sub-99","s_sh_04_1.jpg",NA,"","single","competing",1,"2_ITEM",2397.80000000112,0,"s_sh_04"
"sub-99","s_s_10_1.jpg",NA,"","single","unique",1,"1_ITEM",978.700000000361,1,"s_s_10"
"sub-99","s_a_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1320.50000000038,1,"s_a_05"
"sub-99","s_s_01_1.jpg",13,"far","paired","unique",1,"1_ITEM",1398.6,0,"s_s_01"
"sub-99","s_sh_16_1.jpg",5,"close","paired","competing",1,"1_ITEM",1422.30000000149,0,"s_sh_16"
"sub-99","s_s_02_1.jpg",14,"far","paired","unique",1,"1_ITEM",1940.50000000149,0,"s_s_02"
"sub-99","s_s_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1495.00000000076,1,"s_s_15"
"sub-99","s_sh_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1671.20000000112,1,"s_sh_22"
"sub-99","s_sh_11_1.jpg",16,"far","paired","competing",1,"1_ITEM",1323.10000000149,0,"s_sh_11"
"sub-99","s_a_17_1.jpg",13,"far","paired","unique",1,"2_ITEM",1365.60000000001,1,"s_a_17"
"sub-99","s_a_20_1.jpg",7,"close","paired","unique",1,"2_ITEM",1703.60000000111,1,"s_a_20"
"sub-99","s_sh_10_1.jpg",16,"far","paired","competing",1,"1_ITEM",1275.20000000112,0,"s_sh_10"
"sub-99","s_sh_18_1.jpg",NA,"","single","competing",1,"1_ITEM",1075.79999999999,1,"s_sh_18"
"sub-99","s_a_16_1.jpg",14,"far","paired","unique",1,"1_ITEM",1124.60000000038,0,"s_a_16"
"sub-99","s_a_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1031.80000000149,1,"s_a_14"
"sub-99","s_sh_23_1.jpg",7,"close","paired","competing",1,"2_ITEM",1378.90000000075,1,"s_sh_23"
"sub-99","s_sh_08_1.jpg",NA,"","single","competing",1,"2_ITEM",1965.70000000149,0,"s_sh_08"
"sub-99","s_s_12_1.jpg",4,"close","paired","unique",1,"2_ITEM",1638.60000000037,1,"s_s_12"
"sub-99","s_sh_19_1.jpg",5,"close","paired","competing",1,"2_ITEM",1764.39999999999,1,"s_sh_19"
"sub-99","s_s_05_1.jpg",4,"close","paired","unique",1,"1_ITEM",1654.4,0,"s_s_05"
"sub-99","t_s_17_1.jpg",3,"close","paired","competing",1,"1_ITEM",988.800000002229,0,"t_s_17"
"sub-99","t_i_16_1.jpg",NA,"","single","unique",1,"1_ITEM",1587.70000000001,1,"t_i_16"
"sub-99","t_s_19_1.jpg",NA,"","single","competing",1,"1_ITEM",1049.90000000075,1,"t_s_19"
