"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-29","s_s_10_1.jpg",NA,"","single","unique",1,"1_ITEM",1439.40000002383,1,"s_s_10"
"sub-29","s_a_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1116.50000009537,1,"s_a_05"
"sub-29","s_sh_20_1.jpg",14,"far","paired","competing",1,"1_ITEM",1555.20000000001,0,"s_sh_20"
"sub-29","s_a_20_1.jpg",14,"far","paired","unique",1,"1_ITEM",1734.50000004767,0,"s_a_20"
"sub-29","s_a_16_1.jpg",5,"close","paired","unique",1,"2_ITEM",911.100000023842,1,"s_a_16"
"sub-29","s_s_02_1.jpg",3,"close","paired","unique",1,"2_ITEM",1563.00000009534,1,"s_s_02"
"sub-29","s_sh_18_1.jpg",14,"far","paired","competing",1,"2_ITEM",1709.40000007153,1,"s_sh_18"
"sub-29","s_sh_09_1.jpg",15,"far","paired","competing",1,"2_ITEM",1302.20000002385,1,"s_sh_09"
"sub-29","s_a_17_1.jpg",5,"close","paired","unique",1,"2_ITEM",926.400000047695,1,"s_a_17"
"sub-29","s_a_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1392.90000002383,1,"s_a_14"
"sub-29","s_s_12_1.jpg",14,"far","paired","unique",1,"2_ITEM",2508,1,"s_s_12"
"sub-29","s_sh_13_1.jpg",NA,"","single","competing",1,"2_ITEM",1458.70000009536,0,"s_sh_13"
"sub-29","s_s_05_1.jpg",15,"far","paired","unique",1,"2_ITEM",1108.40000009537,1,"s_s_05"
"sub-29","s_sh_19_1.jpg",7,"close","paired","competing",1,"1_ITEM",1222.30000007153,0,"s_sh_19"
"sub-29","s_sh_24_1.jpg",NA,"","single","competing",1,"1_ITEM",1446.4000000477,1,"s_sh_24"
"sub-29","s_sh_12_1.jpg",NA,"","single","competing",1,"2_ITEM",909.70000007152,0,"s_sh_12"
"sub-29","s_s_01_1.jpg",5,"close","paired","unique",1,"2_ITEM",1443.4000000477,1,"s_s_01"
"sub-29","s_sh_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1143.80000009539,1,"s_sh_11"
"sub-29","s_s_15_1.jpg",NA,"","single","unique",1,"2_ITEM",1189.40000009537,0,"s_s_15"
"sub-29","t_m_07_1.jpg",NA,"","single","unique",1,"2_ITEM",1597.4000000477,0,"t_m_07"
"sub-29","t_s_24_1.jpg",15,"far","paired","competing",1,"2_ITEM",1801.10000004768,1,"t_s_24"
"sub-29","t_m_01_1.jpg",14,"far","paired","unique",1,"1_ITEM",1395.70000007152,0,"t_m_01"
"sub-29","t_s_16_1.jpg",NA,"","single","competing",1,"1_ITEM",2070.50000007152,1,"t_s_16"
"sub-29","t_i_15_1.jpg",14,"far","paired","unique",1,"2_ITEM",2533.10000007153,1,"t_i_15"
"sub-29","t_i_19_1.jpg",4,"close","paired","unique",1,"2_ITEM",1574.70000004768,1,"t_i_19"
"sub-29","t_s_08_1.jpg",6,"close","paired","competing",1,"2_ITEM",1467.40000007153,1,"t_s_08"
"sub-29","t_s_20_1.jpg",4,"close","paired","competing",1,"2_ITEM",1384.80000004769,1,"t_s_20"
"sub-29","t_m_17_1.jpg",13,"far","paired","unique",1,"2_ITEM",1295.50000007152,1,"t_m_17"
"sub-29","t_m_18_1.jpg",4,"close","paired","unique",1,"2_ITEM",1579.7,1,"t_m_18"
"sub-29","t_s_10_1.jpg",14,"far","paired","competing",1,"2_ITEM",1059.10000004768,1,"t_s_10"
"sub-29","t_i_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1442.20000002385,1,"t_i_14"
"sub-29","t_s_18_1.jpg",5,"close","paired","competing",1,"2_ITEM",1756.80000004769,1,"t_s_18"
"sub-29","t_m_19_1.jpg",5,"close","paired","unique",1,"2_ITEM",1656.30000002385,1,"t_m_19"
"sub-29","t_m_03_1.jpg",NA,"","single","unique",1,"1_ITEM",1142.80000009536,1,"t_m_03"
"sub-29","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1837.39999999999,1,"t_i_18"
