"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-47","s_s_11_1.jpg",6,"close","paired","unique",1,"1_ITEM",874.100000143051,0,"s_s_11"
"sub-47","s_s_15_1.jpg",14,"far","paired","unique",1,"1_ITEM",798.200000095356,0,"s_s_15"
"sub-47","s_sh_24_1.jpg",NA,"","single","competing",1,"2_ITEM",1076.40000014304,0,"s_sh_24"
"sub-47","s_sh_19_1.jpg",4,"close","paired","competing",1,"1_ITEM",1118.20000000001,0,"s_sh_19"
"sub-47","s_sh_12_1.jpg",NA,"","single","competing",1,"1_ITEM",688.799999999988,1,"s_sh_12"
"sub-47","s_s_19_1.jpg",16,"far","paired","unique",1,"1_ITEM",744.500000095373,0,"s_s_19"
"sub-47","s_a_14_1.jpg",14,"far","paired","unique",1,"2_ITEM",951.30000004769,1,"s_a_14"
"sub-47","s_s_20_1.jpg",4,"close","paired","unique",1,"1_ITEM",769.700000143057,0,"s_s_20"
"sub-47","s_a_06_1.jpg",3,"close","paired","unique",1,"1_ITEM",917.200000047684,0,"s_a_06"
"sub-47","s_a_15_1.jpg",5,"close","paired","unique",1,"1_ITEM",535.399999999994,0,"s_a_15"
"sub-47","s_sh_04_1.jpg",15,"far","paired","competing",1,"2_ITEM",1104.70000004768,1,"s_sh_04"
"sub-47","s_sh_18_1.jpg",15,"far","paired","competing",1,"1_ITEM",896.300000143063,0,"s_sh_18"
"sub-47","s_sh_16_1.jpg",6,"close","paired","competing",1,"1_ITEM",821.900000095367,0,"s_sh_16"
"sub-47","s_sh_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1270.49999995233,1,"s_sh_11"
"sub-47","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1100.60000009538,1,"s_sh_13"
"sub-47","s_sh_23_1.jpg",3,"close","paired","competing",1,"2_ITEM",1049.30000014306,1,"s_sh_23"
"sub-47","s_a_12_1.jpg",13,"far","paired","unique",1,"1_ITEM",988.000000095373,0,"s_a_12"
"sub-47","s_s_03_1.jpg",NA,"","single","unique",1,"1_ITEM",916.299999952316,1,"s_s_03"
"sub-47","s_s_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1343.40000000002,1,"s_s_14"
"sub-47","s_a_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1211.60000000003,1,"s_a_13"
"sub-47","t_i_11_1.jpg",6,"close","paired","unique",1,"1_ITEM",1005.99999999999,0,"t_i_11"
"sub-47","t_m_11_1.jpg",7,"close","paired","unique",1,"1_ITEM",1256.80000014306,0,"t_m_11"
"sub-47","t_s_16_1.jpg",NA,"","single","competing",1,"1_ITEM",1926.10000000001,1,"t_s_16"
"sub-47","t_i_02_1.jpg",NA,"","single","unique",1,"1_ITEM",1661.30000009536,1,"t_i_02"
"sub-47","t_i_04_1.jpg",15,"far","paired","unique",1,"1_ITEM",1554.59999999999,0,"t_i_04"
"sub-47","t_s_08_1.jpg",4,"close","paired","competing",1,"1_ITEM",755.500000095373,0,"t_s_08"
"sub-47","t_m_06_1.jpg",13,"far","paired","unique",1,"2_ITEM",1100.10000009536,1,"t_m_06"
"sub-47","t_s_22_1.jpg",6,"close","paired","competing",1,"2_ITEM",1840.79999995232,1,"t_s_22"
"sub-47","t_i_14_1.jpg",13,"far","paired","unique",1,"1_ITEM",876.600000095365,0,"t_i_14"
"sub-47","t_s_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1387.40000004768,1,"t_s_14"
"sub-47","t_m_20_1.jpg",NA,"","single","unique",1,"1_ITEM",1622.69999995232,1,"t_m_20"
"sub-47","t_m_03_1.jpg",16,"far","paired","unique",1,"2_ITEM",1710.30000009536,1,"t_m_03"
"sub-47","t_i_06_1.jpg",7,"close","paired","unique",1,"1_ITEM",981.600000095364,0,"t_i_06"
"sub-47","t_s_10_1.jpg",14,"far","paired","competing",1,"2_ITEM",1106.9,1,"t_s_10"
"sub-47","t_m_10_1.jpg",NA,"","single","unique",1,"2_ITEM",1640.09999999999,0,"t_m_10"
"sub-47","t_m_05_1.jpg",4,"close","paired","unique",1,"1_ITEM",861.399999952322,0,"t_m_05"
"sub-47","t_s_20_1.jpg",7,"close","paired","competing",1,"2_ITEM",1792.30000009537,1,"t_s_20"
"sub-47","t_s_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1177.10000004768,1,"t_s_02"
"sub-47","t_s_04_1.jpg",13,"far","paired","competing",1,"1_ITEM",1322.50000009537,0,"t_s_04"
"sub-47","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1127,1,"t_s_21"
"sub-47","t_i_07_1.jpg",NA,"","single","unique",1,"1_ITEM",871.600000095365,1,"t_i_07"
"sub-47","s_sh_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1108.79999999996,1,"s_sh_14"
"sub-47","s_sh_08_1.jpg",15,"far","paired","competing",1,"2_ITEM",1812.80000004769,1,"s_sh_08"
"sub-47","s_a_18_1.jpg",17,"far","paired","unique",1,"2_ITEM",980.900000095367,1,"s_a_18"
"sub-47","s_sh_15_1.jpg",NA,"","single","competing",1,"1_ITEM",1375.69999995231,1,"s_sh_15"
"sub-47","s_sh_05_1.jpg",5,"close","paired","competing",1,"2_ITEM",1128.79999995232,1,"s_sh_05"
"sub-47","s_sh_02_1.jpg",4,"close","paired","competing",1,"1_ITEM",686.100000000006,0,"s_sh_02"
"sub-47","s_s_08_1.jpg",17,"far","paired","unique",1,"1_ITEM",883.200000095356,0,"s_s_08"
"sub-47","s_a_03_1.jpg",NA,"","single","unique",1,"1_ITEM",792.19999995231,1,"s_a_03"
"sub-47","s_a_01_1.jpg",7,"close","paired","unique",1,"2_ITEM",1246,1,"s_a_01"
"sub-47","s_sh_01_1.jpg",16,"far","paired","competing",1,"1_ITEM",1403.20000009536,0,"s_sh_01"
"sub-47","s_s_10_1.jpg",14,"far","paired","unique",1,"1_ITEM",769.100000000006,0,"s_s_10"
"sub-47","s_sh_21_1.jpg",6,"close","paired","competing",1,"1_ITEM",576.200000000012,0,"s_sh_21"
"sub-47","s_sh_22_1.jpg",13,"far","paired","competing",1,"1_ITEM",769.200000095356,0,"s_sh_22"
"sub-47","s_a_05_1.jpg",15,"far","paired","unique",1,"2_ITEM",933.600000143051,1,"s_a_05"
"sub-47","s_sh_17_1.jpg",17,"far","paired","competing",1,"1_ITEM",1211.70000000001,0,"s_sh_17"
"sub-47","s_sh_10_1.jpg",NA,"","single","competing",1,"1_ITEM",1767.99999995233,1,"s_sh_10"
"sub-47","s_sh_03_1.jpg",3,"close","paired","competing",1,"1_ITEM",740.499999952328,0,"s_sh_03"
"sub-47","s_a_07_1.jpg",7,"close","paired","unique",1,"1_ITEM",1046.19999999998,0,"s_a_07"
"sub-47","s_s_16_1.jpg",3,"close","paired","unique",1,"1_ITEM",715.40000014304,0,"s_s_16"
"sub-47","s_sh_06_1.jpg",NA,"","single","competing",1,"1_ITEM",1390.80000004769,1,"s_sh_06"
"sub-47","s_a_08_1.jpg",NA,"","single","unique",1,"1_ITEM",1989.29999999999,1,"s_a_08"
"sub-47","s_s_17_1.jpg",NA,"","single","unique",1,"1_ITEM",838.099999952305,1,"s_s_17"
"sub-47","t_i_16_1.jpg",17,"far","paired","unique",1,"1_ITEM",796.900000047681,0,"t_i_16"
"sub-47","t_s_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1391.59999995232,1,"t_s_03"
