"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-45","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1164.51999999999,1,"t_s_11"
"sub-45","t_i_01_1.jpg",NA,"","single","unique",1,"1_ITEM",1815.82000000001,1,"t_i_01"
"sub-45","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",1090.95999999999,1,"t_s_08"
"sub-45","t_s_12_1.jpg",3,"close","paired","competing",1,"1_ITEM",1074.01999999999,0,"t_s_12"
"sub-45","t_m_05_1.jpg",NA,"","single","unique",1,"1_ITEM",789.200000000012,1,"t_m_05"
"sub-45","t_m_13_1.jpg",NA,"","single","unique",1,"1_ITEM",825.220000000001,1,"t_m_13"
"sub-45","t_m_19_1.jpg",7,"close","paired","unique",1,"1_ITEM",1067.57999999999,0,"t_m_19"
"sub-45","t_s_10_1.jpg",16,"far","paired","competing",1,"2_ITEM",1510.01999999999,1,"t_s_10"
"sub-45","t_s_02_1.jpg",3,"close","paired","competing",1,"1_ITEM",1021.82000000001,0,"t_s_02"
"sub-45","t_i_19_1.jpg",6,"close","paired","unique",1,"1_ITEM",1143.22,0,"t_i_19"
"sub-45","t_m_03_1.jpg",16,"far","paired","unique",1,"1_ITEM",1184.88,0,"t_m_03"
"sub-45","t_m_18_1.jpg",4,"close","paired","unique",1,"1_ITEM",1365.06,0,"t_m_18"
"sub-45","t_s_06_1.jpg",5,"close","paired","competing",1,"2_ITEM",843.660000000003,1,"t_s_06"
"sub-45","t_s_04_1.jpg",14,"far","paired","competing",1,"2_ITEM",1079.85999999999,1,"t_s_04"
"sub-45","t_i_14_1.jpg",15,"far","paired","unique",1,"1_ITEM",1647.62,0,"t_i_14"
"sub-45","t_m_06_1.jpg",16,"far","paired","unique",1,"1_ITEM",1267.84,0,"t_m_06"
"sub-45","t_i_10_1.jpg",7,"close","paired","unique",1,"1_ITEM",1331.07999999999,0,"t_i_10"
"sub-45","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",934.939999999973,1,"t_s_05"
"sub-45","t_s_24_1.jpg",14,"far","paired","competing",1,"2_ITEM",1099.72,1,"t_s_24"
"sub-45","t_i_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1424.10000000001,1,"t_i_06"
"sub-45","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1238.35999999999,1,"t_s_22"
"sub-45","s_sh_18_1.jpg",16,"far","paired","competing",1,"1_ITEM",1222.85999999999,0,"s_sh_18"
"sub-45","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1556.38,1,"s_sh_02"
"sub-45","s_sh_24_1.jpg",3,"close","paired","competing",1,"1_ITEM",816.419999999998,0,"s_sh_24"
"sub-45","s_a_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1060.06,1,"s_a_07"
"sub-45","s_sh_11_1.jpg",3,"close","paired","competing",1,"1_ITEM",906.579999999987,0,"s_sh_11"
"sub-45","s_a_14_1.jpg",15,"far","paired","unique",1,"1_ITEM",1227.16,0,"s_a_14"
"sub-45","s_s_11_1.jpg",NA,"","single","unique",1,"1_ITEM",1878.9,1,"s_s_11"
"sub-45","s_s_15_1.jpg",15,"far","paired","unique",1,"2_ITEM",1215.36,1,"s_s_15"
"sub-45","s_sh_09_1.jpg",16,"far","paired","competing",1,"1_ITEM",2103.04000000001,0,"s_sh_09"
"sub-45","s_a_16_1.jpg",6,"close","paired","unique",1,"1_ITEM",821.459999999992,0,"s_a_16"
"sub-45","s_sh_10_1.jpg",7,"close","paired","competing",1,"1_ITEM",1035.03999999999,0,"s_sh_10"
"sub-45","s_a_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1414.42,1,"s_a_15"
"sub-45","s_a_17_1.jpg",7,"close","paired","unique",1,"1_ITEM",1138.64,0,"s_a_17"
"sub-45","s_s_19_1.jpg",14,"far","paired","unique",1,"1_ITEM",1161.08,0,"s_s_19"
"sub-45","s_a_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",945.320000000007,0,"s_a_12"
"sub-45","s_sh_23_1.jpg",NA,"","single","competing",1,"1_ITEM",1802.8,1,"s_sh_23"
"sub-45","s_s_01_1.jpg",7,"close","paired","unique",1,"1_ITEM",812.200000000012,0,"s_s_01"
"sub-45","s_s_16_1.jpg",NA,"","single","unique",1,"1_ITEM",1184.94,1,"s_s_16"
"sub-45","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1001.69999999995,1,"s_sh_07"
"sub-45","s_s_02_1.jpg",5,"close","paired","unique",1,"1_ITEM",1083.84,0,"s_s_02"
"sub-45","s_sh_03_1.jpg",NA,"","single","competing",1,"2_ITEM",1075.46000000001,0,"s_sh_03"
"sub-45","t_s_16_1.jpg",6,"close","paired","competing",1,"2_ITEM",1240.57999999999,1,"t_s_16"
"sub-45","t_i_16_1.jpg",14,"far","paired","unique",1,"1_ITEM",1217.57999999999,0,"t_i_16"
"sub-45","t_m_15_1.jpg",6,"close","paired","unique",1,"1_ITEM",818.559999999998,0,"t_m_15"
"sub-45","t_i_08_1.jpg",3,"close","paired","unique",1,"1_ITEM",909.380000000005,0,"t_i_08"
"sub-45","t_s_09_1.jpg",5,"close","paired","competing",1,"1_ITEM",817.079999999987,0,"t_s_09"
"sub-45","t_s_18_1.jpg",NA,"","single","competing",1,"1_ITEM",956.600000000006,1,"t_s_18"
"sub-45","t_m_07_1.jpg",15,"far","paired","unique",1,"1_ITEM",1063.22,0,"t_m_07"
"sub-45","t_i_18_1.jpg",15,"far","paired","unique",1,"1_ITEM",1039.28,0,"t_i_18"
"sub-45","t_i_12_1.jpg",NA,"","single","unique",1,"1_ITEM",968.199999999982,1,"t_i_12"
"sub-45","t_s_20_1.jpg",NA,"","single","competing",1,"1_ITEM",924.399999999994,1,"t_s_20"
"sub-45","t_s_15_1.jpg",13,"far","paired","competing",1,"2_ITEM",1046.14000000001,1,"t_s_15"
"sub-45","t_s_19_1.jpg",15,"far","paired","competing",1,"1_ITEM",1371.89999999999,0,"t_s_19"
"sub-45","t_s_01_1.jpg",16,"far","paired","competing",1,"2_ITEM",1094.23999999999,1,"t_s_01"
"sub-45","t_s_14_1.jpg",3,"close","paired","competing",1,"1_ITEM",1029.32000000001,0,"t_s_14"
"sub-45","t_m_16_1.jpg",6,"close","paired","unique",1,"1_ITEM",1217.54000000001,0,"t_m_16"
"sub-45","t_s_03_1.jpg",7,"close","paired","competing",1,"1_ITEM",997.920000000013,0,"t_s_03"
"sub-45","t_m_08_1.jpg",13,"far","paired","unique",1,"1_ITEM",1170.64000000001,0,"t_m_08"
"sub-45","t_i_20_1.jpg",6,"close","paired","unique",1,"1_ITEM",1122,0,"t_i_20"
"sub-45","t_s_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1167.23999999999,1,"t_s_07"
"sub-45","t_m_09_1.jpg",NA,"","single","unique",1,"1_ITEM",1095.07999999999,1,"t_m_09"
"sub-45","t_m_11_1.jpg",NA,"","single","unique",1,"1_ITEM",2046.62,1,"t_m_11"
"sub-45","t_i_11_1.jpg",NA,"","single","unique",1,"1_ITEM",1286.34,1,"t_i_11"
"sub-45","t_s_17_1.jpg",NA,"","single","competing",1,"1_ITEM",906.260000000009,1,"t_s_17"
"sub-45","s_sh_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1001.46000000001,1,"s_sh_21"
"sub-45","s_a_18_1.jpg",17,"far","paired","unique",1,"2_ITEM",1163.62,1,"s_a_18"
"sub-45","s_a_05_1.jpg",14,"far","paired","unique",1,"1_ITEM",1202.02,0,"s_a_05"
"sub-45","s_sh_22_1.jpg",17,"far","paired","competing",1,"2_ITEM",1066.02,1,"s_sh_22"
"sub-45","s_s_09_1.jpg",7,"close","paired","unique",1,"1_ITEM",1247.58,0,"s_s_09"
"sub-45","s_s_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1303.36,1,"s_s_06"
"sub-45","s_sh_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1125.42000000001,1,"s_sh_05"
"sub-45","s_sh_15_1.jpg",6,"close","paired","competing",1,"1_ITEM",1147.17999999999,0,"s_sh_15"
"sub-45","s_sh_08_1.jpg",17,"far","paired","competing",1,"1_ITEM",1295.28,0,"s_sh_08"
"sub-45","s_sh_01_1.jpg",13,"far","paired","competing",1,"2_ITEM",1200.3,1,"s_sh_01"
"sub-45","s_s_07_1.jpg",4,"close","paired","unique",1,"2_ITEM",1575.34,1,"s_s_07"
"sub-45","s_a_01_1.jpg",NA,"","single","unique",1,"1_ITEM",865.460000000006,1,"s_a_01"
"sub-45","s_a_19_1.jpg",6,"close","paired","unique",1,"1_ITEM",947.360000000001,0,"s_a_19"
"sub-45","s_sh_19_1.jpg",NA,"","single","competing",1,"1_ITEM",1584.76000000001,1,"s_sh_19"
"sub-45","s_a_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1365.60000000001,1,"s_a_06"
"sub-45","s_sh_16_1.jpg",NA,"","single","competing",1,"2_ITEM",1259.08,0,"s_sh_16"
"sub-45","s_s_10_1.jpg",17,"far","paired","unique",1,"1_ITEM",1006.89999999999,0,"s_s_10"
