"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-14","s_sh_04_1.jpg",NA,"","single","competing",1,"1_ITEM",955.5,1,"s_sh_04"
"sub-14","s_s_15_1.jpg",3,"close","paired","unique",1,"2_ITEM",880.000000095344,1,"s_s_15"
"sub-14","s_sh_11_1.jpg",4,"close","paired","competing",1,"1_ITEM",1272.30000009539,0,"s_sh_11"
"sub-14","s_a_12_1.jpg",7,"close","paired","unique",1,"2_ITEM",725.300000095391,1,"s_a_12"
"sub-14","s_s_19_1.jpg",4,"close","paired","unique",1,"1_ITEM",1104.60000007151,0,"s_s_19"
"sub-14","s_sh_18_1.jpg",NA,"","single","competing",1,"1_ITEM",1656.90000000002,1,"s_sh_18"
"sub-14","s_sh_16_1.jpg",14,"far","paired","competing",1,"2_ITEM",1229.90000000002,1,"s_sh_16"
"sub-14","s_sh_23_1.jpg",16,"far","paired","competing",1,"1_ITEM",1588.20000009536,0,"s_sh_23"
"sub-14","s_sh_24_1.jpg",6,"close","paired","competing",1,"2_ITEM",1078.30000009539,1,"s_sh_24"
"sub-14","s_s_02_1.jpg",17,"far","paired","unique",1,"1_ITEM",1130.90000002383,0,"s_s_02"
"sub-14","s_a_14_1.jpg",3,"close","paired","unique",1,"1_ITEM",1291.90000002383,0,"s_a_14"
"sub-14","s_sh_08_1.jpg",NA,"","single","competing",1,"1_ITEM",946.900000095367,1,"s_sh_08"
"sub-14","s_a_17_1.jpg",15,"far","paired","unique",1,"2_ITEM",930.40000002383,1,"s_a_17"
"sub-14","s_s_01_1.jpg",16,"far","paired","unique",1,"2_ITEM",1190.20000004768,1,"s_s_01"
"sub-14","s_a_16_1.jpg",16,"far","paired","unique",1,"2_ITEM",810.099999999977,1,"s_a_16"
"sub-14","s_a_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1696.00000007154,1,"s_a_15"
