"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-23","t_s_08_1.jpg",17,"far","paired","competing",1,"2_ITEM",906.5,1,"t_s_08"
"sub-23","t_s_20_1.jpg",13,"far","paired","competing",1,"2_ITEM",1254.29999999999,1,"t_s_20"
"sub-23","t_i_15_1.jpg",NA,"","single","unique",1,"1_ITEM",922.299999976152,1,"t_i_15"
"sub-23","t_m_02_1.jpg",NA,"","single","unique",1,"1_ITEM",1286.70000002385,1,"t_m_02"
"sub-23","t_s_22_1.jpg",14,"far","paired","competing",1,"1_ITEM",1187.9000000477,0,"t_s_22"
"sub-23","t_s_10_1.jpg",6,"close","paired","competing",1,"2_ITEM",927.500000047672,1,"t_s_10"
"sub-23","t_i_09_1.jpg",NA,"","single","unique",1,"1_ITEM",2081.4000000477,1,"t_i_09"
"sub-23","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1197.5,1,"t_s_21"
"sub-23","t_s_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1254.39999997616,1,"t_s_14"
"sub-23","t_m_20_1.jpg",16,"far","paired","unique",1,"1_ITEM",2529.69999997615,0,"t_m_20"
"sub-23","t_m_01_1.jpg",NA,"","single","unique",1,"1_ITEM",1010.50000007154,1,"t_m_01"
"sub-23","t_s_04_1.jpg",3,"close","paired","competing",1,"1_ITEM",965.700000047684,0,"t_s_04"
"sub-23","t_s_24_1.jpg",5,"close","paired","competing",1,"2_ITEM",1954.89999997616,1,"t_s_24"
"sub-23","t_i_02_1.jpg",13,"far","paired","unique",1,"1_ITEM",890.299999999988,0,"t_i_02"
"sub-23","t_i_11_1.jpg",3,"close","paired","unique",1,"1_ITEM",919.5,0,"t_i_11"
"sub-23","t_s_18_1.jpg",17,"far","paired","competing",1,"1_ITEM",1174.9000000477,0,"t_s_18"
"sub-23","t_i_06_1.jpg",3,"close","paired","unique",1,"1_ITEM",1033.30000000002,0,"t_i_06"
"sub-23","t_s_16_1.jpg",NA,"","single","competing",1,"1_ITEM",1205.80000004766,1,"t_s_16"
"sub-23","t_m_11_1.jpg",3,"close","paired","unique",1,"1_ITEM",1426.50000002384,0,"t_m_11"
"sub-23","t_s_02_1.jpg",NA,"","single","competing",1,"2_ITEM",2155.4000000477,0,"t_s_02"
"sub-23","s_s_17_1.jpg",17,"far","paired","unique",1,"1_ITEM",1698.60000002384,0,"s_s_17"
"sub-23","s_a_15_1.jpg",7,"close","paired","unique",1,"2_ITEM",1130.60000002384,1,"s_a_15"
"sub-23","s_s_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1330.40000002384,1,"s_s_12"
"sub-23","s_sh_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1274.4000000477,1,"s_sh_12"
"sub-23","s_a_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1033.10000007151,1,"s_a_04"
"sub-23","s_sh_16_1.jpg",15,"far","paired","competing",1,"2_ITEM",1912.00000004769,1,"s_sh_16"
"sub-23","s_sh_24_1.jpg",NA,"","single","competing",1,"2_ITEM",1611.8,0,"s_sh_24"
"sub-23","s_sh_07_1.jpg",17,"far","paired","competing",1,"2_ITEM",863.199999976147,1,"s_sh_07"
"sub-23","s_sh_04_1.jpg",7,"close","paired","competing",1,"1_ITEM",1350.80000002385,0,"s_sh_04"
"sub-23","s_s_20_1.jpg",3,"close","paired","unique",1,"1_ITEM",897.000000071523,0,"s_s_20"
"sub-23","s_a_06_1.jpg",6,"close","paired","unique",1,"1_ITEM",1416.09999997616,0,"s_a_06"
"sub-23","s_sh_23_1.jpg",16,"far","paired","competing",1,"2_ITEM",1015.29999997615,1,"s_sh_23"
"sub-23","s_s_11_1.jpg",6,"close","paired","unique",1,"1_ITEM",1173.39999997616,0,"s_s_11"
"sub-23","s_sh_09_1.jpg",6,"close","paired","competing",1,"2_ITEM",994.70000007152,1,"s_sh_09"
"sub-23","s_a_03_1.jpg",15,"far","paired","unique",1,"2_ITEM",1091.30000002384,1,"s_a_03"
"sub-23","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1205.2,1,"s_sh_13"
"sub-23","s_sh_20_1.jpg",7,"close","paired","competing",1,"2_ITEM",962.100000000006,1,"s_sh_20"
"sub-23","s_sh_18_1.jpg",3,"close","paired","competing",1,"2_ITEM",977.700000023848,1,"s_sh_18"
"sub-23","s_s_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1289.99999997616,1,"s_s_04"
"sub-23","s_sh_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1874.59999997616,1,"s_sh_11"
"sub-23","t_s_09_1.jpg",NA,"","single","competing",1,"1_ITEM",1543.19999997615,1,"t_s_09"
"sub-23","t_i_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1136.40000002383,1,"t_i_05"
"sub-23","t_i_07_1.jpg",16,"far","paired","unique",1,"1_ITEM",1207.90000007153,0,"t_i_07"
"sub-23","t_m_13_1.jpg",5,"close","paired","unique",1,"1_ITEM",1699.29999997615,0,"t_m_13"
"sub-23","t_s_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1091.60000007151,1,"t_s_12"
"sub-23","t_m_10_1.jpg",14,"far","paired","unique",1,"2_ITEM",852.700000000012,1,"t_m_10"
"sub-23","t_m_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1414.99999997616,1,"t_m_17"
"sub-23","t_s_19_1.jpg",7,"close","paired","competing",1,"2_ITEM",830.700000023848,1,"t_s_19"
"sub-23","t_s_07_1.jpg",17,"far","paired","competing",1,"1_ITEM",1926.09999997617,0,"t_s_07"
"sub-23","t_i_01_1.jpg",4,"close","paired","unique",1,"1_ITEM",1465.20000000001,0,"t_i_01"
"sub-23","t_m_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1223.60000007151,1,"t_m_12"
