"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-59","t_i_20_1.jpg",NA,"","single","unique",1,"1_ITEM",1174.50000000594,1,"t_i_20"
"sub-59","t_s_24_1.jpg",16,"far","paired","competing",1,"1_ITEM",1432.40000000002,0,"t_s_24"
"sub-59","t_s_02_1.jpg",7,"close","paired","competing",1,"2_ITEM",1472.00000000448,1,"t_s_02"
"sub-59","t_i_15_1.jpg",13,"far","paired","unique",1,"1_ITEM",1427.79999999999,0,"t_i_15"
"sub-59","t_s_23_1.jpg",14,"far","paired","competing",1,"2_ITEM",1843.60000000149,1,"t_s_23"
"sub-59","t_m_04_1.jpg",6,"close","paired","unique",1,"2_ITEM",1589.20000000595,1,"t_m_04"
"sub-59","t_i_19_1.jpg",NA,"","single","unique",1,"1_ITEM",818.800000005955,1,"t_i_19"
"sub-59","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1474.30000000002,1,"t_s_11"
"sub-59","t_m_20_1.jpg",5,"close","paired","unique",1,"2_ITEM",1832.29999999999,1,"t_m_20"
"sub-59","t_m_01_1.jpg",13,"far","paired","unique",1,"2_ITEM",978.000000004482,1,"t_m_01"
"sub-59","t_s_06_1.jpg",6,"close","paired","competing",1,"2_ITEM",1003.50000000297,1,"t_s_06"
"sub-59","t_m_17_1.jpg",17,"far","paired","unique",1,"1_ITEM",1041.00000000448,0,"t_m_17"
"sub-59","t_s_04_1.jpg",15,"far","paired","competing",1,"1_ITEM",1522.79999999993,0,"t_s_04"
"sub-59","t_i_13_1.jpg",13,"far","paired","unique",1,"1_ITEM",1872.8000000015,0,"t_i_13"
"sub-59","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1136.50000000151,1,"t_s_05"
"sub-59","t_m_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1303.70000000449,1,"t_m_18"
"sub-59","t_i_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",1234.90000000596,1,"t_i_02"
"sub-59","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1277.90000000448,1,"t_s_22"
"sub-59","t_s_12_1.jpg",3,"close","paired","competing",1,"2_ITEM",1637.59999999998,1,"t_s_12"
"sub-59","t_s_21_1.jpg",3,"close","paired","competing",1,"2_ITEM",953.400000004447,1,"t_s_21"
"sub-59","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",1605.2000000015,1,"t_s_08"
"sub-59","t_m_16_1.jpg",NA,"","single","unique",1,"1_ITEM",1257.20000000595,1,"t_m_16"
"sub-59","t_s_10_1.jpg",13,"far","paired","competing",1,"1_ITEM",1559.50000000151,0,"t_s_10"
"sub-59","s_a_03_1.jpg",7,"close","paired","unique",1,"2_ITEM",1801.7000000015,1,"s_a_03"
"sub-59","s_s_14_1.jpg",7,"close","paired","unique",1,"1_ITEM",2097.50000000597,0,"s_s_14"
"sub-59","s_s_17_1.jpg",4,"close","paired","unique",1,"2_ITEM",2159.00000000148,1,"s_s_17"
"sub-59","s_sh_18_1.jpg",14,"far","paired","competing",1,"2_ITEM",1693.60000000001,1,"s_sh_18"
"sub-59","s_s_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1483.5,1,"s_s_07"
"sub-59","s_s_05_1.jpg",17,"far","paired","unique",1,"2_ITEM",1450.50000000597,1,"s_s_05"
"sub-59","s_a_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1524.20000000298,1,"s_a_17"
"sub-59","s_s_02_1.jpg",NA,"","single","unique",1,"1_ITEM",1234.10000000596,1,"s_s_02"
"sub-59","s_sh_04_1.jpg",13,"far","paired","competing",1,"1_ITEM",1763.2000000015,0,"s_sh_04"
"sub-59","s_sh_09_1.jpg",14,"far","paired","competing",1,"2_ITEM",1036.00000000001,1,"s_sh_09"
"sub-59","s_sh_11_1.jpg",4,"close","paired","competing",1,"2_ITEM",1100.00000000148,1,"s_sh_11"
"sub-59","s_sh_14_1.jpg",3,"close","paired","competing",1,"2_ITEM",1216.80000000005,1,"s_sh_14"
"sub-59","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1522.00000000448,1,"s_sh_07"
"sub-59","s_a_20_1.jpg",13,"far","paired","unique",1,"2_ITEM",1410.50000000148,1,"s_a_20"
"sub-59","s_s_12_1.jpg",13,"far","paired","unique",1,"2_ITEM",1321.00000000597,1,"s_s_12"
"sub-59","s_sh_10_1.jpg",6,"close","paired","competing",1,"2_ITEM",1301.60000000446,1,"s_sh_10"
"sub-59","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1313.40000000299,1,"s_sh_02"
"sub-59","s_sh_24_1.jpg",4,"close","paired","competing",1,"1_ITEM",1923.40000000148,0,"s_sh_24"
"sub-59","s_sh_20_1.jpg",13,"far","paired","competing",1,"2_ITEM",1641.50000000298,1,"s_sh_20"
"sub-59","s_sh_23_1.jpg",NA,"","single","competing",1,"2_ITEM",2064.80000000447,0,"s_sh_23"
"sub-59","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1081.60000000597,1,"s_sh_03"
