"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-58","s_s_14_1.jpg",5,"close","paired","unique",1,"2_ITEM",1191.20000019073,1,"s_s_14"
"sub-58","s_a_15_1.jpg",15,"far","paired","unique",1,"2_ITEM",1420.80000004766,1,"s_a_15"
"sub-58","s_sh_23_1.jpg",NA,"","single","competing",1,"2_ITEM",2494.80000004769,0,"s_sh_23"
"sub-58","s_s_20_1.jpg",14,"far","paired","unique",1,"2_ITEM",1363.80000014306,1,"s_s_20"
"sub-58","s_sh_24_1.jpg",17,"far","paired","competing",1,"1_ITEM",1811.20000014303,0,"s_sh_24"
"sub-58","s_sh_09_1.jpg",4,"close","paired","competing",1,"2_ITEM",1619.10000009538,1,"s_sh_09"
"sub-58","s_s_11_1.jpg",17,"far","paired","unique",1,"1_ITEM",2198.20000004768,0,"s_s_11"
"sub-58","s_sh_04_1.jpg",6,"close","paired","competing",1,"2_ITEM",1394.00000009534,1,"s_sh_04"
"sub-58","s_a_09_1.jpg",4,"close","paired","unique",1,"2_ITEM",1370.50000019075,1,"s_a_09"
"sub-58","s_s_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1778.50000009534,1,"s_s_04"
"sub-58","s_a_03_1.jpg",6,"close","paired","unique",1,"1_ITEM",2129.70000019073,0,"s_a_03"
"sub-58","s_sh_14_1.jpg",15,"far","paired","competing",1,"2_ITEM",1236.20000004768,1,"s_sh_14"
"sub-58","s_a_06_1.jpg",13,"far","paired","unique",1,"1_ITEM",1478.60000009538,0,"s_a_06"
"sub-58","s_sh_11_1.jpg",17,"far","paired","competing",1,"1_ITEM",1613.00000014305,0,"s_sh_11"
"sub-58","s_sh_10_1.jpg",14,"far","paired","competing",1,"2_ITEM",1832.20000009536,1,"s_sh_10"
"sub-58","s_sh_20_1.jpg",6,"close","paired","competing",1,"2_ITEM",1199.59999999998,1,"s_sh_20"
"sub-58","s_s_17_1.jpg",6,"close","paired","unique",1,"2_ITEM",1535.90000014304,1,"s_s_17"
"sub-58","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1784.70000009536,1,"s_sh_07"
"sub-58","s_sh_18_1.jpg",6,"close","paired","competing",1,"2_ITEM",1182.30000004766,1,"s_sh_18"
"sub-58","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1292.40000014304,1,"s_sh_02"
"sub-58","s_s_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1378.60000004771,1,"s_s_12"
"sub-58","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1234.00000004767,1,"s_sh_03"
"sub-58","s_a_04_1.jpg",NA,"","single","unique",1,"1_ITEM",2674.80000009539,1,"s_a_04"
"sub-58","t_s_06_1.jpg",14,"far","paired","competing",1,"2_ITEM",1353.70000004768,1,"t_s_06"
"sub-58","t_m_04_1.jpg",4,"close","paired","unique",1,"2_ITEM",1133.10000000001,1,"t_m_04"
"sub-58","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1214.60000000001,1,"t_s_05"
"sub-58","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",1806.40000019074,1,"t_s_08"
