"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-28","t_i_20_1.jpg",NA,"","single","unique",1,"1_ITEM",845.90000002383,1,"t_i_20"
"sub-28","t_i_15_1.jpg",13,"far","paired","unique",1,"1_ITEM",1271.29999999999,0,"t_i_15"
"sub-28","t_s_23_1.jpg",14,"far","paired","competing",1,"1_ITEM",884.899999988091,0,"t_s_23"
"sub-28","t_m_04_1.jpg",6,"close","paired","unique",1,"2_ITEM",1342.59999998807,1,"t_m_04"
"sub-28","t_i_19_1.jpg",NA,"","single","unique",1,"1_ITEM",979.999999988067,1,"t_i_19"
"sub-28","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",2432.80000002385,1,"t_s_11"
"sub-28","t_m_20_1.jpg",5,"close","paired","unique",1,"2_ITEM",1048.49999998807,1,"t_m_20"
"sub-28","t_m_01_1.jpg",13,"far","paired","unique",1,"1_ITEM",904.100000000006,0,"t_m_01"
"sub-28","t_s_06_1.jpg",6,"close","paired","competing",1,"2_ITEM",1679.79999998809,1,"t_s_06"
"sub-28","t_m_17_1.jpg",17,"far","paired","unique",1,"2_ITEM",1106.99999998807,1,"t_m_17"
"sub-28","t_s_04_1.jpg",15,"far","paired","competing",1,"2_ITEM",2936.90000002383,1,"t_s_04"
"sub-28","t_i_13_1.jpg",13,"far","paired","unique",1,"1_ITEM",2153.20000000001,0,"t_i_13"
"sub-28","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1371.50000003577,1,"t_s_05"
"sub-28","t_i_17_1.jpg",5,"close","paired","unique",1,"1_ITEM",852.399999988091,0,"t_i_17"
"sub-28","t_m_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1885.79999999999,1,"t_m_18"
"sub-28","t_i_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",1546.60000003577,1,"t_i_02"
"sub-28","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1264.60000002384,1,"t_s_22"
"sub-28","t_s_12_1.jpg",3,"close","paired","competing",1,"1_ITEM",2270.89999998809,0,"t_s_12"
"sub-28","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",884.40000002383,1,"t_s_08"
"sub-28","t_m_16_1.jpg",NA,"","single","unique",1,"1_ITEM",969.999999988067,1,"t_m_16"
"sub-28","t_s_10_1.jpg",13,"far","paired","competing",1,"2_ITEM",2537.20000002385,1,"t_s_10"
"sub-28","s_a_09_1.jpg",3,"close","paired","unique",1,"2_ITEM",1010.80000003576,1,"s_a_09"
"sub-28","s_a_03_1.jpg",7,"close","paired","unique",1,"1_ITEM",1344.60000000001,0,"s_a_03"
"sub-28","s_s_14_1.jpg",7,"close","paired","unique",1,"1_ITEM",1112.60000003576,0,"s_s_14"
"sub-28","s_s_17_1.jpg",4,"close","paired","unique",1,"1_ITEM",1038.30000003576,0,"s_s_17"
"sub-28","s_s_07_1.jpg",NA,"","single","unique",1,"1_ITEM",2136.19999998808,1,"s_s_07"
"sub-28","s_s_05_1.jpg",17,"far","paired","unique",1,"1_ITEM",930.5,0,"s_s_05"
"sub-28","s_a_10_1.jpg",16,"far","paired","unique",1,"2_ITEM",1433.30000002384,1,"s_a_10"
"sub-28","s_a_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1873.29999998808,1,"s_a_17"
"sub-28","s_s_02_1.jpg",NA,"","single","unique",1,"1_ITEM",2667.30000001192,1,"s_s_02"
"sub-28","s_sh_04_1.jpg",13,"far","paired","competing",1,"2_ITEM",1078.19999998808,1,"s_sh_04"
"sub-28","s_sh_14_1.jpg",3,"close","paired","competing",1,"2_ITEM",1291.69999998808,1,"s_sh_14"
"sub-28","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",776.200000000012,1,"s_sh_07"
"sub-28","s_a_20_1.jpg",13,"far","paired","unique",1,"2_ITEM",1399.99999998808,1,"s_a_20"
"sub-28","s_s_12_1.jpg",13,"far","paired","unique",1,"2_ITEM",1659.60000001192,1,"s_s_12"
"sub-28","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",747.799999999988,1,"s_sh_02"
"sub-28","s_sh_23_1.jpg",NA,"","single","competing",1,"1_ITEM",1069.59999998808,1,"s_sh_23"
"sub-28","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",2150.2,1,"s_sh_03"
"sub-28","s_a_19_1.jpg",NA,"","single","unique",1,"1_ITEM",937.000000023836,1,"s_a_19"
"sub-28","t_s_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1730.00000003577,1,"t_s_07"
"sub-28","t_i_08_1.jpg",NA,"","single","unique",1,"1_ITEM",770.100000023842,1,"t_i_08"
"sub-28","t_s_16_1.jpg",6,"close","paired","competing",1,"1_ITEM",807.100000011909,0,"t_s_16"
