"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-11","t_m_17_1.jpg",3,"close","paired","unique",1,"1_ITEM",895.699999976161,0,"t_m_17"
"sub-11","t_i_10_1.jpg",15,"far","paired","unique",1,"1_ITEM",1857.20000002385,0,"t_i_10"
"sub-11","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",725.500000047672,1,"t_i_18"
"sub-11","t_m_07_1.jpg",NA,"","single","unique",1,"1_ITEM",727.899999976158,1,"t_m_07"
"sub-11","t_i_13_1.jpg",3,"close","paired","unique",1,"1_ITEM",982.59999997617,0,"t_i_13"
"sub-11","t_s_12_1.jpg",15,"far","paired","competing",1,"1_ITEM",631.000000023836,0,"t_s_12"
"sub-11","t_m_03_1.jpg",NA,"","single","unique",1,"1_ITEM",1235.00000004769,1,"t_m_03"
"sub-11","t_i_19_1.jpg",16,"far","paired","unique",1,"1_ITEM",882.600000000006,0,"t_i_19"
"sub-11","t_i_14_1.jpg",NA,"","single","unique",1,"1_ITEM",799.100000071514,1,"t_i_14"
"sub-11","t_s_08_1.jpg",3,"close","paired","competing",1,"2_ITEM",1268.10000002384,1,"t_s_08"
"sub-11","t_m_18_1.jpg",17,"far","paired","unique",1,"1_ITEM",977.699999976161,0,"t_m_18"
"sub-11","t_s_22_1.jpg",3,"close","paired","competing",1,"2_ITEM",1604.70000002385,1,"t_s_22"
"sub-11","t_m_01_1.jpg",7,"close","paired","unique",1,"1_ITEM",684.400000071531,0,"t_m_01"
"sub-11","t_m_19_1.jpg",17,"far","paired","unique",1,"1_ITEM",1402.80000007153,0,"t_m_19"
"sub-11","t_s_02_1.jpg",14,"far","paired","competing",1,"1_ITEM",961.000000023836,0,"t_s_02"
"sub-11","t_s_06_1.jpg",14,"far","paired","competing",1,"2_ITEM",2300,1,"t_s_06"
"sub-11","t_s_18_1.jpg",7,"close","paired","competing",1,"1_ITEM",728.800000023853,0,"t_s_18"
"sub-11","t_s_13_1.jpg",NA,"","single","competing",1,"1_ITEM",924.700000000012,1,"t_s_13"
"sub-11","t_i_15_1.jpg",5,"close","paired","unique",1,"1_ITEM",1456.10000002384,0,"t_i_15"
"sub-11","t_s_15_1.jpg",NA,"","single","competing",1,"1_ITEM",1843.60000000001,1,"t_s_15"
"sub-11","t_s_04_1.jpg",NA,"","single","competing",1,"1_ITEM",1425.70000002385,1,"t_s_04"
"sub-11","t_s_20_1.jpg",4,"close","paired","competing",1,"2_ITEM",1678.20000004768,1,"t_s_20"
"sub-11","t_s_24_1.jpg",NA,"","single","competing",1,"1_ITEM",653.5,1,"t_s_24"
"sub-11","s_sh_24_1.jpg",17,"far","paired","competing",1,"2_ITEM",1391.60000000001,1,"s_sh_24"
"sub-11","s_sh_04_1.jpg",NA,"","single","competing",1,"1_ITEM",1390.09999997616,1,"s_sh_04"
