"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-07","t_s_06_1.jpg",13,"far","paired","competing",1,"num_miss",3000.89999999999,0,"t_s_06"
"sub-07","t_m_10_1.jpg",NA,"","single","unique",1,"1_ITEM",878.200000000012,1,"t_m_10"
"sub-07","t_m_03_1.jpg",3,"close","paired","unique",1,"1_ITEM",1012.19999999405,0,"t_m_03"
"sub-07","t_i_06_1.jpg",17,"far","paired","unique",1,"1_ITEM",1048.60000000297,0,"t_i_06"
"sub-07","t_m_06_1.jpg",4,"close","paired","unique",1,"1_ITEM",991.399999994028,0,"t_m_06"
"sub-07","t_m_05_1.jpg",16,"far","paired","unique",1,"2_ITEM",1216.30000000299,1,"t_m_05"
"sub-07","t_i_14_1.jpg",7,"close","paired","unique",1,"1_ITEM",1055.79999999405,0,"t_i_14"
"sub-07","t_i_11_1.jpg",15,"far","paired","unique",1,"1_ITEM",1111.20000000001,0,"t_i_11"
"sub-07","t_m_11_1.jpg",13,"far","paired","unique",1,"1_ITEM",892.099999997008,0,"t_m_11"
"sub-07","t_s_12_1.jpg",13,"far","paired","competing",1,"2_ITEM",1402.89999999999,1,"t_s_12"
"sub-07","t_i_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1242.39999999703,1,"t_i_07"
"sub-07","t_s_04_1.jpg",NA,"","single","competing",1,"1_ITEM",920,1,"t_s_04"
"sub-07","t_s_08_1.jpg",6,"close","paired","competing",1,"2_ITEM",1143.79999999405,1,"t_s_08"
"sub-07","t_i_02_1.jpg",NA,"","single","unique",1,"1_ITEM",901.599999991071,1,"t_i_02"
"sub-07","t_s_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1763.79999999999,1,"t_s_13"
"sub-07","t_m_20_1.jpg",NA,"","single","unique",1,"1_ITEM",902.699999997014,1,"t_m_20"
"sub-07","t_s_24_1.jpg",NA,"","single","competing",1,"1_ITEM",977.59999999404,1,"t_s_24"
"sub-07","t_s_20_1.jpg",3,"close","paired","competing",1,"2_ITEM",136.000000002969,1,"t_s_20"
"sub-07","t_s_15_1.jpg",NA,"","single","competing",1,"1_ITEM",1312.79999999405,1,"t_s_15"
"sub-07","s_sh_23_1.jpg",7,"close","paired","competing",1,"2_ITEM",1190.7,1,"s_sh_23"
"sub-07","s_a_12_1.jpg",7,"close","paired","unique",1,"1_ITEM",1294.2,0,"s_a_12"
"sub-07","s_s_20_1.jpg",14,"far","paired","unique",1,"1_ITEM",873.800000000003,0,"s_s_20"
"sub-07","s_sh_18_1.jpg",NA,"","single","competing",1,"1_ITEM",1048.69999999701,1,"s_sh_18"
"sub-07","s_sh_04_1.jpg",NA,"","single","competing",1,"1_ITEM",2576.29999999404,1,"s_sh_04"
"sub-07","s_a_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1883.5,1,"s_a_13"
"sub-07","s_sh_08_1.jpg",NA,"","single","competing",1,"1_ITEM",1100.29999999702,1,"s_sh_08"
"sub-07","s_s_11_1.jpg",17,"far","paired","unique",1,"1_ITEM",1623.99999999403,0,"s_s_11"
"sub-07","s_sh_22_1.jpg",NA,"","single","competing",1,"1_ITEM",951.899999999994,1,"s_sh_22"
"sub-07","s_s_14_1.jpg",NA,"","single","unique",1,"1_ITEM",923.100000002974,1,"s_s_14"
"sub-07","s_sh_24_1.jpg",14,"far","paired","competing",1,"1_ITEM",1092.60000000297,0,"s_sh_24"
"sub-07","s_a_06_1.jpg",17,"far","paired","unique",1,"2_ITEM",994.79999999702,1,"s_a_06"
"sub-07","s_s_03_1.jpg",NA,"","single","unique",1,"1_ITEM",960,1,"s_s_03"
"sub-07","s_a_14_1.jpg",7,"close","paired","unique",1,"2_ITEM",1102.00000000298,1,"s_a_14"
"sub-07","s_s_19_1.jpg",5,"close","paired","unique",1,"2_ITEM",1409.59999999106,1,"s_s_19"
"sub-07","s_a_15_1.jpg",13,"far","paired","unique",1,"1_ITEM",781.799999994037,0,"s_a_15"
"sub-07","s_sh_16_1.jpg",5,"close","paired","competing",1,"2_ITEM",1173.90000000298,1,"s_sh_16"
"sub-07","s_sh_07_1.jpg",6,"close","paired","competing",1,"2_ITEM",1036.29999999404,1,"s_sh_07"
"sub-07","s_a_09_1.jpg",NA,"","single","unique",1,"num_miss",3000.8,0,"s_a_09"
"sub-07","s_s_15_1.jpg",5,"close","paired","unique",1,"2_ITEM",1716.7,1,"s_s_15"
"sub-07","s_sh_19_1.jpg",5,"close","paired","competing",1,"2_ITEM",2003.59999999106,1,"s_sh_19"
"sub-07","t_s_09_1.jpg",17,"far","paired","competing",1,"2_ITEM",2043.89999999999,1,"t_s_09"
"sub-07","t_s_07_1.jpg",6,"close","paired","competing",1,"2_ITEM",1243.60000000297,1,"t_s_07"
"sub-07","t_s_17_1.jpg",4,"close","paired","competing",1,"2_ITEM",1055.89999999106,1,"t_s_17"
"sub-07","t_s_23_1.jpg",NA,"","single","competing",1,"1_ITEM",985.899999991059,1,"t_s_23"
"sub-07","t_m_14_1.jpg",NA,"","single","unique",1,"num_miss",3000.69999999998,0,"t_m_14"
"sub-07","t_s_03_1.jpg",13,"far","paired","competing",1,"num_miss",3000.60000000001,0,"t_s_03"
"sub-07","t_m_13_1.jpg",17,"far","paired","unique",1,"1_ITEM",843.799999999988,0,"t_m_13"
"sub-07","t_i_01_1.jpg",15,"far","paired","unique",1,"1_ITEM",861.600000000006,0,"t_i_01"
"sub-07","t_s_14_1.jpg",13,"far","paired","competing",1,"2_ITEM",1250.99999999703,1,"t_s_14"
"sub-07","t_m_07_1.jpg",7,"close","paired","unique",1,"1_ITEM",991.099999997008,0,"t_m_07"
"sub-07","t_s_05_1.jpg",6,"close","paired","competing",1,"2_ITEM",2307.29999999405,1,"t_s_05"
"sub-07","t_i_18_1.jpg",5,"close","paired","unique",1,"1_ITEM",854.899999999994,0,"t_i_18"
"sub-07","t_m_09_1.jpg",17,"far","paired","unique",1,"1_ITEM",806.100000002974,0,"t_m_09"
"sub-07","t_s_19_1.jpg",NA,"","single","competing",1,"1_ITEM",847.499999994034,1,"t_s_19"
"sub-07","t_s_10_1.jpg",NA,"","single","competing",1,"1_ITEM",1039.90000000002,1,"t_s_10"
"sub-07","t_s_01_1.jpg",NA,"","single","competing",1,"1_ITEM",1255.10000000297,1,"t_s_01"
"sub-07","t_i_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1342.99999999703,1,"t_i_17"
"sub-07","t_m_08_1.jpg",5,"close","paired","unique",1,"1_ITEM",820.500000000029,0,"t_m_08"
"sub-07","t_i_03_1.jpg",NA,"","single","unique",1,"1_ITEM",972.500000002969,1,"t_i_03"
"sub-07","t_m_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1023.60000000297,1,"t_m_04"
"sub-07","t_i_12_1.jpg",13,"far","paired","unique",1,"2_ITEM",1183.89999999106,1,"t_i_12"
"sub-07","s_s_10_1.jpg",6,"close","paired","unique",1,"1_ITEM",1056.2,0,"s_s_10"
"sub-07","s_sh_15_1.jpg",13,"far","paired","competing",1,"2_ITEM",1373.19999999701,1,"s_sh_15"
"sub-07","s_a_01_1.jpg",16,"far","paired","unique",1,"1_ITEM",1311.69999999404,0,"s_a_01"
"sub-07","s_a_18_1.jpg",6,"close","paired","unique",1,"2_ITEM",1311.1,1,"s_a_18"
"sub-07","s_sh_06_1.jpg",17,"far","paired","competing",1,"2_ITEM",1178.60000000298,1,"s_sh_06"
"sub-07","s_a_08_1.jpg",NA,"","single","unique",1,"1_ITEM",1021.2,1,"s_a_08"
"sub-07","s_a_07_1.jpg",13,"far","paired","unique",1,"1_ITEM",1573.90000000298,0,"s_a_07"
"sub-07","s_a_05_1.jpg",7,"close","paired","unique",1,"2_ITEM",968.699999999997,1,"s_a_05"
"sub-07","s_a_03_1.jpg",NA,"","single","unique",1,"2_ITEM",958.5,0,"s_a_03"
"sub-07","s_sh_12_1.jpg",13,"far","paired","competing",1,"2_ITEM",1362.99999999107,1,"s_sh_12"
"sub-07","s_sh_13_1.jpg",17,"far","paired","competing",1,"2_ITEM",1392.89999999404,1,"s_sh_13"
"sub-07","s_sh_02_1.jpg",7,"close","paired","competing",1,"2_ITEM",2696.89999999106,1,"s_sh_02"
"sub-07","s_sh_03_1.jpg",6,"close","paired","competing",1,"2_ITEM",998.799999994037,1,"s_sh_03"
"sub-07","s_s_16_1.jpg",15,"far","paired","unique",1,"2_ITEM",1027.29999999106,1,"s_s_16"
"sub-07","s_s_06_1.jpg",15,"far","paired","unique",1,"2_ITEM",1282.59999999404,1,"s_s_06"
"sub-07","s_sh_05_1.jpg",7,"close","paired","competing",1,"1_ITEM",1209.8,0,"s_sh_05"
"sub-07","s_sh_09_1.jpg",NA,"","single","competing",1,"1_ITEM",1043.60000000297,1,"s_sh_09"
"sub-07","s_sh_20_1.jpg",NA,"","single","competing",1,"1_ITEM",1080.5,1,"s_sh_20"
"sub-07","s_s_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1174.59999999106,1,"s_s_17"
"sub-07","s_sh_01_1.jpg",NA,"","single","competing",1,"2_ITEM",1095.89999999703,0,"s_sh_01"
"sub-07","s_sh_17_1.jpg",NA,"","single","competing",1,"1_ITEM",1135.49999999403,1,"s_sh_17"
"sub-07","s_s_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1040.2,1,"s_s_13"
