"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-87","t_s_08_1.jpg",17,"far","paired","competing",1,"2_ITEM",2957.49999996426,1,"t_s_08"
"sub-87","t_i_15_1.jpg",NA,"","single","unique",1,"1_ITEM",956.299999964249,1,"t_i_15"
"sub-87","t_m_02_1.jpg",NA,"","single","unique",1,"1_ITEM",2212.59999997617,1,"t_m_02"
"sub-87","t_s_22_1.jpg",14,"far","paired","competing",1,"2_ITEM",2282.90000000002,1,"t_s_22"
"sub-87","t_i_09_1.jpg",NA,"","single","unique",1,"1_ITEM",1842.29999998806,1,"t_i_09"
"sub-87","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1807.09999996424,1,"t_s_21"
"sub-87","t_s_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1583.09999999998,1,"t_s_14"
"sub-87","t_m_20_1.jpg",16,"far","paired","unique",1,"1_ITEM",1738.39999998809,0,"t_m_20"
"sub-87","t_m_01_1.jpg",NA,"","single","unique",1,"1_ITEM",1545.10000001191,1,"t_m_01"
"sub-87","t_s_24_1.jpg",5,"close","paired","competing",1,"2_ITEM",1839.69999997615,1,"t_s_24"
"sub-87","t_i_02_1.jpg",13,"far","paired","unique",1,"2_ITEM",1838.49999997616,1,"t_i_02"
"sub-87","t_i_11_1.jpg",3,"close","paired","unique",1,"2_ITEM",2373.60000001191,1,"t_i_11"
"sub-87","t_i_06_1.jpg",3,"close","paired","unique",1,"2_ITEM",1611.09999999998,1,"t_i_06"
"sub-87","t_s_16_1.jpg",NA,"","single","competing",1,"1_ITEM",1136.29999997618,1,"t_s_16"
"sub-87","t_m_11_1.jpg",3,"close","paired","unique",1,"2_ITEM",1799,1,"t_m_11"
"sub-87","t_s_02_1.jpg",NA,"","single","competing",1,"1_ITEM",2110.59999999998,1,"t_s_02"
"sub-87","s_sh_19_1.jpg",15,"far","paired","competing",1,"1_ITEM",2555.09999997616,0,"s_sh_19"
"sub-87","s_s_17_1.jpg",17,"far","paired","unique",1,"1_ITEM",1857.49999997616,0,"s_s_17"
"sub-87","s_a_15_1.jpg",7,"close","paired","unique",1,"1_ITEM",1990.69999996424,0,"s_a_15"
"sub-87","s_s_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1088.89999998809,1,"s_s_12"
"sub-87","s_sh_12_1.jpg",NA,"","single","competing",1,"2_ITEM",158,0,"s_sh_12"
"sub-87","s_sh_16_1.jpg",15,"far","paired","competing",1,"num_miss",2999.8,0,"s_sh_16"
"sub-87","s_sh_24_1.jpg",NA,"","single","competing",1,"1_ITEM",1610.3,1,"s_sh_24"
"sub-87","s_s_20_1.jpg",3,"close","paired","unique",1,"1_ITEM",1077.20000000001,0,"s_s_20"
"sub-87","s_a_06_1.jpg",6,"close","paired","unique",1,"2_ITEM",1980.7,1,"s_a_06"
"sub-87","s_s_11_1.jpg",6,"close","paired","unique",1,"1_ITEM",1099.79999999996,0,"s_s_11"
"sub-87","s_sh_09_1.jpg",6,"close","paired","competing",1,"1_ITEM",1783.89999999999,0,"s_sh_09"
"sub-87","s_a_03_1.jpg",15,"far","paired","unique",1,"1_ITEM",2355.59999997616,0,"s_a_03"
"sub-87","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",2033.39999999996,1,"s_sh_13"
"sub-87","s_sh_18_1.jpg",3,"close","paired","competing",1,"1_ITEM",1628.29999999999,0,"s_sh_18"
"sub-87","s_s_04_1.jpg",NA,"","single","unique",1,"1_ITEM",2265.60000000001,1,"s_s_04"
"sub-87","s_sh_11_1.jpg",NA,"","single","competing",1,"1_ITEM",2299.8,1,"s_sh_11"
"sub-87","t_s_09_1.jpg",NA,"","single","competing",1,"1_ITEM",1345.09999996424,1,"t_s_09"
"sub-87","t_i_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1001.29999998806,1,"t_i_05"
"sub-87","t_i_07_1.jpg",16,"far","paired","unique",1,"1_ITEM",1517,0,"t_i_07"
"sub-87","t_m_13_1.jpg",5,"close","paired","unique",1,"1_ITEM",1843.10000001191,0,"t_m_13"
"sub-87","t_s_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1999.59999998807,1,"t_s_12"
"sub-87","t_m_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1029.09999999998,1,"t_m_17"
"sub-87","t_s_19_1.jpg",7,"close","paired","competing",1,"2_ITEM",1256.09999996424,1,"t_s_19"
"sub-87","t_s_07_1.jpg",17,"far","paired","competing",1,"2_ITEM",1266.89999999997,1,"t_s_07"
"sub-87","t_i_01_1.jpg",4,"close","paired","unique",1,"2_ITEM",1150.09999999998,1,"t_i_01"
"sub-87","t_m_12_1.jpg",NA,"","single","unique",1,"1_ITEM",2661.59999998807,1,"t_m_12"
"sub-87","t_i_03_1.jpg",15,"far","paired","unique",1,"1_ITEM",1176.89999999999,0,"t_i_03"
"sub-87","t_s_05_1.jpg",17,"far","paired","competing",1,"2_ITEM",1499.09999996424,1,"t_s_05"
"sub-87","t_m_09_1.jpg",6,"close","paired","unique",1,"2_ITEM",2198.59999996424,1,"t_m_09"
"sub-87","t_i_12_1.jpg",5,"close","paired","unique",1,"1_ITEM",933.399999999907,0,"t_i_12"
"sub-87","t_m_14_1.jpg",17,"far","paired","unique",1,"1_ITEM",2526.30000001192,0,"t_m_14"
"sub-87","t_s_11_1.jpg",13,"far","paired","competing",1,"2_ITEM",1591.09999999998,1,"t_s_11"
"sub-87","t_s_17_1.jpg",13,"far","paired","competing",1,"1_ITEM",1456.09999999998,0,"t_s_17"
"sub-87","t_i_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1370.29999996425,1,"t_i_13"
"sub-87","t_s_15_1.jpg",5,"close","paired","competing",1,"2_ITEM",1770.70000001194,1,"t_s_15"
"sub-87","t_s_06_1.jpg",NA,"","single","competing",1,"1_ITEM",1926.29999997618,1,"t_s_06"
"sub-87","t_s_03_1.jpg",NA,"","single","competing",1,"2_ITEM",1257.0999999881,0,"t_s_03"
"sub-87","s_a_13_1.jpg",17,"far","paired","unique",1,"1_ITEM",1475.29999997615,0,"s_a_13"
"sub-87","s_s_16_1.jpg",7,"close","paired","unique",1,"2_ITEM",1189.89999996424,1,"s_s_16"
"sub-87","s_sh_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1463.39999996424,1,"s_sh_14"
"sub-87","s_sh_10_1.jpg",NA,"","single","competing",1,"1_ITEM",2344.89999999999,1,"s_sh_10"
"sub-87","s_s_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1899.09999997616,1,"s_s_05"
"sub-87","s_a_11_1.jpg",NA,"","single","unique",1,"1_ITEM",2762.69999996424,1,"s_a_11"
"sub-87","s_sh_01_1.jpg",4,"close","paired","competing",1,"2_ITEM",1564.70000001191,1,"s_sh_01"
"sub-87","s_s_03_1.jpg",17,"far","paired","unique",1,"1_ITEM",2157.79999998808,0,"s_s_03"
"sub-87","s_a_07_1.jpg",3,"close","paired","unique",1,"1_ITEM",2025.69999998808,0,"s_a_07"
"sub-87","s_s_13_1.jpg",17,"far","paired","unique",1,"1_ITEM",852.600000011909,0,"s_s_13"
"sub-87","s_sh_17_1.jpg",7,"close","paired","competing",1,"1_ITEM",2205.99999996423,0,"s_sh_17"
"sub-87","s_a_01_1.jpg",4,"close","paired","unique",1,"2_ITEM",1496.60000001192,1,"s_a_01"
"sub-87","s_sh_21_1.jpg",13,"far","paired","competing",1,"1_ITEM",2549.69999999995,0,"s_sh_21"
"sub-87","s_sh_22_1.jpg",6,"close","paired","competing",1,"1_ITEM",2406.89999998809,0,"s_sh_22"
"sub-87","s_a_20_1.jpg",NA,"","single","unique",1,"num_miss",2999.60000000001,0,"s_a_20"
"sub-87","s_sh_15_1.jpg",NA,"","single","competing",1,"1_ITEM",978.700000011915,1,"s_sh_15"
"sub-87","s_sh_06_1.jpg",NA,"","single","competing",1,"1_ITEM",1815.79999999999,1,"s_sh_06"
"sub-87","s_s_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1470.19999996424,1,"s_s_18"
