"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-36","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1343,1,"t_s_11"
"sub-36","t_i_01_1.jpg",NA,"","single","unique",1,"1_ITEM",1562,1,"t_i_01"
"sub-36","t_s_08_1.jpg",NA,"","single","competing",1,"2_ITEM",1059.50000002384,0,"t_s_08"
"sub-36","t_m_05_1.jpg",NA,"","single","unique",1,"2_ITEM",1642.20000004768,0,"t_m_05"
"sub-36","t_m_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1369.50000007154,1,"t_m_13"
"sub-36","t_s_10_1.jpg",16,"far","paired","competing",1,"2_ITEM",2044.00000007154,1,"t_s_10"
"sub-36","t_s_02_1.jpg",3,"close","paired","competing",1,"2_ITEM",1474.29999999999,1,"t_s_02"
"sub-36","t_s_23_1.jpg",17,"far","paired","competing",1,"2_ITEM",1415.00000009537,1,"t_s_23"
"sub-36","t_m_03_1.jpg",16,"far","paired","unique",1,"2_ITEM",1342.30000007153,1,"t_m_03"
"sub-36","t_s_06_1.jpg",5,"close","paired","competing",1,"1_ITEM",1475.10000007151,0,"t_s_06"
"sub-36","t_s_04_1.jpg",14,"far","paired","competing",1,"2_ITEM",1245.79999999999,1,"t_s_04"
"sub-36","t_i_14_1.jpg",15,"far","paired","unique",1,"1_ITEM",1015.20000004768,0,"t_i_14"
"sub-36","t_i_04_1.jpg",13,"far","paired","unique",1,"2_ITEM",1401.20000007152,1,"t_i_04"
"sub-36","t_i_10_1.jpg",7,"close","paired","unique",1,"1_ITEM",1296.5,0,"t_i_10"
"sub-36","t_s_21_1.jpg",4,"close","paired","competing",1,"1_ITEM",1524.70000002382,0,"t_s_21"
"sub-36","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1068.30000007153,1,"t_s_05"
"sub-36","t_s_24_1.jpg",14,"far","paired","competing",1,"2_ITEM",1348.20000004768,1,"t_s_24"
"sub-36","t_i_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1424.30000004766,1,"t_i_06"
"sub-36","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",863.700000023819,1,"t_s_22"
"sub-36","s_sh_18_1.jpg",16,"far","paired","competing",1,"1_ITEM",2046.79999999999,0,"s_sh_18"
"sub-36","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1006.40000009537,1,"s_sh_02"
"sub-36","s_sh_24_1.jpg",3,"close","paired","competing",1,"2_ITEM",1320.00000007152,1,"s_sh_24"
"sub-36","s_a_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1020.7,1,"s_a_07"
"sub-36","s_sh_11_1.jpg",3,"close","paired","competing",1,"2_ITEM",1115.9000000477,1,"s_sh_11"
"sub-36","s_a_14_1.jpg",15,"far","paired","unique",1,"1_ITEM",887.600000000006,0,"s_a_14"
"sub-36","s_s_11_1.jpg",NA,"","single","unique",1,"1_ITEM",2650.90000007152,1,"s_s_11"
"sub-36","s_s_15_1.jpg",15,"far","paired","unique",1,"2_ITEM",1307.60000007153,1,"s_s_15"
"sub-36","s_sh_20_1.jpg",15,"far","paired","competing",1,"2_ITEM",1256.10000000001,1,"s_sh_20"
"sub-36","s_sh_09_1.jpg",16,"far","paired","competing",1,"1_ITEM",1293.00000007152,0,"s_sh_09"
"sub-36","s_a_16_1.jpg",6,"close","paired","unique",1,"1_ITEM",1949.00000002384,0,"s_a_16"
"sub-36","s_sh_10_1.jpg",7,"close","paired","competing",1,"2_ITEM",993.500000047687,1,"s_sh_10"
"sub-36","s_a_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1073.10000002384,1,"s_a_15"
"sub-36","s_a_17_1.jpg",7,"close","paired","unique",1,"2_ITEM",1349.30000002384,1,"s_a_17"
"sub-36","s_s_19_1.jpg",14,"far","paired","unique",1,"num_miss",3000,0,"s_s_19"
