"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-50","t_m_17_1.jpg",3,"close","paired","unique",1,"2_ITEM",1725.09999999998,1,"t_m_17"
"sub-50","t_i_10_1.jpg",15,"far","paired","unique",1,"1_ITEM",1277.59999999963,0,"t_i_10"
"sub-50","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1148.79999999999,1,"t_i_18"
"sub-50","t_m_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1625.90000000002,1,"t_m_07"
"sub-50","t_i_13_1.jpg",3,"close","paired","unique",1,"2_ITEM",1576.50000000035,1,"t_i_13"
"sub-50","t_m_03_1.jpg",NA,"","single","unique",1,"1_ITEM",1098.00000000076,1,"t_m_03"
"sub-50","t_i_19_1.jpg",16,"far","paired","unique",1,"2_ITEM",1739.40000000072,1,"t_i_19"
"sub-50","t_i_14_1.jpg",NA,"","single","unique",1,"1_ITEM",2023.79999999964,1,"t_i_14"
"sub-50","t_m_18_1.jpg",17,"far","paired","unique",1,"2_ITEM",1807.20000000036,1,"t_m_18"
"sub-50","t_s_22_1.jpg",3,"close","paired","competing",1,"2_ITEM",1729.00000000076,1,"t_s_22"
"sub-50","t_m_01_1.jpg",7,"close","paired","unique",1,"2_ITEM",992.899999999616,1,"t_m_01"
"sub-50","t_m_19_1.jpg",17,"far","paired","unique",1,"1_ITEM",2879.99999999924,0,"t_m_19"
"sub-50","t_s_02_1.jpg",14,"far","paired","competing",1,"2_ITEM",2650.99999999924,1,"t_s_02"
"sub-50","t_s_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1480.59999999998,1,"t_s_13"
"sub-50","t_i_15_1.jpg",5,"close","paired","unique",1,"2_ITEM",1389.90000000072,1,"t_i_15"
"sub-50","t_s_15_1.jpg",NA,"","single","competing",1,"1_ITEM",1346.09999999998,1,"t_s_15"
"sub-50","t_s_04_1.jpg",NA,"","single","competing",1,"1_ITEM",1282.09999999998,1,"t_s_04"
"sub-50","t_s_24_1.jpg",NA,"","single","competing",1,"1_ITEM",1602.40000000037,1,"t_s_24"
"sub-50","s_sh_24_1.jpg",17,"far","paired","competing",1,"num_miss",2996.90000000001,0,"s_sh_24"
"sub-50","s_sh_04_1.jpg",NA,"","single","competing",1,"1_ITEM",1692.59999999963,1,"s_sh_04"
"sub-50","s_s_10_1.jpg",NA,"","single","unique",1,"1_ITEM",972.299999999988,1,"s_s_10"
"sub-50","s_a_05_1.jpg",NA,"","single","unique",1,"1_ITEM",2775.49999999926,1,"s_a_05"
"sub-50","s_sh_14_1.jpg",13,"far","paired","competing",1,"1_ITEM",1909.60000000037,0,"s_sh_14"
"sub-50","s_s_01_1.jpg",13,"far","paired","unique",1,"2_ITEM",1729.59999999925,1,"s_s_01"
"sub-50","s_sh_16_1.jpg",5,"close","paired","competing",1,"2_ITEM",1213.30000000074,1,"s_sh_16"
"sub-50","s_s_02_1.jpg",14,"far","paired","unique",1,"1_ITEM",2320.5,0,"s_s_02"
"sub-50","s_s_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1249.09999999998,1,"s_s_15"
"sub-50","s_sh_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1978.99999999926,1,"s_sh_22"
"sub-50","s_sh_11_1.jpg",16,"far","paired","competing",1,"1_ITEM",2330.09999999925,0,"s_sh_11"
"sub-50","s_a_17_1.jpg",13,"far","paired","unique",1,"1_ITEM",1331.10000000073,0,"s_a_17"
"sub-50","s_a_20_1.jpg",7,"close","paired","unique",1,"2_ITEM",1375.89999999999,1,"s_a_20"
"sub-50","s_sh_18_1.jpg",NA,"","single","competing",1,"1_ITEM",1309.19999999926,1,"s_sh_18"
"sub-50","s_a_16_1.jpg",14,"far","paired","unique",1,"1_ITEM",1414.99999999962,0,"s_a_16"
