"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-24","t_i_20_1.jpg",NA,"","single","unique",1,"1_ITEM",981.799999809242,1,"t_i_20"
"sub-24","t_s_24_1.jpg",16,"far","paired","competing",1,"2_ITEM",1448.69999990461,1,"t_s_24"
"sub-24","t_i_15_1.jpg",13,"far","paired","unique",1,"1_ITEM",1047.59999971389,0,"t_i_15"
"sub-24","t_i_19_1.jpg",NA,"","single","unique",1,"1_ITEM",1350,1,"t_i_19"
"sub-24","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1431.10000000001,1,"t_s_11"
"sub-24","t_m_20_1.jpg",5,"close","paired","unique",1,"2_ITEM",1297.99999971391,1,"t_m_20"
"sub-24","t_s_06_1.jpg",6,"close","paired","competing",1,"2_ITEM",1265.70000000001,1,"t_s_06"
"sub-24","t_m_17_1.jpg",17,"far","paired","unique",1,"2_ITEM",1147.70000000001,1,"t_m_17"
"sub-24","t_s_04_1.jpg",15,"far","paired","competing",1,"1_ITEM",1048.39999990462,0,"t_s_04"
"sub-24","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1448.69999980927,1,"t_s_05"
"sub-24","t_m_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1897.59999961854,1,"t_m_18"
"sub-24","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1148.09999980926,1,"t_s_22"
"sub-24","t_s_12_1.jpg",3,"close","paired","competing",1,"1_ITEM",1265.79999999999,0,"t_s_12"
"sub-24","t_s_21_1.jpg",3,"close","paired","competing",1,"2_ITEM",1215.09999980929,1,"t_s_21"
"sub-24","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",2064.39999980928,1,"t_s_08"
"sub-24","t_m_16_1.jpg",NA,"","single","unique",1,"2_ITEM",1065.49999971391,0,"t_m_16"
"sub-24","t_s_10_1.jpg",13,"far","paired","competing",1,"1_ITEM",1614.59999961854,0,"t_s_10"
"sub-24","s_a_03_1.jpg",7,"close","paired","unique",1,"2_ITEM",1663.99999980927,1,"s_a_03"
"sub-24","s_s_14_1.jpg",7,"close","paired","unique",1,"2_ITEM",1814.49999961854,1,"s_s_14"
"sub-24","s_s_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1597.79999980927,1,"s_s_07"
"sub-24","s_s_05_1.jpg",17,"far","paired","unique",1,"2_ITEM",1212.7,1,"s_s_05"
"sub-24","s_s_02_1.jpg",NA,"","single","unique",1,"1_ITEM",1781.89999990464,1,"s_s_02"
"sub-24","s_sh_09_1.jpg",14,"far","paired","competing",1,"2_ITEM",1097.89999961853,1,"s_sh_09"
"sub-24","s_sh_11_1.jpg",4,"close","paired","competing",1,"2_ITEM",1531.29999990463,1,"s_sh_11"
"sub-24","s_sh_14_1.jpg",3,"close","paired","competing",1,"2_ITEM",948.5,1,"s_sh_14"
"sub-24","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1264.99999961854,1,"s_sh_07"
"sub-24","s_a_20_1.jpg",13,"far","paired","unique",1,"1_ITEM",2264.39999999999,0,"s_a_20"
"sub-24","s_s_12_1.jpg",13,"far","paired","unique",1,"2_ITEM",1698.7999997139,1,"s_s_12"
"sub-24","s_sh_10_1.jpg",6,"close","paired","competing",1,"2_ITEM",1163.99999961854,1,"s_sh_10"
"sub-24","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1347.79999999999,1,"s_sh_02"
"sub-24","s_sh_24_1.jpg",4,"close","paired","competing",1,"2_ITEM",1180.89999980928,1,"s_sh_24"
"sub-24","s_sh_20_1.jpg",13,"far","paired","competing",1,"2_ITEM",1549.39999961853,1,"s_sh_20"
"sub-24","s_sh_23_1.jpg",NA,"","single","competing",1,"1_ITEM",2632.39999961853,1,"s_sh_23"
"sub-24","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1162.79999961852,1,"s_sh_03"
"sub-24","s_a_19_1.jpg",NA,"","single","unique",1,"1_ITEM",1281.09999990463,1,"s_a_19"
"sub-24","t_s_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1666.29999961855,1,"t_s_07"
"sub-24","t_i_08_1.jpg",NA,"","single","unique",1,"1_ITEM",965.599999618542,1,"t_i_08"
"sub-24","t_s_16_1.jpg",6,"close","paired","competing",1,"2_ITEM",1164.49999980925,1,"t_s_16"
"sub-24","t_m_15_1.jpg",NA,"","single","unique",1,"2_ITEM",1746.79999999999,0,"t_m_15"
"sub-24","t_s_13_1.jpg",13,"far","paired","competing",1,"1_ITEM",2196.69999980927,0,"t_s_13"
