"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-26","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1427.82000000001,1,"t_s_11"
"sub-26","t_i_01_1.jpg",NA,"","single","unique",1,"1_ITEM",2260.42000000001,1,"t_i_01"
"sub-26","t_s_08_1.jpg",NA,"","single","competing",1,"2_ITEM",1404.14000000001,0,"t_s_08"
"sub-26","t_s_12_1.jpg",3,"close","paired","competing",1,"1_ITEM",2003.60000000001,0,"t_s_12"
"sub-26","t_m_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1136.10000000001,1,"t_m_05"
"sub-26","t_m_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1752.79999999999,1,"t_m_13"
"sub-26","t_m_19_1.jpg",7,"close","paired","unique",1,"2_ITEM",1133.32000000001,1,"t_m_19"
"sub-26","t_s_10_1.jpg",16,"far","paired","competing",1,"2_ITEM",972.859999999986,1,"t_s_10"
"sub-26","t_i_19_1.jpg",6,"close","paired","unique",1,"2_ITEM",1303.88,1,"t_i_19"
"sub-26","t_s_23_1.jpg",17,"far","paired","competing",1,"2_ITEM",972.119999999995,1,"t_s_23"
"sub-26","t_m_03_1.jpg",16,"far","paired","unique",1,"2_ITEM",970.960000000021,1,"t_m_03"
"sub-26","t_m_18_1.jpg",4,"close","paired","unique",1,"2_ITEM",1599.79999999999,1,"t_m_18"
"sub-26","t_s_06_1.jpg",5,"close","paired","competing",1,"num_miss",2997.66,0,"t_s_06"
"sub-26","t_s_04_1.jpg",14,"far","paired","competing",1,"2_ITEM",1089.41999999998,1,"t_s_04"
"sub-26","t_i_14_1.jpg",15,"far","paired","unique",1,"2_ITEM",1083.15999999997,1,"t_i_14"
"sub-26","t_i_04_1.jpg",13,"far","paired","unique",1,"2_ITEM",1556.26000000001,1,"t_i_04"
"sub-26","t_m_06_1.jpg",16,"far","paired","unique",1,"1_ITEM",1571.12,0,"t_m_06"
"sub-26","t_i_10_1.jpg",7,"close","paired","unique",1,"2_ITEM",1365.09999999998,1,"t_i_10"
"sub-26","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1157.29999999999,1,"t_s_05"
"sub-26","t_s_24_1.jpg",14,"far","paired","competing",1,"1_ITEM",1025.95999999999,0,"t_s_24"
"sub-26","t_i_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1241.59999999998,1,"t_i_06"
"sub-26","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1075.23999999999,1,"t_s_22"
"sub-26","s_sh_18_1.jpg",16,"far","paired","competing",1,"1_ITEM",2260.38,0,"s_sh_18"
"sub-26","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1125.92,1,"s_sh_02"
"sub-26","s_sh_24_1.jpg",3,"close","paired","competing",1,"2_ITEM",1663.14000000001,1,"s_sh_24"
"sub-26","s_a_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1164.10000000001,1,"s_a_07"
"sub-26","s_sh_11_1.jpg",3,"close","paired","competing",1,"1_ITEM",1062.94,0,"s_sh_11"
"sub-26","s_a_14_1.jpg",15,"far","paired","unique",1,"2_ITEM",972,1,"s_a_14"
"sub-26","s_s_11_1.jpg",NA,"","single","unique",1,"num_miss",3001.88,0,"s_s_11"
"sub-26","s_s_15_1.jpg",15,"far","paired","unique",1,"2_ITEM",1062.98000000001,1,"s_s_15"
"sub-26","s_sh_20_1.jpg",15,"far","paired","competing",1,"2_ITEM",1126.64000000001,1,"s_sh_20"
"sub-26","s_sh_09_1.jpg",16,"far","paired","competing",1,"2_ITEM",1043.28,1,"s_sh_09"
"sub-26","s_a_16_1.jpg",6,"close","paired","unique",1,"2_ITEM",929.220000000001,1,"s_a_16"
"sub-26","s_sh_10_1.jpg",7,"close","paired","competing",1,"2_ITEM",926.940000000002,1,"s_sh_10"
"sub-26","s_a_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1115.10000000001,1,"s_a_15"
"sub-26","s_a_17_1.jpg",7,"close","paired","unique",1,"2_ITEM",1896,1,"s_a_17"
"sub-26","s_s_19_1.jpg",14,"far","paired","unique",1,"1_ITEM",1013.03999999999,0,"s_s_19"
"sub-26","s_a_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",1559.36,0,"s_a_12"
"sub-26","s_sh_04_1.jpg",14,"far","paired","competing",1,"2_ITEM",1717.51999999996,1,"s_sh_04"
"sub-26","s_sh_23_1.jpg",NA,"","single","competing",1,"1_ITEM",2232.5,1,"s_sh_23"
"sub-26","s_s_01_1.jpg",7,"close","paired","unique",1,"1_ITEM",1844.19999999995,0,"s_s_01"
"sub-26","s_s_16_1.jpg",NA,"","single","unique",1,"1_ITEM",1297.36,1,"s_s_16"
"sub-26","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1053.28,1,"s_sh_07"
"sub-26","s_s_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",1236.75999999999,1,"s_s_02"
"sub-26","s_sh_14_1.jpg",4,"close","paired","competing",1,"2_ITEM",894.179999999993,1,"s_sh_14"
"sub-26","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",979.919999999998,1,"s_sh_03"
"sub-26","t_s_16_1.jpg",6,"close","paired","competing",1,"2_ITEM",909.340000000026,1,"t_s_16"
"sub-26","t_i_16_1.jpg",14,"far","paired","unique",1,"2_ITEM",1499.32000000001,1,"t_i_16"
"sub-26","t_s_13_1.jpg",15,"far","paired","competing",1,"1_ITEM",1193.14000000001,0,"t_s_13"
"sub-26","t_m_15_1.jpg",6,"close","paired","unique",1,"2_ITEM",1140.20000000001,1,"t_m_15"
"sub-26","t_i_08_1.jpg",3,"close","paired","unique",1,"2_ITEM",1686.57999999999,1,"t_i_08"
"sub-26","t_s_09_1.jpg",5,"close","paired","competing",1,"2_ITEM",1247.35999999999,1,"t_s_09"
"sub-26","t_s_18_1.jpg",NA,"","single","competing",1,"1_ITEM",1237.10000000001,1,"t_s_18"
"sub-26","t_m_07_1.jpg",15,"far","paired","unique",1,"1_ITEM",1826.88,0,"t_m_07"
"sub-26","t_i_18_1.jpg",15,"far","paired","unique",1,"2_ITEM",2923.32000000001,1,"t_i_18"
"sub-26","t_i_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1024.40000000002,1,"t_i_12"
"sub-26","t_s_20_1.jpg",NA,"","single","competing",1,"1_ITEM",1798.67999999999,1,"t_s_20"
"sub-26","t_s_15_1.jpg",13,"far","paired","competing",1,"2_ITEM",1768.01999999999,1,"t_s_15"
"sub-26","t_s_19_1.jpg",15,"far","paired","competing",1,"1_ITEM",1230.83999999997,0,"t_s_19"
