"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-41","t_s_06_1.jpg",13,"far","paired","competing",1,"1_ITEM",1558.39999999999,0,"t_s_06"
"sub-41","t_m_10_1.jpg",NA,"","single","unique",1,"1_ITEM",1916.59999990463,1,"t_m_10"
"sub-41","t_s_22_1.jpg",5,"close","paired","competing",1,"2_ITEM",950.199999713892,1,"t_s_22"
"sub-41","t_m_03_1.jpg",3,"close","paired","unique",1,"1_ITEM",1283.19999980927,0,"t_m_03"
"sub-41","t_i_06_1.jpg",17,"far","paired","unique",1,"1_ITEM",770.499999904627,0,"t_i_06"
"sub-41","t_m_06_1.jpg",4,"close","paired","unique",1,"1_ITEM",995.599999809259,0,"t_m_06"
"sub-41","t_m_05_1.jpg",16,"far","paired","unique",1,"1_ITEM",1368.59999971389,0,"t_m_05"
"sub-41","t_i_14_1.jpg",7,"close","paired","unique",1,"1_ITEM",1095.20000009536,0,"t_i_14"
"sub-41","t_i_11_1.jpg",15,"far","paired","unique",1,"2_ITEM",1258.89999980928,1,"t_i_11"
"sub-41","t_m_11_1.jpg",13,"far","paired","unique",1,"2_ITEM",1502.29999980927,1,"t_m_11"
"sub-41","t_s_12_1.jpg",13,"far","paired","competing",1,"num_miss",2999.60000000001,0,"t_s_12"
"sub-41","t_i_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1300.79999999999,1,"t_i_07"
"sub-41","t_s_04_1.jpg",NA,"","single","competing",1,"1_ITEM",799.599999999977,1,"t_s_04"
"sub-41","t_s_08_1.jpg",6,"close","paired","competing",1,"2_ITEM",1435.59999990463,1,"t_s_08"
"sub-41","t_i_02_1.jpg",NA,"","single","unique",1,"1_ITEM",693.299999999988,1,"t_i_02"
"sub-41","t_s_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1023.2999997139,1,"t_s_13"
"sub-41","t_m_20_1.jpg",NA,"","single","unique",1,"1_ITEM",833.500000000029,1,"t_m_20"
