"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-62","s_s_10_1.jpg",NA,"","single","unique",1,"1_ITEM",1624.80000000598,1,"s_s_10"
"sub-62","s_a_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1765.5,1,"s_a_05"
"sub-62","s_a_20_1.jpg",14,"far","paired","unique",1,"1_ITEM",1791.59999999404,0,"s_a_20"
"sub-62","s_a_16_1.jpg",5,"close","paired","unique",1,"2_ITEM",1756.40000000002,1,"s_a_16"
"sub-62","s_s_02_1.jpg",3,"close","paired","unique",1,"2_ITEM",1219.19999999402,1,"s_s_02"
"sub-62","s_sh_09_1.jpg",15,"far","paired","competing",1,"2_ITEM",1207.70000001191,1,"s_sh_09"
"sub-62","s_a_17_1.jpg",5,"close","paired","unique",1,"num_miss",3000.10000000001,0,"s_a_17"
"sub-62","s_a_14_1.jpg",NA,"","single","unique",1,"1_ITEM",2145.90000001789,1,"s_a_14"
"sub-62","s_s_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",1914.20000001788,0,"s_s_12"
"sub-62","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1055.60000001788,1,"s_sh_13"
"sub-62","s_s_05_1.jpg",15,"far","paired","unique",1,"1_ITEM",2301.30000000595,0,"s_s_05"
"sub-62","s_a_10_1.jpg",13,"far","paired","unique",1,"1_ITEM",344.799999994051,0,"s_a_10"
"sub-62","s_sh_24_1.jpg",NA,"","single","competing",1,"num_miss",3000.09999999998,0,"s_sh_24"
"sub-62","s_sh_12_1.jpg",NA,"","single","competing",1,"2_ITEM",1626.20000001788,0,"s_sh_12"
"sub-62","s_s_01_1.jpg",5,"close","paired","unique",1,"1_ITEM",1865.5,0,"s_s_01"
"sub-62","s_sh_11_1.jpg",NA,"","single","competing",1,"2_ITEM",2037.6000000179,0,"s_sh_11"
"sub-62","s_s_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1677.10000001191,1,"s_s_15"
"sub-62","t_i_13_1.jpg",17,"far","paired","unique",1,"1_ITEM",1987.00000001193,0,"t_i_13"
"sub-62","t_m_07_1.jpg",NA,"","single","unique",1,"2_ITEM",1028.50000001193,0,"t_m_07"
"sub-62","t_m_01_1.jpg",14,"far","paired","unique",1,"2_ITEM",1429.49999999403,1,"t_m_01"
"sub-62","t_s_16_1.jpg",NA,"","single","competing",1,"2_ITEM",1471.3,0,"t_s_16"
"sub-62","t_i_15_1.jpg",14,"far","paired","unique",1,"2_ITEM",2144.10000001192,1,"t_i_15"
"sub-62","t_s_22_1.jpg",6,"close","paired","competing",1,"2_ITEM",1235.5,1,"t_s_22"
"sub-62","t_i_19_1.jpg",4,"close","paired","unique",1,"2_ITEM",1832.89999999404,1,"t_i_19"
"sub-62","t_s_08_1.jpg",6,"close","paired","competing",1,"2_ITEM",1659.20000000595,1,"t_s_08"
"sub-62","t_s_20_1.jpg",4,"close","paired","competing",1,"2_ITEM",1469.89999999999,1,"t_s_20"
"sub-62","t_m_17_1.jpg",13,"far","paired","unique",1,"2_ITEM",1316.59999999998,1,"t_m_17"
"sub-62","t_s_10_1.jpg",14,"far","paired","competing",1,"2_ITEM",1493.70000000595,1,"t_s_10"
"sub-62","t_i_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1780.30000000595,1,"t_i_14"
"sub-62","t_s_04_1.jpg",13,"far","paired","competing",1,"2_ITEM",2012.90000001788,1,"t_s_04"
"sub-62","t_s_18_1.jpg",5,"close","paired","competing",1,"2_ITEM",1310.5,1,"t_s_18"
"sub-62","t_m_19_1.jpg",5,"close","paired","unique",1,"1_ITEM",2774.79999999405,0,"t_m_19"
"sub-62","t_m_03_1.jpg",NA,"","single","unique",1,"2_ITEM",2253.30000001789,0,"t_m_03"
"sub-62","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1049.90000000002,1,"t_i_18"
"sub-62","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",2099.2,1,"t_s_21"
