"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-27","s_s_10_1.jpg",NA,"","single","unique",1,"2_ITEM",1472.42000000001,0,"s_s_10"
"sub-27","s_a_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1238.85999999999,1,"s_a_05"
"sub-27","s_sh_20_1.jpg",14,"far","paired","competing",1,"1_ITEM",1663.04000000001,0,"s_sh_20"
"sub-27","s_sh_23_1.jpg",4,"close","paired","competing",1,"1_ITEM",1133.32000000001,0,"s_sh_23"
"sub-27","s_a_20_1.jpg",14,"far","paired","unique",1,"2_ITEM",927.220000000001,1,"s_a_20"
"sub-27","s_a_16_1.jpg",5,"close","paired","unique",1,"2_ITEM",991.959999999992,1,"s_a_16"
"sub-27","s_s_02_1.jpg",3,"close","paired","unique",1,"2_ITEM",1179.5,1,"s_s_02"
"sub-27","s_sh_04_1.jpg",14,"far","paired","competing",1,"1_ITEM",1540.73999999999,0,"s_sh_04"
"sub-27","s_sh_18_1.jpg",14,"far","paired","competing",1,"1_ITEM",1034.54000000001,0,"s_sh_18"
"sub-27","s_sh_09_1.jpg",15,"far","paired","competing",1,"1_ITEM",1081.23999999999,0,"s_sh_09"
"sub-27","s_sh_07_1.jpg",4,"close","paired","competing",1,"1_ITEM",979.040000000008,0,"s_sh_07"
"sub-27","s_a_17_1.jpg",5,"close","paired","unique",1,"2_ITEM",1115.20000000001,1,"s_a_17"
"sub-27","s_a_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1068.39999999999,1,"s_a_14"
"sub-27","s_s_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",1611.42000000001,0,"s_s_12"
"sub-27","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",981.820000000007,1,"s_sh_13"
"sub-27","s_s_05_1.jpg",15,"far","paired","unique",1,"2_ITEM",1123.16,1,"s_s_05"
"sub-27","s_sh_19_1.jpg",7,"close","paired","competing",1,"2_ITEM",2333.57999999999,1,"s_sh_19"
"sub-27","s_sh_24_1.jpg",NA,"","single","competing",1,"1_ITEM",1383.31999999998,1,"s_sh_24"
"sub-27","s_sh_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1024.48000000001,1,"s_sh_12"
"sub-27","s_s_01_1.jpg",5,"close","paired","unique",1,"2_ITEM",965.880000000005,1,"s_s_01"
"sub-27","s_sh_11_1.jpg",NA,"","single","competing",1,"2_ITEM",881.799999999988,0,"s_sh_11"
"sub-27","s_sh_16_1.jpg",7,"close","paired","competing",1,"2_ITEM",1050.62,1,"s_sh_16"
"sub-27","s_s_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1172,1,"s_s_15"
"sub-27","t_i_13_1.jpg",17,"far","paired","unique",1,"2_ITEM",999.760000000009,1,"t_i_13"
"sub-27","t_m_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1022.60000000001,1,"t_m_07"
"sub-27","t_s_24_1.jpg",15,"far","paired","competing",1,"2_ITEM",1375.8,1,"t_s_24"
"sub-27","t_m_01_1.jpg",14,"far","paired","unique",1,"2_ITEM",1807.76,1,"t_m_01"
"sub-27","t_s_16_1.jpg",NA,"","single","competing",1,"1_ITEM",2032.4,1,"t_s_16"
"sub-27","t_i_15_1.jpg",14,"far","paired","unique",1,"2_ITEM",1294.36,1,"t_i_15"
"sub-27","t_s_22_1.jpg",6,"close","paired","competing",1,"1_ITEM",1072.28,0,"t_s_22"
"sub-27","t_i_19_1.jpg",4,"close","paired","unique",1,"1_ITEM",918.279999999999,0,"t_i_19"
"sub-27","t_s_08_1.jpg",6,"close","paired","competing",1,"1_ITEM",953.279999999999,0,"t_s_08"
"sub-27","t_s_20_1.jpg",4,"close","paired","competing",1,"2_ITEM",1052.24000000001,1,"t_s_20"
"sub-27","t_m_17_1.jpg",13,"far","paired","unique",1,"1_ITEM",1324.74000000001,0,"t_m_17"
"sub-27","t_m_18_1.jpg",4,"close","paired","unique",1,"2_ITEM",1332.66,1,"t_m_18"
"sub-27","t_i_14_1.jpg",NA,"","single","unique",1,"2_ITEM",1984.25999999999,0,"t_i_14"
"sub-27","t_m_19_1.jpg",5,"close","paired","unique",1,"1_ITEM",1356.82000000001,0,"t_m_19"
"sub-27","t_m_03_1.jpg",NA,"","single","unique",1,"1_ITEM",964.279999999999,1,"t_m_03"
"sub-27","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1301.17999999999,1,"t_i_18"
"sub-27","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1899.99999999999,1,"t_s_21"
"sub-27","t_s_02_1.jpg",NA,"","single","competing",1,"2_ITEM",1230.62,0,"t_s_02"
"sub-27","t_s_14_1.jpg",NA,"","single","competing",1,"1_ITEM",2238.39999999999,1,"t_s_14"
"sub-27","t_i_10_1.jpg",7,"close","paired","unique",1,"2_ITEM",1397.56,1,"t_i_10"
"sub-27","s_sh_10_1.jpg",NA,"","single","competing",1,"1_ITEM",1504.44,1,"s_sh_10"
"sub-27","s_s_09_1.jpg",6,"close","paired","unique",1,"2_ITEM",1286.04000000001,1,"s_s_09"
"sub-27","s_sh_22_1.jpg",14,"far","paired","competing",1,"1_ITEM",1540.95999999999,0,"s_sh_22"
"sub-27","s_a_04_1.jpg",16,"far","paired","unique",1,"num_miss",2999.97999999998,0,"s_a_04"
"sub-27","s_sh_02_1.jpg",5,"close","paired","competing",1,"1_ITEM",2516.20000000001,0,"s_sh_02"
"sub-27","s_sh_03_1.jpg",7,"close","paired","competing",1,"1_ITEM",2613.84,0,"s_sh_03"
"sub-27","s_a_11_1.jpg",15,"far","paired","unique",1,"2_ITEM",1008.95999999999,1,"s_a_11"
"sub-27","s_sh_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1397.35999999999,1,"s_sh_14"
"sub-27","s_sh_08_1.jpg",16,"far","paired","competing",1,"2_ITEM",1283.32000000001,1,"s_sh_08"
"sub-27","s_s_18_1.jpg",14,"far","paired","unique",1,"1_ITEM",1050.95999999999,0,"s_s_18"
"sub-27","s_a_12_1.jpg",NA,"","single","unique",1,"1_ITEM",770.459999999992,1,"s_a_12"
"sub-27","s_a_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",963.040000000008,1,"s_a_02"
"sub-27","s_sh_17_1.jpg",15,"far","paired","competing",1,"1_ITEM",1736.28,0,"s_sh_17"
"sub-27","s_a_18_1.jpg",NA,"","single","unique",1,"1_ITEM",933.799999999988,1,"s_a_18"
"sub-27","s_sh_05_1.jpg",3,"close","paired","competing",1,"1_ITEM",1138.39999999999,0,"s_sh_05"
"sub-27","s_s_04_1.jpg",13,"far","paired","unique",1,"2_ITEM",1030.23999999999,1,"s_s_04"
"sub-27","s_s_08_1.jpg",NA,"","single","unique",1,"1_ITEM",981.279999999999,1,"s_s_08"
