"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-13","t_m_04_1.jpg",17,"far","paired","unique",1,"num_miss",2999.90000000002,0,"t_m_04"
"sub-13","t_s_20_1.jpg",13,"far","paired","competing",1,"2_ITEM",1880.20000000001,1,"t_s_20"
"sub-13","t_i_15_1.jpg",NA,"","single","unique",1,"2_ITEM",2542.79999999999,0,"t_i_15"
"sub-13","t_m_02_1.jpg",NA,"","single","unique",1,"num_miss",3000,0,"t_m_02"
"sub-13","t_s_22_1.jpg",14,"far","paired","competing",1,"num_miss",3000,0,"t_s_22"
"sub-13","t_s_10_1.jpg",6,"close","paired","competing",1,"1_ITEM",1041.60000002384,0,"t_s_10"
"sub-13","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1350.80000002385,1,"t_s_21"
"sub-13","t_s_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1260.09999999998,1,"t_s_14"
"sub-13","t_m_05_1.jpg",4,"close","paired","unique",1,"2_ITEM",1223.70000000001,1,"t_m_05"
"sub-13","t_m_20_1.jpg",16,"far","paired","unique",1,"2_ITEM",1396.99999995233,1,"t_m_20"
"sub-13","t_m_01_1.jpg",NA,"","single","unique",1,"1_ITEM",1660.59999999998,1,"t_m_01"
"sub-13","t_s_04_1.jpg",3,"close","paired","competing",1,"2_ITEM",2019.90000000002,1,"t_s_04"
"sub-13","t_s_24_1.jpg",5,"close","paired","competing",1,"2_ITEM",1173.70000002382,1,"t_s_24"
"sub-13","t_i_11_1.jpg",3,"close","paired","unique",1,"1_ITEM",722.200000000012,0,"t_i_11"
"sub-13","t_i_06_1.jpg",3,"close","paired","unique",1,"1_ITEM",1746,0,"t_i_06"
"sub-13","t_s_16_1.jpg",NA,"","single","competing",1,"1_ITEM",1586.20000000001,1,"t_s_16"
"sub-13","t_m_11_1.jpg",3,"close","paired","unique",1,"2_ITEM",2454.19999997615,1,"t_m_11"
"sub-13","t_s_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1423.79999995232,1,"t_s_02"
"sub-13","s_a_10_1.jpg",NA,"","single","unique",1,"1_ITEM",1266.60000000003,1,"s_a_10"
"sub-13","s_sh_19_1.jpg",15,"far","paired","competing",1,"1_ITEM",2024.89999995232,0,"s_sh_19"
"sub-13","s_s_17_1.jpg",17,"far","paired","unique",1,"1_ITEM",2612.90000002384,0,"s_s_17"
"sub-13","s_a_15_1.jpg",7,"close","paired","unique",1,"2_ITEM",1298.90000002384,1,"s_a_15"
"sub-13","s_s_12_1.jpg",NA,"","single","unique",1,"1_ITEM",2069.3,1,"s_s_12"
"sub-13","s_a_09_1.jpg",17,"far","paired","unique",1,"2_ITEM",1250.19999992847,1,"s_a_09"
"sub-13","s_sh_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1099.09999992847,1,"s_sh_12"
"sub-13","s_a_04_1.jpg",NA,"","single","unique",1,"2_ITEM",2747.20000002385,0,"s_a_04"
"sub-13","s_sh_16_1.jpg",15,"far","paired","competing",1,"1_ITEM",413.999999928477,0,"s_sh_16"
"sub-13","s_sh_24_1.jpg",NA,"","single","competing",1,"1_ITEM",1843.79999995232,1,"s_sh_24"
"sub-13","s_sh_07_1.jpg",17,"far","paired","competing",1,"2_ITEM",1063.10000000001,1,"s_sh_07"
"sub-13","s_s_20_1.jpg",3,"close","paired","unique",1,"2_ITEM",2783.79999992848,1,"s_s_20"
"sub-13","s_a_06_1.jpg",6,"close","paired","unique",1,"1_ITEM",2734.69999997616,0,"s_a_06"
"sub-13","s_sh_23_1.jpg",16,"far","paired","competing",1,"2_ITEM",948.800000000003,1,"s_sh_23"
"sub-13","s_s_11_1.jpg",6,"close","paired","unique",1,"1_ITEM",1728.29999995232,0,"s_s_11"
"sub-13","s_sh_09_1.jpg",6,"close","paired","competing",1,"2_ITEM",1209.99999992846,1,"s_sh_09"
"sub-13","s_a_03_1.jpg",15,"far","paired","unique",1,"num_miss",2999.89999999999,0,"s_a_03"
"sub-13","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",2434.90000002383,1,"s_sh_13"
"sub-13","s_sh_18_1.jpg",3,"close","paired","competing",1,"2_ITEM",1480.89999995232,1,"s_sh_18"
"sub-13","s_s_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1481.29999995232,1,"s_s_04"
"sub-13","s_s_14_1.jpg",14,"far","paired","unique",1,"1_ITEM",2807.39999992847,0,"s_s_14"
"sub-13","s_sh_11_1.jpg",NA,"","single","competing",1,"1_ITEM",2862.09999997615,1,"s_sh_11"
"sub-13","t_s_09_1.jpg",NA,"","single","competing",1,"1_ITEM",1541.5,1,"t_s_09"
"sub-13","t_i_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1158.79999992845,1,"t_i_05"
"sub-13","t_i_07_1.jpg",16,"far","paired","unique",1,"2_ITEM",1309.99999997613,1,"t_i_07"
"sub-13","t_m_13_1.jpg",5,"close","paired","unique",1,"1_ITEM",1671.5999999285,0,"t_m_13"
"sub-13","t_s_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1965.80000002385,1,"t_s_12"
"sub-13","t_m_10_1.jpg",14,"far","paired","unique",1,"1_ITEM",1594.60000002384,0,"t_m_10"
"sub-13","t_m_17_1.jpg",NA,"","single","unique",1,"num_miss",3000,0,"t_m_17"
"sub-13","t_s_07_1.jpg",17,"far","paired","competing",1,"2_ITEM",1382.79999995232,1,"t_s_07"
"sub-13","t_i_01_1.jpg",4,"close","paired","unique",1,"2_ITEM",1995.69999997615,1,"t_i_01"
"sub-13","t_m_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1703.59999997617,1,"t_m_12"
"sub-13","t_i_03_1.jpg",15,"far","paired","unique",1,"2_ITEM",1357.69999997615,1,"t_i_03"
"sub-13","t_s_05_1.jpg",17,"far","paired","competing",1,"2_ITEM",1580.59999992847,1,"t_s_05"
"sub-13","t_i_12_1.jpg",5,"close","paired","unique",1,"2_ITEM",1302.09999997617,1,"t_i_12"
"sub-13","t_s_17_1.jpg",13,"far","paired","competing",1,"1_ITEM",1159.79999992845,0,"t_s_17"
"sub-13","t_i_13_1.jpg",NA,"","single","unique",1,"2_ITEM",1888.89999999999,0,"t_i_13"
"sub-13","t_s_15_1.jpg",5,"close","paired","competing",1,"2_ITEM",1395.69999995234,1,"t_s_15"
"sub-13","t_s_13_1.jpg",5,"close","paired","competing",1,"2_ITEM",2043.59999999998,1,"t_s_13"
"sub-13","t_s_06_1.jpg",NA,"","single","competing",1,"2_ITEM",1189.29999992845,0,"t_s_06"
"sub-13","t_s_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1778.19999992847,1,"t_s_03"
"sub-13","s_sh_03_1.jpg",13,"far","paired","competing",1,"1_ITEM",2254.99999995233,0,"s_sh_03"
