"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-20","s_s_14_1.jpg",5,"close","paired","unique",1,"2_ITEM",1137.42000000001,1,"s_s_14"
"sub-20","s_a_15_1.jpg",15,"far","paired","unique",1,"2_ITEM",1084.64000000001,1,"s_a_15"
"sub-20","s_sh_23_1.jpg",NA,"","single","competing",1,"1_ITEM",725.920000000013,1,"s_sh_23"
"sub-20","s_s_20_1.jpg",14,"far","paired","unique",1,"2_ITEM",1281.76000000001,1,"s_s_20"
"sub-20","s_sh_24_1.jpg",17,"far","paired","competing",1,"2_ITEM",1654.12,1,"s_sh_24"
"sub-20","s_sh_09_1.jpg",4,"close","paired","competing",1,"2_ITEM",1084.62,1,"s_sh_09"
"sub-20","s_s_11_1.jpg",17,"far","paired","unique",1,"2_ITEM",1629.06,1,"s_s_11"
"sub-20","s_sh_04_1.jpg",6,"close","paired","competing",1,"1_ITEM",679.820000000007,0,"s_sh_04"
"sub-20","s_s_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1051.26000000001,1,"s_s_04"
"sub-20","s_a_03_1.jpg",6,"close","paired","unique",1,"2_ITEM",1941.38,1,"s_a_03"
"sub-20","s_sh_14_1.jpg",15,"far","paired","competing",1,"2_ITEM",1168.79999999999,1,"s_sh_14"
"sub-20","s_a_06_1.jpg",13,"far","paired","unique",1,"1_ITEM",876.660000000003,0,"s_a_06"
"sub-20","s_sh_11_1.jpg",17,"far","paired","competing",1,"1_ITEM",1482.45999999999,0,"s_sh_11"
"sub-20","s_s_17_1.jpg",6,"close","paired","unique",1,"1_ITEM",1025.28,0,"s_s_17"
"sub-20","s_sh_07_1.jpg",NA,"","single","competing",1,"1_ITEM",1040.64000000001,1,"s_sh_07"
"sub-20","s_sh_02_1.jpg",NA,"","single","competing",1,"1_ITEM",761.279999999999,1,"s_sh_02"
"sub-20","s_s_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1189.17999999999,1,"s_s_12"
"sub-20","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1010.85999999999,1,"s_sh_03"
"sub-20","s_a_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1032.04000000001,1,"s_a_04"
"sub-20","t_s_06_1.jpg",14,"far","paired","competing",1,"2_ITEM",1177.98,1,"t_s_06"
"sub-20","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",603.080000000002,1,"t_s_05"
"sub-20","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",920.419999999998,1,"t_s_08"
"sub-20","t_m_05_1.jpg",13,"far","paired","unique",1,"1_ITEM",759.100000000006,0,"t_m_05"
"sub-20","t_i_11_1.jpg",13,"far","paired","unique",1,"2_ITEM",2722.84,1,"t_i_11"
"sub-20","t_s_23_1.jpg",4,"close","paired","competing",1,"1_ITEM",626.520000000004,0,"t_s_23"
"sub-20","t_i_02_1.jpg",5,"close","paired","unique",1,"1_ITEM",1291.22,0,"t_i_02"
"sub-20","t_m_02_1.jpg",NA,"","single","unique",1,"1_ITEM",1354.44,1,"t_m_02"
"sub-20","t_i_06_1.jpg",15,"far","paired","unique",1,"1_ITEM",923.419999999998,0,"t_i_06"
"sub-20","t_s_12_1.jpg",17,"far","paired","competing",1,"1_ITEM",1618.58,0,"t_s_12"
"sub-20","t_m_11_1.jpg",15,"far","paired","unique",1,"1_ITEM",1845.46,0,"t_m_11"
"sub-20","t_i_17_1.jpg",3,"close","paired","unique",1,"2_ITEM",1208.44,1,"t_i_17"
"sub-20","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",2431.56,1,"t_s_11"
"sub-20","t_m_01_1.jpg",NA,"","single","unique",1,"1_ITEM",1674.46000000001,1,"t_m_01"
"sub-20","t_s_10_1.jpg",6,"close","paired","competing",1,"1_ITEM",1654.66,0,"t_s_10"
"sub-20","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1235.06,1,"t_s_22"
"sub-20","t_m_20_1.jpg",3,"close","paired","unique",1,"1_ITEM",1373.5,0,"t_m_20"
"sub-20","t_s_04_1.jpg",4,"close","paired","competing",1,"2_ITEM",1364.14,1,"t_s_04"
