"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-75","s_s_10_1.jpg",NA,"","single","unique",1,"1_ITEM",1018.59999992847,1,"s_s_10"
"sub-75","s_a_05_1.jpg",NA,"","single","unique",1,"1_ITEM",1077.99999997616,1,"s_a_05"
"sub-75","s_sh_23_1.jpg",4,"close","paired","competing",1,"1_ITEM",1001.19999997615,0,"s_sh_23"
"sub-75","s_a_20_1.jpg",14,"far","paired","unique",1,"1_ITEM",819.799999999988,0,"s_a_20"
"sub-75","s_a_16_1.jpg",5,"close","paired","unique",1,"1_ITEM",1228.29999992848,0,"s_a_16"
"sub-75","s_s_02_1.jpg",3,"close","paired","unique",1,"1_ITEM",1063.89999997616,0,"s_s_02"
"sub-75","s_sh_04_1.jpg",14,"far","paired","competing",1,"1_ITEM",1400,0,"s_sh_04"
"sub-75","s_sh_18_1.jpg",14,"far","paired","competing",1,"1_ITEM",936.700000000012,0,"s_sh_18"
"sub-75","s_sh_09_1.jpg",15,"far","paired","competing",1,"1_ITEM",1190.69999995231,0,"s_sh_09"
"sub-75","s_sh_07_1.jpg",4,"close","paired","competing",1,"2_ITEM",1126.39999995232,1,"s_sh_07"
"sub-75","s_a_17_1.jpg",5,"close","paired","unique",1,"1_ITEM",1268.29999997615,0,"s_a_17"
"sub-75","s_a_14_1.jpg",NA,"","single","unique",1,"1_ITEM",973.399999952322,1,"s_a_14"
"sub-75","s_s_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",1299.80000000002,0,"s_s_12"
"sub-75","s_sh_13_1.jpg",NA,"","single","competing",1,"1_ITEM",1103.39999999999,1,"s_sh_13"
"sub-75","s_s_05_1.jpg",15,"far","paired","unique",1,"2_ITEM",1304.89999997616,1,"s_s_05"
"sub-75","s_sh_24_1.jpg",NA,"","single","competing",1,"1_ITEM",1733,1,"s_sh_24"
"sub-75","s_sh_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1167.0999999523,1,"s_sh_12"
"sub-75","s_s_01_1.jpg",5,"close","paired","unique",1,"2_ITEM",1480.49999992846,1,"s_s_01"
"sub-75","s_sh_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1325.20000000001,1,"s_sh_11"
"sub-75","t_i_13_1.jpg",17,"far","paired","unique",1,"2_ITEM",1087.09999997617,1,"t_i_13"
"sub-75","t_m_07_1.jpg",NA,"","single","unique",1,"2_ITEM",1725.79999995232,0,"t_m_07"
"sub-75","t_m_01_1.jpg",14,"far","paired","unique",1,"1_ITEM",1365.99999995231,0,"t_m_01"
"sub-75","t_s_16_1.jpg",NA,"","single","competing",1,"2_ITEM",1770,0,"t_s_16"
"sub-75","t_i_15_1.jpg",14,"far","paired","unique",1,"1_ITEM",1520.19999995232,0,"t_i_15"
"sub-75","t_s_22_1.jpg",6,"close","paired","competing",1,"2_ITEM",1828.39999995232,1,"t_s_22"
"sub-75","t_s_08_1.jpg",6,"close","paired","competing",1,"2_ITEM",1111.39999992847,1,"t_s_08"
"sub-75","t_s_20_1.jpg",4,"close","paired","competing",1,"2_ITEM",1605.3,1,"t_s_20"
"sub-75","t_m_17_1.jpg",13,"far","paired","unique",1,"2_ITEM",1899.79999999999,1,"t_m_17"
"sub-75","t_i_14_1.jpg",NA,"","single","unique",1,"1_ITEM",1497.89999992847,1,"t_i_14"
"sub-75","t_s_04_1.jpg",13,"far","paired","competing",1,"1_ITEM",1257.29999990463,0,"t_s_04"
"sub-75","t_s_18_1.jpg",5,"close","paired","competing",1,"1_ITEM",1502.79999995232,0,"t_s_18"
"sub-75","t_m_19_1.jpg",5,"close","paired","unique",1,"1_ITEM",1089.59999992847,0,"t_m_19"
"sub-75","t_m_03_1.jpg",NA,"","single","unique",1,"1_ITEM",1178.89999995232,1,"t_m_03"
"sub-75","t_i_18_1.jpg",NA,"","single","unique",1,"1_ITEM",2118.19999995231,1,"t_i_18"
"sub-75","t_s_21_1.jpg",NA,"","single","competing",1,"1_ITEM",1472.59999997616,1,"t_s_21"
"sub-75","t_s_02_1.jpg",NA,"","single","competing",1,"1_ITEM",1644.99999990463,1,"t_s_02"
"sub-75","t_s_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1492.69999990464,1,"t_s_14"
"sub-75","t_i_10_1.jpg",7,"close","paired","unique",1,"1_ITEM",1102.09999997616,0,"t_i_10"
"sub-75","s_sh_10_1.jpg",NA,"","single","competing",1,"1_ITEM",837.099999904633,1,"s_sh_10"
"sub-75","s_sh_21_1.jpg",3,"close","paired","competing",1,"2_ITEM",1334.39999999999,1,"s_sh_21"
"sub-75","s_s_09_1.jpg",6,"close","paired","unique",1,"2_ITEM",1864.49999990463,1,"s_s_09"
"sub-75","s_a_04_1.jpg",16,"far","paired","unique",1,"2_ITEM",1549.39999999999,1,"s_a_04"
"sub-75","s_sh_03_1.jpg",7,"close","paired","competing",1,"1_ITEM",1899.49999995233,0,"s_sh_03"
"sub-75","s_a_11_1.jpg",15,"far","paired","unique",1,"2_ITEM",1338.60000000001,1,"s_a_11"
"sub-75","s_sh_14_1.jpg",NA,"","single","competing",1,"1_ITEM",1337.49999992846,1,"s_sh_14"
"sub-75","s_s_18_1.jpg",14,"far","paired","unique",1,"2_ITEM",1444.99999990463,1,"s_s_18"
"sub-75","s_a_12_1.jpg",NA,"","single","unique",1,"1_ITEM",1321.79999990464,1,"s_a_12"
"sub-75","s_a_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",1220.29999995232,1,"s_a_02"
"sub-75","s_a_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1216.99999992846,1,"s_a_18"
"sub-75","s_s_04_1.jpg",13,"far","paired","unique",1,"1_ITEM",1046.49999997616,0,"s_s_04"
"sub-75","s_s_08_1.jpg",NA,"","single","unique",1,"1_ITEM",875.299999999988,1,"s_s_08"
"sub-75","s_s_07_1.jpg",4,"close","paired","unique",1,"1_ITEM",2481.29999997615,0,"s_s_07"
"sub-75","s_s_19_1.jpg",NA,"","single","unique",1,"1_ITEM",907.999999904627,1,"s_s_19"
"sub-75","s_a_19_1.jpg",6,"close","paired","unique",1,"1_ITEM",2090.39999992849,0,"s_a_19"
"sub-75","s_sh_06_1.jpg",NA,"","single","competing",1,"2_ITEM",1339.99999995233,0,"s_sh_06"
"sub-75","s_sh_15_1.jpg",NA,"","single","competing",1,"1_ITEM",1549.59999999998,1,"s_sh_15"
"sub-75","t_s_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1584.89999997616,1,"t_s_03"
"sub-75","t_m_02_1.jpg",13,"far","paired","unique",1,"2_ITEM",1200.8,1,"t_m_02"
"sub-75","t_s_13_1.jpg",16,"far","paired","competing",1,"2_ITEM",2012.29999990463,1,"t_s_13"
"sub-75","t_m_15_1.jpg",4,"close","paired","unique",1,"2_ITEM",1988.99999990463,1,"t_m_15"
"sub-75","t_i_16_1.jpg",NA,"","single","unique",1,"1_ITEM",1373.79999995232,1,"t_i_16"
"sub-75","t_m_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",1651.29999990463,0,"t_m_12"
"sub-75","t_s_09_1.jpg",NA,"","single","competing",1,"1_ITEM",1283.10000000001,1,"t_s_09"
"sub-75","t_s_06_1.jpg",NA,"","single","competing",1,"1_ITEM",1187.29999997615,1,"t_s_06"
"sub-75","t_s_15_1.jpg",15,"far","paired","competing",1,"2_ITEM",1567.10000000001,1,"t_s_15"
"sub-75","t_s_17_1.jpg",6,"close","paired","competing",1,"1_ITEM",1225.89999999999,0,"t_s_17"
"sub-75","t_i_05_1.jpg",15,"far","paired","unique",1,"1_ITEM",1054.89999990462,0,"t_i_05"
"sub-75","t_s_07_1.jpg",3,"close","paired","competing",1,"1_ITEM",1534.69999992847,0,"t_s_07"
"sub-75","t_i_20_1.jpg",6,"close","paired","unique",1,"2_ITEM",1454.79999995232,1,"t_i_20"
"sub-75","t_m_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1257.39999995232,1,"t_m_06"
"sub-75","t_i_08_1.jpg",4,"close","paired","unique",1,"1_ITEM",139.999999928463,0,"t_i_08"
"sub-75","t_s_12_1.jpg",NA,"","single","competing",1,"1_ITEM",1292.29999992848,1,"t_s_12"
"sub-75","t_s_05_1.jpg",3,"close","paired","competing",1,"2_ITEM",1110.99999992848,1,"t_s_05"
"sub-75","t_m_08_1.jpg",NA,"","single","unique",1,"1_ITEM",1135.49999995231,1,"t_m_08"
"sub-75","t_i_04_1.jpg",NA,"","single","unique",1,"1_ITEM",1598.99999997616,1,"t_i_04"
