"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-42","t_i_20_1.jpg",NA,"","single","unique",1,"1_ITEM",883.400000000023,1,"t_i_20"
"sub-42","t_s_02_1.jpg",7,"close","paired","competing",1,"2_ITEM",1252.5,1,"t_s_02"
"sub-42","t_i_15_1.jpg",13,"far","paired","unique",1,"1_ITEM",1249.79999999999,0,"t_i_15"
"sub-42","t_m_04_1.jpg",6,"close","paired","unique",1,"2_ITEM",1403.50000000597,1,"t_m_04"
"sub-42","t_i_19_1.jpg",NA,"","single","unique",1,"1_ITEM",1423.90000000299,1,"t_i_19"
"sub-42","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1571.39999999999,1,"t_s_11"
"sub-42","t_m_20_1.jpg",5,"close","paired","unique",1,"2_ITEM",1143.70000000895,1,"t_m_20"
"sub-42","t_m_01_1.jpg",13,"far","paired","unique",1,"1_ITEM",950.400000000023,0,"t_m_01"
"sub-42","t_s_06_1.jpg",6,"close","paired","competing",1,"2_ITEM",1326.90000000596,1,"t_s_06"
"sub-42","t_m_17_1.jpg",17,"far","paired","unique",1,"2_ITEM",1073.20000000298,1,"t_m_17"
"sub-42","t_s_04_1.jpg",15,"far","paired","competing",1,"1_ITEM",1120.70000000001,0,"t_s_04"
"sub-42","t_i_13_1.jpg",13,"far","paired","unique",1,"1_ITEM",1183.20000000001,0,"t_i_13"
"sub-42","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",1122.10000000001,1,"t_s_05"
"sub-42","t_m_18_1.jpg",NA,"","single","unique",1,"1_ITEM",1605.80000000299,1,"t_m_18"
"sub-42","t_i_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",1651.80000000895,1,"t_i_02"
"sub-42","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",956.600000000006,1,"t_s_22"
"sub-42","t_s_12_1.jpg",3,"close","paired","competing",1,"2_ITEM",1586,1,"t_s_12"
"sub-42","t_s_21_1.jpg",3,"close","paired","competing",1,"2_ITEM",1232.20000000001,1,"t_s_21"
"sub-42","t_s_08_1.jpg",NA,"","single","competing",1,"1_ITEM",1461.50000000893,1,"t_s_08"
"sub-42","t_m_16_1.jpg",NA,"","single","unique",1,"1_ITEM",1322.79999999702,1,"t_m_16"
"sub-42","t_s_10_1.jpg",13,"far","paired","competing",1,"2_ITEM",2007.70000000595,1,"t_s_10"
"sub-42","s_a_09_1.jpg",3,"close","paired","unique",1,"2_ITEM",1130.59999999701,1,"s_a_09"
"sub-42","s_a_03_1.jpg",7,"close","paired","unique",1,"2_ITEM",1642.50000000597,1,"s_a_03"
"sub-42","s_s_14_1.jpg",7,"close","paired","unique",1,"1_ITEM",1179.80000000894,0,"s_s_14"
"sub-42","s_s_17_1.jpg",4,"close","paired","unique",1,"2_ITEM",1632.39999999999,1,"s_s_17"
"sub-42","s_sh_18_1.jpg",14,"far","paired","competing",1,"1_ITEM",957.499999997031,0,"s_sh_18"
"sub-42","s_s_07_1.jpg",NA,"","single","unique",1,"1_ITEM",1428.50000000597,1,"s_s_07"
"sub-42","s_s_05_1.jpg",17,"far","paired","unique",1,"2_ITEM",1141.29999999702,1,"s_s_05"
"sub-42","s_a_10_1.jpg",16,"far","paired","unique",1,"2_ITEM",1280.69999999702,1,"s_a_10"
"sub-42","s_a_17_1.jpg",NA,"","single","unique",1,"1_ITEM",1220.10000000894,1,"s_a_17"
"sub-42","s_s_02_1.jpg",NA,"","single","unique",1,"1_ITEM",1454.4,1,"s_s_02"
