"sub","image_file_stim1","pair_dist","within_block_dist","paired_status","condition","acc","temp_dist_resp","temp_rt","temp_acc","image_stem"
"sub-60","t_s_11_1.jpg",NA,"","single","competing",1,"1_ITEM",1698.29999999946,1,"t_s_11"
"sub-60","t_i_01_1.jpg",NA,"","single","unique",1,"2_ITEM",2642.99999999962,0,"t_i_01"
"sub-60","t_s_08_1.jpg",NA,"","single","competing",1,"2_ITEM",1255.60000000001,0,"t_s_08"
"sub-60","t_m_05_1.jpg",NA,"","single","unique",1,"1_ITEM",2462.90000000002,1,"t_m_05"
"sub-60","t_m_13_1.jpg",NA,"","single","unique",1,"1_ITEM",1312.09999999925,1,"t_m_13"
"sub-60","t_m_19_1.jpg",7,"close","paired","unique",1,"2_ITEM",1527.40000000002,1,"t_m_19"
"sub-60","t_s_02_1.jpg",3,"close","paired","competing",1,"1_ITEM",1779.70000000001,0,"t_s_02"
"sub-60","t_i_19_1.jpg",6,"close","paired","unique",1,"num_miss",3002.90000000002,0,"t_i_19"
"sub-60","t_m_18_1.jpg",4,"close","paired","unique",1,"2_ITEM",1974.39999999944,1,"t_m_18"
"sub-60","t_i_14_1.jpg",15,"far","paired","unique",1,"2_ITEM",2145.90000000002,1,"t_i_14"
"sub-60","t_i_04_1.jpg",13,"far","paired","unique",1,"2_ITEM",1880.19999999926,1,"t_i_04"
"sub-60","t_m_06_1.jpg",16,"far","paired","unique",1,"1_ITEM",2963.19999999943,0,"t_m_06"
"sub-60","t_i_10_1.jpg",7,"close","paired","unique",1,"1_ITEM",1508.79999999946,0,"t_i_10"
"sub-60","t_s_05_1.jpg",NA,"","single","competing",1,"1_ITEM",125.099999999802,1,"t_s_05"
"sub-60","t_i_06_1.jpg",NA,"","single","unique",1,"1_ITEM",1675.39999999962,1,"t_i_06"
"sub-60","t_s_22_1.jpg",NA,"","single","competing",1,"1_ITEM",1033.29999999999,1,"t_s_22"
"sub-60","s_sh_02_1.jpg",NA,"","single","competing",1,"2_ITEM",1134.40000000001,0,"s_sh_02"
"sub-60","s_sh_24_1.jpg",3,"close","paired","competing",1,"2_ITEM",1374.29999999999,1,"s_sh_24"
"sub-60","s_a_07_1.jpg",NA,"","single","unique",1,"2_ITEM",2364.2,0,"s_a_07"
"sub-60","s_sh_11_1.jpg",3,"close","paired","competing",1,"2_ITEM",1934.59999999945,1,"s_sh_11"
"sub-60","s_a_14_1.jpg",15,"far","paired","unique",1,"1_ITEM",2917.89999999999,0,"s_a_14"
"sub-60","s_s_11_1.jpg",NA,"","single","unique",1,"2_ITEM",393.199999999815,0,"s_s_11"
"sub-60","s_s_15_1.jpg",15,"far","paired","unique",1,"2_ITEM",1618.69999999963,1,"s_s_15"
"sub-60","s_a_16_1.jpg",6,"close","paired","unique",1,"1_ITEM",1271.09999999963,0,"s_a_16"
"sub-60","s_a_15_1.jpg",NA,"","single","unique",1,"1_ITEM",1110.30000000002,1,"s_a_15"
"sub-60","s_a_17_1.jpg",7,"close","paired","unique",1,"1_ITEM",2422.69999999925,0,"s_a_17"
"sub-60","s_s_19_1.jpg",14,"far","paired","unique",1,"2_ITEM",1513.39999999944,1,"s_s_19"
"sub-60","s_a_12_1.jpg",14,"far","paired","unique",1,"1_ITEM",1312.89999999925,0,"s_a_12"
"sub-60","s_sh_04_1.jpg",14,"far","paired","competing",1,"2_ITEM",1599.70000000001,1,"s_sh_04"
"sub-60","s_sh_23_1.jpg",NA,"","single","competing",1,"num_miss",3002.9,0,"s_sh_23"
"sub-60","s_s_01_1.jpg",7,"close","paired","unique",1,"1_ITEM",2228.79999999944,0,"s_s_01"
"sub-60","s_s_16_1.jpg",NA,"","single","unique",1,"2_ITEM",1759.2,0,"s_s_16"
"sub-60","s_sh_07_1.jpg",NA,"","single","competing",1,"2_ITEM",2247.49999999945,0,"s_sh_07"
"sub-60","s_s_02_1.jpg",5,"close","paired","unique",1,"2_ITEM",1853.7,1,"s_s_02"
"sub-60","s_sh_03_1.jpg",NA,"","single","competing",1,"1_ITEM",1666.29999999964,1,"s_sh_03"
"sub-60","t_s_16_1.jpg",6,"close","paired","competing",1,"2_ITEM",1483.19999999926,1,"t_s_16"
"sub-60","t_i_16_1.jpg",14,"far","paired","unique",1,"2_ITEM",1801.99999999965,1,"t_i_16"
"sub-60","t_s_13_1.jpg",15,"far","paired","competing",1,"1_ITEM",2266.0999999998,0,"t_s_13"
